,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806851440679656,0,0,0,0.173157180382948,0,0,0,0,0.507820499178929,0,0,0,0,0,0,0,-0.0122447599289258,0,0,6.93889390390723e-18,0,-0.158761915177074,0,0,0.514880095375089,0,0,0,0,0,0,0,0,0.0830908856272547,0,0.0254725402231179
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.511146600693118,0.0219381026081337,0,0,0,0,0.33931525798682,0,0,0,0,0,0,0,0,0,0,0.117604981631906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160549222559463,0,0,0,0,0,0,0,0,0,0,0,0.00961786054813229
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387689307314222,0,0.046877800305198,0,0.975036677652618,0,-6.93889390390723e-18,0,0,-0.101962757655871,0,0,0,-0.307309712890837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412810504761508,0,0.174859621966908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145679735080876,0.398077839307097,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0838383079184435,0,0,2.16840434497101e-19,0,0,0.0609657013296115,0,0,0,0.00624662830402621,0.0631037106082507,-0.192241422662038,0,0,0,0,0,0,0,0,0.0575374715045678,0,0,0,0.255914314105646,0,0,0,0,0,-0.160270939850068,0,0.0874993644647972,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323499310825813,0,0,0,0.048737852739379,0,0,0,0,0,0.0721889059107795,0,0.100275014364546,0,0,-0.0642293811033401,-0.0679840379471478,0,0,0,0.198429604680694,0,0,0,0,0,-0.226515571467967,0,0.0703106336660158,0,0,0,0,0,0,0.0460944303819642,0,0,0,0,0,0,0,0,0,0.0856098547391591,-0.0610143408355361,0
X1299.HK.EQUITY,0,0,0,0,0.22938479892681,0,0,0,0,0,0,0,0,0,0,0,0.19282325509648,0,0,0,0,0,0,0,0,0.0390016890837046,0,0.0439992144565829,-0.111333039957537,0.0930546478939595,0.0421383789317913,0,0,0,0,0,0.517520702724926,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0139546036475084
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00356695578174247,0,0.00137173334265861,-0.0822832530530396,0,0,0,0,0,0,0.0987802459264907,0,0,0,0,0,0.273593594336902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375362327460767,0,0,0,0,0,0.250250015157559,0.0941891467522891,0,0.0591410466882701,0,-0.00637828445201592,0,0,0,0,-0.0575447843918628
X601328.CH.EQUITY,0,0,0.148305462267839,0,-0.0850496136324876,0,0,0.406481348903747,0,0,0,-0.0141081676583113,0,0.4687642541487,0,0,0,0,0,0,0.0809679402271079,0.104811303384695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801790343346475,-0.206239544164212,0,0,0,0,0,0,-0.0087263092766589,0,0,0,0,0,0,0
