,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.253189516082769,0.0647668637366692,0,0,0,0.342252910393382,0,0,0,0.13056082693268,0,0,0,0.026278468895869,0,0,0,0,0,0,0,0.119832689008146,0,0.00357668120317171,-0.0118931040842078,0,0,0,0.0349511774073393,0,0,0,0,0,0,0.118738023934122,0,0,0,0,0,0,0,0,0,0,0,-0.00946127583137995,0,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410028906405466,0.271114803148544,0,0,0,0,0,0.396735820083445,0,0,0,0,0,0,0,0,0,0,0,-0.0979535438381463,0,0,0.0249862450777334,0,0,0,0,0,0.0907282947579049,-0.0130115582758474,0,0,0.0160834357285256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15705433903872,0,0
X600036.CH.EQUITY,0,0.077174562090229,0,0,0,0.114929259895143,0,0,0,0,0,-0.0442455043840265,0.0655569862393837,0,0,0.104453800027823,0,0.114612341120497,0,0,0,0,0.436836554828143,0,0.0724690107296149,0,0,0,0.0581450585630901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971942255421621,0,0.0237376249579804
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157484771468311,0.498555502222516,0,-0.0819897843469208,0,0.0894305209082427,0,0,0,0,0,0,0,0,0,0,0,0.13184332546448,0.0565283137984295,0,0,0,0.092600248943367,0,0,0,0.0354559956654607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423478268560111,0,0.0229061703318729,0,0,0
X1299.HK.EQUITY,0,0,-0.0476097182538762,0,0,0,0,0,0,0.110367939682285,0,0,0,0,0,0,0,0,0,0,0,0.0368990962598828,0,0,0.133126226220748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136487945185368,0,0.0792055256464405,0.232291380975419,0,0.155186848499556,0,0,0,0,0.238593632066817,0,0,0
X601628.CH.EQUITY,0.00953050755864633,0,0,-0.0418985871037423,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.295102343182119,0,0,0,0.245676001333556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392863803756934,0.629490581822381,0,0,0.136704629744992,0,0.0190587730067788,0,0,0,0,0,0,0,0,0.0134097727924084,0,0,-0.07349765647376,0.169998211509224
X601988.CH.EQUITY,0,0,0.0527281453103804,3.46944695195361e-18,0.522255892283262,0,0,0,0,0.0529946355041545,0,0,0.1676928458397,0,0,0,0.0581630619303957,0,0.0728312935574447,0,0,0,0,0,0.107214765748894,0,0,0.0305198957866343,0,0.0473320389975482,0,0,0,0,0,0,0.0599789065853882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.222928764697034,0.113755352331732,0,0,0,0,0,0,-0.0742000398678336,0,0,0,-0.214624175688021,0,0,0,0,0,0,0,0,0,0,0.171198803872078,0.0289307669107269,0.185467371375543,0,0,0,0,0,0,0,-0.0318560557893295,0,0,0,0,0,0,0.14241196543025,0,0,0.107003870460993,0,0,0.0262215545469073,0,0,0.102632955621522,0,-0.177332244720655
X388.HK.EQUITY,0,0,0,-0.148516629565611,0,0.340497596672508,0,0,0,0,0,0,0,0,-0.0485374290605068,0,0,0,0,0.289289817867729,0,-0.200594517335474,0,0,0,0,0,0,0,0,0.0360738958462648,0,-0.0934420781732424,0,0,0,0,0,0.063785868869533,0,0,0,0,0.189011073202322,0,0,-0.0283365586260866,0.0396740325443206,0,0,0.196940765579118,0,-0.0900746175438207
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0470288092433867,0.173955910150742,0,0,0.135253209462985,0,0,0,0,0,0,0,0,0,0.202258011265674,0.0273593199351199,0,0.375419906806056,0,-5.42101086242752e-20,-0.0295232861125037,0,0,0.0101246041495242,0,0,0,0,0.00916619939643388,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0119808882758051
X601658.CH.Equity,0,0,0,-0.281782515598585,0.257186869399309,0,0.0212160002053981,0.240789241513014,0,0,0.294002107633933,0,0,0,0,0,0.332931861806783,0,0,0.24811753277995,0,0,0,0,0,0,0,0,0.0476004292841481,0,0,-0.390333901866227,0,0,0,0,0,0.0938790015760945,0,0,0,0,0,0,0,0,0,0,-0.0191043149682462,0,0.0307782535757644,0,0
X000001.CH.EQUITY,0,0.168822860559997,0,0.01190942734224,0,0,0,0.237345688701237,0,0,0.453548074413759,0,0,0,0.00740406737637432,-0.0391223653874906,0,0,0,0,0,0,0,0,0.135220714807891,0.334833772352869,0.0169189975733747,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.0740066669009564,0,0,0,0,0,0,-0.0724279234903809,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112914676697737,0,0,0,0,-0.0286735742177915,0,0,0.174764277887152,0.14718672604319,0,0,0,0,0,0,0,0,0,0,0,0.0519314786336831,0,0.296788579721425,0.048952260876879,0,0,0.0495675928246549,0,0,0,0,0,0.350584656641445,0,0,8.67361737988404e-19,0,0.00216697798973384,0,0,0,0
X601601.CH.EQUITY,0,0.49322473490809,0,0,0,0,0,0.128393548416992,0.00220062298269462,0,0,0,0.17688600141899,0,0,0,0,0,0,0,0.20003848550427,0,0,0,0,0,0.0473065579796706,0,0,0,0,0.0565283440885531,0,0,0.0271049258214703,0,-0.111322954469714,0,-0.0686992700754072,0,0,0,0,0,0,0,0,0,0,0.00673705220784695,0,0,0
X000002.CH.EQUITY,0,-0.0822309672122888,0,0,0,0,-0.0408323431562006,0,0,-0.148457944627542,0,0.0742002004304308,0,0,0,0,0,0,0,0,0,0,0,0.260763022959744,0,0,-0.030033523660148,0.11814750982487,0,0,0.397438539645187,-0.126194347675371,0.015991500475038,0,0,0,0,0.0241399409596192,0,0,0,0,0,0.259803158008958,0,0,0,0.0762251285087525,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.00767321701485642,0.0473158898601049,0,0,0,0.166139395980192,0,0,0,0,0,0.328681724847284,0,0,0,0,0.095486623968748,0.0278797425866632,0,0,0,0,0,0,0,0,0,0,0,0.10845888174318,0,0.143965016002224,0,0,0,0,0,0,0,0,0,0,0,0,0.0421635001590811,-0.00762178410509253,0
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0716214226036202,0,0,0,0,0,0,0,0,0.0373674100439108,0,0.58860203818694,-0.0609679100987918,0,0,0,0,0,0,0,0,0.0675226406014859,-0.0927529425149047,0,-0.167416089671512,0,0,0,0,0,0,0,0,0,0,0,0.179784773366827,0,0,0,0,0,0,0,0.0838096144220827,0,-0.0759373270776359,0,0,-0.176599490523277,0.0306535295095482
X300059.CH.EQUITY,0,0,0,-0.0413637655671011,0,0,0,0,0,0.0522118527603564,0,0.0283071601875547,0,0.267830006796696,0.0930105216322265,0,0,0,0.0547625531033704,0,0,0,0,0,-0.122273424278355,0,0,-0.00374544951545367,0,0,0,0,0,0,0,0,0,0,0,0,0.276450606677565,0,0,0.137808209446781,0,0.176542071598276,-0.0149110857210827,0,0,0.133306078354393,0,0,1.73472347597681e-18
X601319.CH.EQUITY,-8.67361737988404e-19,0.0660290922707015,0.200399506345348,0,0,0,0,0,0,0,0,0,0,0.242493875888728,0,0,-8.67361737988404e-19,0.0578648543167029,0,0,0,0,0,0.00260656081339656,0,0,0,0,0,0,0.0283877907107533,0,0,0,0.135090005821239,0.0218980187260765,0,0,0,0,0,0,0,0.0200717418701876,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142590895636416,0,0,0,0,0,0,0,0,0,0,0,-0.0362773076825181,0,0,0,0,0.116708062727025,0,0,0,0.0753358889425823,0,0,0.0616340794485384,0,0,0,0,0,0,0,0,0,0,0,0.537858487139827,0.0992705413452718,0,0.218803360275307,-0.50890164876016,0,-0.0870839221707308,0,0.130610354503437,0,0,0
