,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0268820332790174,0.000992665167119893,0.206165424345895,0.0397162448193299,0.0163233974708289,0,0,0,0,0,0,0,0,0,0,0.209428469412703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238937897796509,0,0,0,0,0.0649126819588984,0,0,0,0,0,0.112846923793607,0,-0.0413206305053299,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218
X601939.CH.EQUITY,0,0,0,0,0.122891333611171,0,0,0,0,0,0.0937473125464922,0,0,0,0,0,0,0,0,0,0.0026597967262996,0,0,0.567992333006242,0,0.165267784095321,0,0.12590662392972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595008760176312,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0
X601288.CH.EQUITY,0.00662955832758031,0,0.103051857473656,0,0,0.104701988474096,0,0.4493097470596,0,0,0,0,0,0,0,0.0154510188581302,0,0,0,0,0,0,0,0,0,0,0,0,0.141399760924214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060446887050037,0,0,0,0,0.0430414135510457,0,0,0,-0.0587747552181971,-0.0552039040221486
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0,0.247106852521866
X1299.HK.EQUITY,0,0,-0.0733326595535805,0.017616638238524,0,0,0,0,0,0,0,0.120614715293139,0,0,0,0,0,0,0,0,0.179671980489328,0,0,0,0,0,0.17018503063893,0,0,0,0,0,0,0,0,0,0,0.0689477887939212,0,0.167976489317913,0.0103466512505373,0,0.0405392717184044,0,0.112576010279455,0.0542699661275321,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.13248383492215,0.730853649512986,0,0,0,0,0,0,0,0.029778890567845,0,0,0,0.0185421159278051,0,0,0,0.0808875871211669,0,0.199705464462548,0,0,0,3.46944695195361e-18,-0.0347114473907669,0,0,-0.134635326270408,0.125841571102171,0.0351786542764003,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.00865688131739528
X5.HK.EQUITY,0,0,0,0,0,0.00955437168864201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130391541128223,0,0,0,0,0.0847231641400284,0,0.179549142350434,0.015480167778248,0,0,0,0,0,0,0,0,0,0,0,0.337361959691898,0,0,1.73472347597681e-18,0,0,0.149636940114575,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836025797062767,0.0410326206448175,0,0.0375803348631056,0,0,0,0,0.0373188761686418,0,0.123606333385574,0,0.0446501507067729,0,0,0,0,0,0,0,0.157405985796174,0,0,0,0,0,0.391817269653121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
