,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.462634419236247,0.0884310113837699,0.0923495102439029,0,0,0,0,0,0,0,0,0,0,0,0.0764732937589798,0,0,0,-0.0544007974472243,0.0565058559045557,0,0.106739167611191,0,0,0,0,0,0,0,0,0,-8.470329472543e-22,0,0,0,0,0,0.069892429881385,0,0.0157304847239719,0,0,0.00831997287619857,0.0309530267709616,0.220940902223969,0.0175279580837583,-0.11030365139511,0,0
X601318.CH.EQUITY,0,0,0,0.0659270576960252,0,0,0,0,0.123511456592563,0,0,0.0871653709546573,0.110190167866805,0,0,0,0,0,0.11424357490486,0,0.261344645750953,0.0510447111077123,0,0,0,0,0,0,0,0.0364176246972187,0.0982012292994486,0,0,0,0,0.0193949299732896,0,0,0,0,0,0,0,0,0.069632070821545,0,0,0,0,0,0,0,0.101177719277728
X601939.CH.EQUITY,0.297462718244324,0,0,0,0.201648886696307,0,0,0,0,0,-0.0447011467349911,0.155078852162145,0,0.00871614945455018,0,0,0,0.023305464793298,0,0.134161811439316,0,0,0,0,0.136847623716471,0,0.223204364625044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397892006067685,0.0398648468110597
X600036.CH.EQUITY,0,0.127324088057807,0,0,0,0.160945388606025,0.0893582318646563,0.0951605424905735,0,0,0,0,0.215643512123599,0,0,0,0,0,0,0,0,0,0,0.0120196982904723,0,0.327071001486798,0,0,0,0.0751423168325558,0,0,0,0,0,0,0,0,0.0625974465149765,0,0.0851013977119409,0,0,0,0,0,0,0,0,0,0,0,0.0421885526295676
X601288.CH.EQUITY,0.174094865053895,0,0.0433543986724852,0,0,0.0783958739046699,-0.0828696115502025,0.318805968285873,0.0106694239832883,0,0,0.045729283124868,0,0,0,0.0737686190280047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169898278322557,0,0,0,0,0,0,-0.120837221771541,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0296122817678636,0,0,0,0,0,0.157991718114361,0,0,0,0,0.0878149247107752,0,0,0,-0.0596315382660856,0,0,0,0.0636765033538411,0,0.309913327720944,0,0,0.4863713134514,0,0,0,0,0,-0.0364857004106573,0.054170109307976,0,0,0,0,0,0,0,0,0,0,0.113035199678114
X1299.HK.EQUITY,0,0,-0.0315214617704741,0,0,0,0,-0.0781053786633865,0,0,0.093199287662872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246814710325163,0,0,0,0,0,0,0,0,0,0,0.0729148956358907,0,0.293147157037961,0.260277760283072,0.174349891460813,0,0,0,0,0,0,0.288194095166201,0,0.0873977079965242,0
X601988.CH.EQUITY,0,0.118011175364064,0.0494887741465354,0.289649500715728,0.182419473140821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286519726089381,0,0,0,0,0,0,0,0,0.138492491478046,0,0,0.128417360608638,-0.0441969895148873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-3.3881317890172e-21,0,0,0,0.0208293537718857,0,0,0,-1.30196130844001e-05,0,0,0,0,0,0,0,0,0,0,0.0979882149580835,0.0108146078027908,0.101175976591425,0,0,0,0.0557226000088185,0.232636511040775,0,0,0,0,0,0,0,0,0,0,0.331325124445835,0,0,1.73472347597681e-18,0,0.174197516769184,0,0,0,0.00241542594629256,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0761379496564395,0.169972105885967,0,0,0,0,0,0,0,0.0960567636908595,0,0.00244249574769253,0,0,0.0600217570515613,0,0,0,0,0,0,0,0,0.183628303053336,0,0,0.367257047899672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229453929296501,0,0,0,-0.0553925055613876,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.220391336595962,0,0,0.0997536502408228,0,0,0,0,0,0,0,0.279871751233736,0,0,0,0,-0.161568961248914,0,0.202766079256228,0,0,0,0,0,0.172460655231044,0,0.0294272232198827,0,0.132536583757518,-0.0260551455472595,0,0,0,0,0,0,0.255283246847066,0,0,0,0,0,0,-0.181720239510679,0,0,0.146749415272429,0.146761167723174,0,0
X601658.CH.Equity,0.170710339583435,0,0,0.143417323839906,0.066837454080485,0,0,0,0,0.393419400497344,-0.0677900881539631,0,0,0.0848019385955529,0,0,0,0,0,-0.0161112677345046,0,0,0,0,0,0,0,0,0.0939999281383071,0.0865312417427875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109762683376037,0,0,0.0765435445345182,0,0,0,0,0
