,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.186799801048216,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357030356281187,0,0,0.142121468144139,0,0,0,-0.0306489979426293,0.381018673216601,0,0,0,0,0,0,0,0,0,0,0.13486003030889,-0.127539233640499,0,0.0278488678317587,0,0,-0.0758284984863676,-0.141173541628982
X601939.CH.EQUITY,0.183640601816308,0,0,0.328601981449926,0,0,0,0,0,0,0,0.024101231247452,0,0.232101622708754,0,0,0,-0.120679419323279,0,0,0,0.0597564101369008,0,0,0,0.229186060761218,0,0,0,0,-0.0960164806969956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00552399874211193
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.63207106324996,0,0,0.1602821628538,0,0,0,0,0,0.0134898499063433,0,0,0.0166150608023202,0,0,0,0,0,0,0,0.122975103548108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113463385153072,0,0,0,0,0,-0.0428091975253616,0,0,0
X601988.CH.EQUITY,0,0,0,0.390793664586848,0,0,0,0,0,0.248170215403171,0,0,0,0,0,0.320007241404509,0,0,0,0,0.158139785394355,0,0,0,0,0,0,0.0514820190378682,0,0,0,0,0,0,0,0,0,0,-0.486413467299711,0,0,0,0,0.173547800456523,0,0,0,0,0,0,0,0,0.274468240887698
X600036.CH.EQUITY,0,0.205885698286853,0,0,0,0,0,0,0.1542320078494,0,0,0,0.137576234698531,0,0,0,0,0,0,0,0,0,0.08550028391766,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0124417236250242,0.0037937040584403,0,0.306092997714637,0,0,0,0,0,0.0582583157514195,0,0,0,0,0,0.0189737556204494,0,0.0659021707262583,-0.0209684541220407,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0,0.0920437282048392
X601658.CH.Equity,0,0.0718982450963239,0,0.100889136378337,0.039597148935781,0,0,0,0,0,-0.0322283271789015,0,0,0,0,0,0,0,0,0.267333134596088,0.188587522028933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289448948215035,0,0.0959380386888562,0,-0.134107769374797,0,0,-0.0791317329414233,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290058148603155,0.000176886820574408,0,0.0559715948443234,0,0,0,0,0,0,0.0508191811387987,0,0,0,0,0.0153692188487069,0,0,0,0,0,0.102773377167641,-0.00805326260876249,0,0,0,0,0,0,0.282882027975349,0.129354718746514,0,0.0528116777708797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0597320964539785,0,6.93889390390723e-18,0,0.167464506246751,0,0,0,0.0163579134415953,0,4.33680868994202e-19,0,0.0335855652355059,0,0,0,0,0,0,0.0196274994699582,0.213717023110108,0,0,0,0,0,0,0,0.312022347104341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144691296428507,0,0,0,0
X600000.CH.EQUITY,0,0,0.0720211515700866,0.156990353285152,0,0,0,0,0.0164630460197424,0,0,0,0.221233570129063,0,0,0,0,0,0,0,0.0123420250163111,0.0527754771831914,0,0,0,0.1938577145509,0,0,0.0907676452472138,0,0,-0.0598012875195814,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809610484569402,0,0,0,0,0.021252322516073
X000002.CH.EQUITY,0,0,0.0918465207470905,0,0,0,0,0,0,0,0.0150224848812991,0,0,0,0,0,0,0,0,0,0.115802873858095,0,0,0,-0.0298026267296166,0,0,0,0,0,0.333481667750515,0.258173427191504,0.228090652611177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252369035126922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782303979941,0,0.0175682680695998,0,0,0,0,0,0,0,0,0.0124715531551363,0,0,0,0.396972579872278,0,0,0,0.157930873451329,-0.09503313990938,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0794445702152569,-0.0241445688099262,0,0,0,0,0,0,0.290621231723336,0,0,0,0,0,-0.0559020926082304,-0.0595319903034008,0,0,0,0,0,0,0,0,0,0.071468265998289,0,0,0.466997647201621,0,0,0,0,0,0,0.0646711700473123,-0.013016466096144,0,0,-0.0118955943389946,0,0,0,0.0351206687190567,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.070117195848979,0,0,0,0,0,0,0.072900604827434,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0552906244087882,0.306519997521026,0,0,0,0,0,0,0,0,0.0657155973941845,0,0.138931445571503,0,0,0,0,0,0,0,0,0,0.2142307149111,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.204179157802977,0,0,0.0777252926675013,0,0,0.321922028919039,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0,0
X600016.CH.EQUITY,0,1.73472347597681e-18,0,0.105491356703082,0,0,0,0,0,0,0,0.343964037656909,0.116192915354578,0.0204414758028868,0,0,0.304561074303201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798950003169101,0,0,0,0.00474990336231562,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.764192498988938,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.217691832808519,0,0.00875227026611159,0,0,0,0,0,0.138224551594863,0,0,0,0,0,0,0,0,0,0,0,0,0.26291281126181,0,-0.0435474048701668,0,0.00480720360929743,0,-0.264179863231005,0,0,0,0,0,-0.118296854040327,0,0,-0.014892268691115
