,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0268750183915317,0.000996405368191604,0.206171316698505,0.0397162292529371,0.0163203644423949,0,0,0,0,0,0,0,0,0,0,0.209432492927417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0238928713533041,0,0,0,0,0.0649078830953306,0,0,0,0,0,0.112841308499036,0,-0.0413217068425723,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218,0
X601939.CH.EQUITY,0,0,0,0,0.122884815078438,0,0,0,0,0,0.093749017418232,0,0,0,0,0,0,0,0,0,0.00265855750497196,0,0,0.56800174839271,0,0.165266956237246,0,0.125906627799534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595030581720206,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0
X601288.CH.EQUITY,0.0459673619236921,0.153143034918065,0.0415276130426637,0,0,0.0972941191385558,0,0.43475621121134,0,0,0,0,0,0,0,0.0115777919677955,0,0,0,0,0,0,0,0,0,0,0,0,0.103625880579317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333789863665056,0,0,0,-0.0787871476800639,0
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0.247106852521866,0
X1299.HK.EQUITY,0,0,-0.0733285842738973,0.0176064926269502,0,0,0,0,0,0,0,0.120605009250243,0,0,0,0,0,0,0,0,0.179666037094563,0,0,2.16840434497101e-19,0,0,0.170183924552565,0,0,0,0,0,0,0,0,0,0,0.0689529672888254,0,0.167989661523331,0.0103449345525285,0,0.0405289356234434,0,0.112589075455234,0.0542741915047909,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.132492428076093,0.730858232404317,0,0,0,0,0,0,0,0.0297616963758616,0,0,0,0.0185313165344269,0,0,0,0.0808974944739865,0,0.199705076525665,0,0,0,-3.46944695195361e-18,-0.0347078939370566,0,0,-0.134641319184899,0.125840882562812,0.0351662880333892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866391364448622,0
X5.HK.EQUITY,0,0,0,0,0,0.00953529572035339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130399887562003,0,0,0,0,0.0847179390929817,0,0.179545454094398,0.0154865436232644,0,0,0,0,0,0,0,0,0,0,0,0.337348023182867,0,0,1.73472347597681e-18,0,0,0.149647666414949,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836014775509953,0.0410314436328693,0,0.0375799526179721,0,0,0,0,0.0373182029193085,0,0.123606211826193,0,0.0446520996189659,0,0,0,0,0,0,0,0.157406574300347,0,0,0,0,0,0.39181736301932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
