,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.370532623160894,0.0672078870263397,0,0.0636570860608311,0,0,0,0,0,0.281194886874511,0,0,0,0,0,0,0,0,0.027533856054234,0,0,-0.00530113208441709,-0.022661132666784,0,0.0164947858089374,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0142533943819965,0,0,0,0,0,0,0.0216332496032466,0,0,0,0,-4.33680868994202e-19,0,0.16063515412968,0,0
X601939.CH.EQUITY,0.451842996163776,0,0,0.0803455272046594,0,0,0,0,0,0,0,0,0,0.105192100730254,-0.150787879964622,0,0,0,0,0,0,0,0,0,0,0.278226087333691,0,0,0,0,0,0,0,0,0,0,0,-0.0217427735277751,0,0,0,0,0,0,0,0,0,0.140613483769722,0,0.0722825859381336,-0.0727071432696986,0,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29711516593044,0.0953174628274626,0,0,0.17437125042738,0,0,0,0,0,0,0,0,0.189437270712278,0,0,0,0,0,0,0.0452917939052475,0,0,0,0,0,0,0,0,0,0,0,0,0.121967258216936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601988.CH.EQUITY,0,0,0,0.379245239069131,0,0,0,0,0,0.333074245321953,0,0,0,0,0,0.21183674182146,0,0.137119125193416,0,0,0,0,0,0,0,0,0.0686094814814724,0,0,0,0,0,0,0,0,0,0,-0.50547500855024,0,0,0,0,0,0,0,0.0115219520705567,0,0,0,0,0,0.31093136335196,0
X600036.CH.EQUITY,0,0.0319321717423042,0,0,0,0,0,0,0.0103402816512833,0,0,-0.0293070027174587,0.203865483627018,0,-0.00934481691342113,0,0,0.102371409030043,0,0.212054135838284,0,0,0,0.0744607658592344,0,0,0,0,0,0,0,0.335243234563127,0,0,0,0,0,0,0,0,0,0.0267139385241101,0,0.147320151707381,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101740652842565,0,0,0,0,0,0,0,0.370686162671722,0,0,0,0.0384757310909919,0,0,0,0,0,0,0,0.00224587405808753,0.0499750955783129,0,0,0.0908900136063515,0,0,0,0,0.203921630983592,0,0,0,0,0,0,0,0,0,0.158217398423614,0.0411014226678639,0
X601658.CH.Equity,0,0,0,0,0.13605545009419,0,0,0,0,0,0,0,0,0,0,0,0,0.268263542284869,0,0,0,0.0279973079836127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323453963041012,0,0.164188008934828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.279283835971124,0,0,0.308971375371196,0,0,0,0,0,-0.0140708939407306,0,1.73472347597681e-18,0,0,0,0.160651989286476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173008432142908,0.0290364205152225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12055764341902,0.0255766507584325,-0.0666470795768167,0,0
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0537639196368831,0,0.313768110899802,0,0,0,0.0254674531689883,0,0,0,1.73472347597681e-18,0,0,0,0.0244107401635578,0,0,0.0291554654694266,0,0,0,0,0,0,0,0,0.230887247885471,0.0592026759850376,0,0,0,0,0,0,0.00871450457319598,0,0,0.0344363327810251,0.0386017428753923,0,0,0,0,0,0.0851475560199371,0,0.141921338961159,0,-0.00159296224614696,0
X600000.CH.EQUITY,0.109279181018379,0,0,0.146154123963284,0,0,0.0183346428931675,0,0,0,0,0,0.287710219033132,0,0,0,0,8.67361737988404e-19,0,0,0,0.0652638023109594,0,0,0,0,0,0,0.129894345753834,0,0,0,0,0,0,0,0,0,0,0,0,0.0259869776119758,0,0.0115463613093058,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722335066663628,0,0,0,0,0,0,0,0,0,0,0.304532055184059,0.0607610475447784,0,0.0225440961188455,0.372668559086664,0,0,0.00772901425309997,0,0.0471545247376939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348179392738386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201519594872653,0,0,0,0,0,0,0,0.0485756075362193,0,0,-0.0615370290732533,0.0197121104328507,0,0,0.285004884314571,0,0,0.139834397931435,0,-0.0785220942918165,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.383403267596835,0,0,0,0,0,0,0,0,0,0,0,0.11881489692119,0,0,0,0,0,0,0,-0.0231725889060614,-0.000319922313646663,0,0,0,0,4.33680868994202e-19,0,0.0464451787965236,0.345543909150094,0,0,0,0,0.12346517425985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03000803137744,0,0
X688.HK.EQUITY,0,0.268149969148097,0,0,0,0,0,0.121424484783923,0,0,0,0,0,0.0924778220599047,0.0728939706524045,0,0,0,0,0,0,0,0,0,0,0,0,0.237665470007961,-1.38777878078145e-17,0,0,0,0,0,0,0.121726725359179,0.0537294150154002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
