,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.137601545154701,0,0,0,0,0,0,0,0,0,0,-0.0977150772108905,0.434734865202493,0,0.688280430628056,0,0.0393203072643932,0,-0.127706622428846,0,0,-0.0822687074026743,0,0.103749801611138,0,0,0,0,-0.135509176726929,0,-0.339564208363681,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0.131378709435497,0,0,0,0,0,0,0,0,0,0,0.0387947864369989,0,0,0.326021270007376,0,0,0,0,0,0,0,0,0,0.121119340337276,0,0,0,0,0,0,0.200686633837303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206721164994845,0.141539742881255,0
X601939.CH.EQUITY,0,0,0,0.803164615226831,0.0022692355655749,0.00150675282191528,0.0154895258913641,0,0,0,0,0,0.0107590991633562,0,0,0,0,0,0.0520836726755833,0,0,0,0,0,0,0,0,0,0,0,0,0.0897104971783543,0.0418576281008971,0,0,0,0,0,0,0,0,0,0,0,0.0320734185092592,0,0,0.0379130242677064,0,0,0,0.0145029561243138,0
X601288.CH.EQUITY,0,0,0.920378921543665,0,0,0,-0.0678135545898362,0,0,0,0,0,0,0,0,0,0,0.116132426894653,0,0,0,0,0,0,0,-0.0148301508506389,0.0589056744600392,0,0,0,0,0,0,0,0,0,0,-0.103996158266436,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483857367352189,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,-0.116711228822721,0,0,0,0,0,1.16072628887196,0,0,0,0,0,0,-0.125303642888583,-0.0110633240201939,0,0,0.0821496510861993,0,0,0.0613605024882765,0,0,0,0,0,-0.218645435555642,0,0,-0.252661595955515,0,0,0,0,0,0.0416635405991823,0,0.087862145792771,0,0,0,0,0,0,0,0.190016653827055,0
X600036.CH.EQUITY,0,0,0.377509200421671,0,0,0,0,0,0.00173229977386684,-4.33680868994202e-19,0,0,0,0,0,0.14145686386915,0,0,0,0.0068831873302298,0,0,0,0,0,0,0.194232819515959,0,0.0164337255948236,0,0,0,0.188126925025752,0,0,0,0,0,0,0,0,0,0,0.0311821527892882,0,0,0,0,0,0,0,0,0.0135567895053342
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.708645418334888,0,0,0,0,0.102298089726369,0,0,0,0,0,0.111117358782872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650386798638162,0,0,0,0,0,0.0898391344445721,0.158529973366047,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0228759845660163,0,0,0,0,0,0,0,0,0.207740681642413,0,0,-0.19174299605913,0,0,0.139751492037935,0,0.0154267727787355,0,0.290955367565242,0,0,0.115069885247246,0,0,0,0,0,0,0,0,0,0,0,0.38379051972331,0,0.0152134320435413,0,0.153433132444934,0.116971624550508,0.111229263109457,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0846534130348235,0,0,0,0,0,0,0,0.165763378650286,0,0,0,0,0,0,0.204671972115608,0,0,0.238525370771392,0,0.191071030151459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133312592770138,0,0,-0.0587841733422943,0,0,0,0,0,0.136812201317667,-0.0505437500627614,0.219922967939599
X388.HK.EQUITY,0,0,0,0,0,0,0.249938479486572,0,0,0,0,0,0,0,0,0,0,0,-0.235428189912408,0,0,0,0,0,0,0.3907151043255,0,0,0,0.0633882452789113,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.221953319761586,0.0367004682343888,0,0.0837231661818012,0,-0.220983908193307,-0.0713962536739229,0.0280398346599321,0
