,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.134572784986033,0,0,0,0,0,0,-0.00466553096955757,0,0,0,0,0,0,0,0,0,0,-0.0303103942319658,0.0176091286514138,0,0.365084528203502,-0.176018010288059,0.452118818427692,0,0,0.24950867441487,-0.101703014334877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230621909639617,0
X601318.CH.EQUITY,0,0,0,0.00469831827418654,0,0.299207847404588,0,0,0,-0.0684156578472699,0,0,0,0.101919431465307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341412959896076,0.0612501893422928,0,0,0,0,0.272711857510713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664386448284288,0
X601939.CH.EQUITY,0,0.0477436131895995,0,0.795754064612186,0,0,0,0,0,0.0469476148716793,0.0303001624755137,0,-0.0276182966150234,0.0207878478443493,0,0,0,0.0833935068506618,0,0,0,0,0.00108166069961509,0,0,0,0.021890813655708,0,0,0,0.022155523609203,0,0,0,0,0,0,0.0799699840740993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.91150345681345,0,-0.0481136450792478,0,0,0,0,0,0,0,0,0,0,0.0179603069281475,0,0,0.137040286929017,0,0,0,0,0,0,0,0.0299398297709458,0.00497447244301485,0,0,0,0,0,0,0,0.0114602615989911,0,0,0,-0.088662432568155,0,-0.107361818114743,0,0,0,0.0259814801400678,0,0,0,0,-0.0365332026769819,0,0
X601628.CH.EQUITY,0.0121755323367387,0,0,-3.46944695195361e-18,0,0,0,0,0,0.252642578792564,0,0.169289263771502,0,0,0,0,0,0,0,0.0619633981140368,0,0,0,0,-2.77555756156289e-17,0,-0.0666920952761814,0,0,0,0,0,0,0,0,0,0,0.506936950551918,0,0,0,0,0,0,0,0.0109444315621168,0,0.293397133758546,0,0,0,0.0517115631915824,0
X600036.CH.EQUITY,0,0,0,0.329163496492911,0,0,0.00603206604008775,-2.16840434497101e-19,0.036973361552812,0,0,0,0,0,0,0,0.172072675249187,0.0120390619606694,0,0.0250919164866267,0,0,0,0,0,0,0.0363600249880804,0,0.170487156939446,0,0.114704168298575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406049394984754,0,0,0,0.0420036201566513,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0686175709702472,-0.0230830408974291,0,0,0,-0.0291606036607662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547554763144639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102283290306302,0,0,-1.73472347597681e-18,0.00135786509346877,-0.117024411756079,0,0,0.99663663439194,0,0.020941225880976,0
X1299.HK.EQUITY,0,0,0,0,0.103878069473598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297224569782123,0,0,0,0,0,0,0,0,0,0,0.12877185016815,0.306676188170705,0,0,0,0,0,0,0,0,0.0343981167426082,0.0572432746759189,0,0,0,0.0510612671352417,0,0,0,0.105848676977251,-0.0307591754193078
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657404024028012,0,0,0,0,0.249971405773149,0.453959600254156,0,0,0,0,0,0,0,-0.012807297283297,0,-0.171770778732341,0.113810584449374,0,0,0,0,0,0.0123187625398228,0,0,-0.167888231297895,0,0,0.211116260581897,-0.0354884830108642,0.044023399663145
X388.HK.EQUITY,0,0,0,0,0.162694243890357,0,0,0.216245802168788,0,0,0,0,0.0242289131041014,0,0.0346951309170779,0,0,0,0,0,0,0.297085984201974,0,0,0.132088097553798,0,-0.0826332815533432,0,0,0,0,0,0,0.084570748662604,0,0,0,0,0,0,0,-0.0232944988589518,0,0,0,0,0,0,-0.182796211481123,0,-0.042816437100617,0.303154940298167,0
