,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.418631409963817,0,0,0,0.0542686010369859,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0127228760317359,0,0,0,0,0,0,0,0,0,0,-0.0126369977641854,0,0,0,0,0,0,0,0.231384945436245,0,0,0,0,0,0,0,0,0,0.0103535599893406,0.0304374708791799,0.239462875871834,-0.0181805846314618,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.12416902124546,0,0,0,0,0.0126773036583273,0,0,0,0,0.313917799842603,0,0.255863533547885,0.0349425830075302,0,0,0,0,0.0391387795604419,0.201427201882094,0,0,0,0,0,0,0,0.0217219256677944,0,0,0,0,0,0,0,0,0,0.0214163363416939,0,0.0430806908158473,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.287207591130185,-0.0385563698185672,0,0,-3.46944695195361e-18,0,-0.0108390831562769,0.0395841281123175,0,0,0,0,0,0,0,0,0,0,-0.269738071938481,0,0.712165616264409,0,0.052825804282517,-0.141264854491928,0.0668667174856695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139180065580349,0,0,0,-0.0360872109028732,0,0,0,0,-0.089365421724054
X601288.CH.EQUITY,0.218415442029222,0,0.0200457851704301,0,0,0.0380797194835979,-0.0578974275165151,0.288948839827863,0,0,0,0,0,0,0,0.115795027615467,0,0.00618102626416363,0,0,0,0,0,0.0346793954881638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170129069514623,0,0,0.110481787905648,0,-4.33680868994202e-19,-0.0919220951002082
X600036.CH.EQUITY,0,0.194775124800608,0,0,0,0.0391112659296089,0.118825660931984,0.0840669962380442,0,0,0,0,0,0.199180904969729,0.0508294210774067,0,0,0,0,0,0,0,0.0696681702192899,0,0,0,0,0,0.322844385787616,0.0447794626283787,0,0.0110412887079775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0764296717323956,0,0,-6.93889390390723e-18,0.00887819341821245,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.147728536213387,0,0,0,0.126205127729725,0,0,0,0,-0.0395626609127072,0,-0.117102508750237,0,0,0,0.165026878628587,0,0.0752716892780524,0,0,0.568568822057092,0,0,-0.0475135120514358,0,0.0835602180324444,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.255408139716012,0,0,0,-0.0361028797065606,0,0,0,0,0,0,0,0,0,0,0.0873096795472863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867906134760002,0.183643391305611,0.100971451701078,0,0,0,0,0,0.0704100877233074,0.119150776276421,0,0.0583826025052221,0
X601988.CH.EQUITY,0.0309400464646265,0.0192795218331442,0.045937153560867,0.171865871659939,0.356608328414961,0,0,0,0,0,0,0,0,0,0,0.188674210239436,0,0,0,0,0,0,-0.0080936821474184,0,0,0,0,0.0757890264786149,0,0.0160634384532479,0,0,-0.12139675289479,0,0,0.27037329478659,0,0,0,-0.0836167791463872,0,0,0,0,0,0,0,0,0,0,0,0.0452831444157605
X5.HK.EQUITY,0,0,0,0,0,0,0,0.02835987733153,0,0,0,0,0,0.0437128052763791,0,0,0,0,0,0,0,0,0,0,0.141888737626028,0,0.012441187407582,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000397295434726507,0.474200167934998,0,0,0.260804016021889,0,0.194206690379531,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260434445632575,0,0.0760409933368148,0,0,0,-0.0106071856610986,-0.0704616704083484,0,0,0,0,0,0,0,0,0,0.431985542371253,0,0,0,0,0.277374142923856,0,-0.0313493832512718,0,0,0,0,0,0,0,0,0,0.323348808096636,0,0,0,0.0216566104282396,0.0925376291376466,0,0,0,0,0,0,0,0
