,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.253189990022624,0.0647581269740582,0,0,0,0.342227184388735,0,0,0,0.130560452511561,0,0,0,0.0262890705668942,0,0,0,0,0,0,0,0.119838991047043,0,0.00359149438321681,-0.0118822761129659,0,0,3.46944695195361e-18,0.0349401013505002,0,0,0,0,0,0,0.118738607698445,0,0,0,0,0,0,0,0,0,0,0,-0.0094618135512924,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410029526417486,0.271116347243998,0,0,0,0,0,0.396735189069229,0,0,0,0,0,0,0,0,0,0,0,-0.0979531834095314,0,0,0.0249870739426148,0,0,0,0,0,0.0907250776459701,-0.0130127548104164,0,0,0.0160847277964142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157055744146279,0
X600036.CH.EQUITY,0,0.0876458030962106,0,0,0,0.0651526670540918,0,0,0,0,0,-0.0706852767624637,0.0629965850091944,0,0,0.115268650251179,0,0.196297936548478,0,0,0,0,0.340231464784646,0,0.0315523600808639,0,0.0834935995987694,0,0.0525032949230394,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.171050235306369,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157848929803688,0.498535050107422,0,-0.0819814866365174,0,0.0894501424214125,0,0,0,0,0,0,0,0,0,0,0,0.131840917448877,0.0564970477839203,0,0,0,0.0925987087836707,0,0,0,0.035445761836219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423401227533847,6.93889390390723e-18,0.0229333751176122,0,0
X1299.HK.EQUITY,0,0,-0.0476101513506892,0,0,0,0,0,0,0.110368929275129,0,0,0,0,0,0,0,0,0,0,0,0.0368995088158817,0,0,0.133123334189277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136492316581769,0,0.0792001661995066,0.232296252093329,0,0.155186098094174,0,0,0,0,0.238595302908115,0,0
X601628.CH.EQUITY,0.167884248148676,0,0,-0.0265466646381111,0,0,0,0,0,0.0674968785816124,0,0,-0.0362252200725344,0,0,-0.247842248467947,0,0,0,0.223662458599262,-0.0767304158175871,0,0.0653221219068625,0,0,-0.0871643873037103,0,0,0,0,0,0,0,0,0.605653424462818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084375779904556,0,0,-0.0427423728252741
X601988.CH.EQUITY,0,0,0.0527229297538313,0,0.522260601033765,0,0,0,0,0.0529944561517202,0,0,0.1676913379765,0,0,0,0.0581653602391674,0,0.0728290531400676,0,0,0,0,0,0.107208713972528,0,0,0.0305233226767517,0,0.0473292505098844,0,0,0,0,0,0,0.059972764363116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.169323378318249,0.0682818703235323,0,0,0,0,0,0,-0.106555401553308,0,0,0,0,0,0,0,0,0,-0.0986487924025106,0,0,0,0,0.0654465698005554,0,0.111302743044552,0,0,0,0,0,0.0778305428384723,0,-0.0476629422360508,0,0,0,0,0,0,0.261036371157421,0,0,0.0364953314779522,0,0,0.168349824686007,0,0,0.0963659613154733,0
X388.HK.EQUITY,0,0,0,-0.142619733886619,0,0.337419318986557,0,0,0,0,0,0,0,0,-0.0944361876814511,0,0,0,0,0.440823495189998,0,-0.157558633683181,0,0,0,0,0,0,0,0,0.089046306833917,0,-0.101821764558942,0,0,0,0,0,0.139640121502609,0,0.0363818933570496,0,0,0,0,-6.93889390390723e-18,0,0.0289181080276188,0,0,0.168653125841011,0.00271592898774307
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0683249720592699,0.228605766468394,0,0,0.0858163703014304,0,0,0,0,0,0,0,0,0,0.158844768453088,0.0339620636034455,0,0.363080211720091,0,0,0,0,0,0.00575905753076367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.281775047829487,0.257151857757049,0,0.0212158482232208,0.24082987972175,0,0,0.29402325556334,0,0,0,0,0,0.332926564561329,0,0,0.248107216325006,0,0,0,0,0,0,0,0,0.0475871907215267,0,0,-0.390333698155522,0,0,0,0,0,0.0938855872145611,0,0,0,0,0,0,0,0,0,0,-0.0191058582198711,0,0.030787319413049,0
X000001.CH.EQUITY,0,0.168822860559997,0,0.01190942734224,0,0,0,0.237345688701237,0,0,0.453548074413759,0,0,0,0.00740406737637432,-0.0391223653874906,0,0,0,0,0,0,0,0,0.135220714807891,0.334833772352869,0.0169189975733747,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.0740066669009564,0,0,0,0,0,0,-0.0724279234903809,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112920040414231,0,0,0,0,-0.0286729304894694,0,0,0.174765452050664,0.147189889801215,0,0,0,0,0,0,0,0,0,0,0,0.0519338731572555,0,0.296786417469663,0.0489524700831092,0,0,0.0495672328151498,0,0,0,0,0,0.350580051460192,0,0,8.67361737988404e-19,0,0.00216812346442055,0,0,0
X601601.CH.EQUITY,0,0.49322473490809,0,0,0,0,0,0.128393548416992,0.00220062298269464,0,0,0,0.17688600141899,0,0,0,0,0,0,0,0.20003848550427,0,0,0,0,0,0.0473065579796706,0,0,0,0,0.056528344088553,0,0,0.0271049258214703,0,-0.111322954469714,0,-0.0686992700754072,0,0,0,0,0,0,0,0,0,0,0.00673705220784694,0,0
X000002.CH.EQUITY,0,-0.0822309672122888,0,0,0,0,-0.0408323431562006,0,0,-0.148457944627542,0,0.0742002004304308,0,0,0,0,0,0,0,0,0,0,0,0.260763022959744,0,0,-0.030033523660148,0.11814750982487,0,0,0.397438539645187,-0.126194347675371,0.015991500475038,0,0,0,0,0.0241399409596192,0,0,0,0,0,0.259803158008958,0,0,0,0.0762251285087525,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.007671946153193,0.0473109597523514,0,0,0,0.166150123558346,0,0,0,0,0,0.328667538086536,0,0,0,0,0.0954978989570991,0.027884250065171,0,0,0,0,0,0,0,0,0,0,0,0.108461913449189,0,0.143971672952866,0,0,0,0,0,0,0,0,0,0,0,0,0.0421602252168668,-0.00761955155745339
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0626312667750484,0,0,0,0,0,0,0,0,0.00258194058163071,-0.00965116134177722,0.52615269745301,-0.0603507119571979,0,0,0,0,0,0,0,0,0.080176342369681,-0.0918215822270274,0,-0.166397077663931,0,0,0,0,0,0,0,0,0,0,0,0.191470535520927,0,0.0640112828541603,0,0,0,0,0,0.101361681083552,0,-0.0768732019200831,0,0.0189566785650981,-0.197640558386139
X300059.CH.EQUITY,0,0,0,-0.041363765567101,0,0,0,0,0,0.0522118527603564,0,0.0283071601875547,0,0.267830006796696,0.0930105216322265,0,0,0,0.0547625531033703,0,0,0,0,0,-0.122273424278355,0,0,-0.00374544951545365,0,0,0,0,0,0,0,0,0,0,0,0,0.276450606677565,0,0,0.13780820944678,0,0.176542071598276,-0.0149110857210828,0,0,0.133306078354393,0,0
X601319.CH.EQUITY,-8.67361737988404e-19,0.0660240806443198,0.200402084793612,0,0,0,0,0,0,0,0,0,0,0.242471267004299,0,0,0,0.0578578014739669,0,0,0,0,0,0.00260301638449648,0,0,0,0,0,0,0.0283900450221512,0,0,0,0.135092000436725,0.0219200728647461,0,0,0,0,0,0,0,0.0200782100164423,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142625695758385,0,0,0,0,0,0,0,0,0,0,0,-0.0362779902102764,0,0,0,0,0.116708280614609,0,0,0,0.0753344930478761,0,0,0.0616348600669201,0,0,0,0,0,0,0,0,0,0,0,0.537858979530105,0.0992695319083534,0,0.218802477124925,-0.508901618517925,0,-0.0870832210521287,0,0.13061037941199,0,0
X600016.CH.EQUITY,0,0,0.115480216713928,0.0207530062304236,0,0,0,0,0,0,0.162239938541965,-0.2292591734452,0,0,0,0,0.372061174320812,0,0,0,0.300262785510336,0,0,0,-0.0336942716263313,0,0,0,0.135584842369144,0,0,0,0,0.358146817044218,0,0,0,0,0,0,0,0,0,-0.188899076433395,0,0,0,-0.117003708073497,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.353509202712519,0.269917001965918,0,0.0659434000638392,0,0,-0.146680667904799,0,0,0,0,0.0652162915478974,0,0.206360891071474,0.049140740967445,0,0,0,0,0,0,0,0,0.0782457762952026,0.373545511318189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0881249626255963,0,0,0.0804082609346886,-0.150466269245175,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0563147627547557,0,0.813569621710552,0.044431957138494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356243767212988,0.0694691444330384,0.0201997511343831,0,0.111123736469239,0,0,0.0562638339462383,0,0,0,0,0.0864453176355958,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0672765279673141,-0.0509692775408669,0
X002142.CH.EQUITY,0,0,0,0.171046116083748,0,-0.0237432238422734,0.12272115907982,0,0,0,0.154493784077371,0,0,0,0,0,0,0,0,0,0,-0.0475923800769066,0,0,0,0,0,0,0,0,0,0.0445129331918659,0,0,0.133988490360851,0,0,0,0,0,0,0,-0.0124627263628661,0.0871291827064725,-0.0206504653503297,0,0.0575766555032208,0,0,-0.0470724888509972,0,0.0628373226927632
X2388.HK.EQUITY,0,0,0,0.223669474785148,0,0,0,0,0.179113098360367,0,0,0,0,0,0,0,0,0,0,0,0,0.0883449635105759,0,0,0.275591621884427,0,0,0,0,0.0288824909998144,0,-0.0499904027814299,0,0,0,0,0,0,0,0,-0.192440990632105,0,0.0179873474943232,0,0.0785271105497147,0,0,1.73472347597681e-18,0.0269762890759644,0,0,0
X2007.HK.EQUITY,0,-5.39296724888158e-06,0,0,0.0682678433524489,0,0,0.0224045766111417,-0.0372072169578233,0,0,0,0,0,0,0.100697410158956,0,0,0,0,0,0,0,0.12318877366273,0,0,0,0,0,0.14786854995774,0,0,0.192840555823461,0,0,0,0,0,0,0,-0.0876058486062089,0,0,0,0.123690178884769,0,0,0,0,0,0,-0.0298526217943279
X601818.CH.EQUITY,-0.047897413604001,0.3689759059971,0,0,0,-0.0337476087952047,0,-0.062071225614942,0,-0.0123364253251354,0.301289422873654,0,0,0,0,0,0,0,0,0,0,0,0,0.277398293888513,0,0.153973108366531,-0.118199436034439,0.21192905876751,0,0,0,-0.0643600661244506,0,0,0,0,0,-0.0656525014956425,0,0.121077540920288,-0.0434237304416964,0,0.0255039836790847,0,0,0,0.0355680918066923,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0533875946848654,0,0,0,-0.0149330697816508,0,0,0,0,0,0,0.0774528421589457,0,0,-0.039183525350643,0,0,0,0.0221399936728744,0,0.282017363157033,0,-0.017568111734399,0,0.241863328929033,0.0399306267116762,0,0,0,0,0.157023141264869,0.218598620374013,0,-0.0404557708373783,0,0,0,0,0,-0.0380261700557023,0,0,0,0,0,0,-0.0941307698257573,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0479837987907277,0,0,0,0.457813187439693,0.00894505149747809,0.270748932173426,-0.136355849687931,0,0,0,0,0,0,0,0,0,-0.0888286317653607,0,0,0,0,0,0.152836554383501,0,0,0.236466360049201,0,0,0,0,0,0,0,0,0,0,0.240317693492088,0,0,0
X600999.CH.EQUITY,0.0792869894888815,0,0,0.051583460318346,0,0.176791220090763,0,0.0742688474620167,0,0,0,-0.122692363396389,0,0,0,-0.0511525596846946,0,0,0.0723754346110305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240789831012764,0,0,0,0.0869057651554369,0.0876424170178541,0,0.0976075520415464,0,0,0,0,0.0730008962859027,0.0960202342890098,-0.0279503434764627,0.0652864505850564,0,0,0
X688.HK.EQUITY,0,0,0.217493028867218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168075325490435,-0.322726910303468,0,0,-0.137640394631601,0,0.0541041243282763,0,0.0627479956980465,0.333111054570038,0,0.467763099593039,0,0,0,0,0,0,0,0,0,-0.118207703705148,0,0,-0.135991623989444,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.00557434706731822,0,-0.058968031112249,0.0826862468005002,0,0,0,0,-0.131141123087349,0,0.287044542090132,0,0,0,0,0,0,0,0.00461302240921796,0.278952027283637,0,0,0,0,0,0,0.0214636838012524,0,0,0,0,0.0728968718936388,0.468007159669975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524912956967126
X601336.CH.EQUITY,0,0,0,0,0,0,0.474301578997556,0,0,0.176698282289006,0,-0.153611476035873,0,0.181134091076886,0.0821838979573286,-0.037846608571787,0,0,0,0,0,0.0172241744855714,0,0,0,0.112619961523373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134101312949004,0,0,0.083949735941588
X601211.CH.EQUITY,0,0,0,0.0405440480696736,0,0,0,0,0,0,0,0,0,0,0.0063126273028827,0,0.222695053097057,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015576062108895,0,0.343232302343941,0,0,0,0,0.0565275322138107,0.0261424667495004,0.0363480539871629,0,0,0,0,0.147144124434015,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0645936207027134,0,0,-0.0164615385487248,0.129023688151538,0,0,0,0,0,0,0,0,0,0,0.0392762324520499,0,0,0,0,0,0,0,-0.0582370233372604,0,0,0,0,-0.0879633601737736,0,0,0.021862600466933,0.13329743014596,0.0203788278636034,0,0,0.0693569291060142,0,0,0.176355487868359,0,0.0736707767603279,0,0,0.220242772363877,0.125065391812944,0,0,0,0.134518688293443,0
X267.HK.EQUITY,0.199379024046784,0,0,0,0,0.079824457003895,0.282739247830982,0,0,0,0,0,0,0,0.0469888693495238,0,0,0,0,0,-0.471289762690668,0,0,0,0,0.149984690603886,0,0,0,0.178703833515738,0,0,0,0,0,0,0.0248526477358998,0,0,0.0352464863785169,0.308494361048819,0,-0.198358022692858,0,0.181907840234696,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0280719966982348,0,0.168895332370727,0,0,-0.0528725307423104,0,0,0,0,0,0.0178627586354667,0,0,0,0,0.0346018397213733,-0.134608150711332,0,-0.0159792898216922,0,0,0,0,0.153637309471256,0,0,0,0.201647784993294,0,0,0,0,0.202046366608552,0,0,0.1063614017072,0,0,0,0,0,-0.218175332417575,0,0
