,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0559436486458242,0,0.596724924720242,0,0.107094508411425,0,0,-0.0692816403356974,0,0,0,0,0,0,0,0,0.0994513489825845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331922135783892,0,0,0,0.075023765820573,0,0,0.0470703438069348
X601318.CH.EQUITY,0,0,0,0,0,0.0818036024577186,0,0,0.0398482908718385,-0.0325135779506771,0,0,0,0.17637370415802,0,0,0,0,0,0.468977937977031,0,0,0,0,0,-0.0870839121912531,0,0,0,0.0805038007315377,0,0.125882395565429,0,0,0.107245733518262,0,0,0.0718977565269754,0,0,0,0.00691434026441808,0,0,0,0,0,0,-1.38777878078145e-17,0.0574527275777424,0,0
X601939.CH.EQUITY,0,0,0,0,0.364649287090834,0,0.156852924492398,0,0,0.0976497505713438,0.0465428799419093,0,-0.154070025847136,0,0,0,0,0,0,0,0.0472128304561434,0,0,0.538896942250886,0,0,0,0,0,-0.0537523089065599,0,0,0,0,0,0,0,0,0,-0.0401279562661344,0,0,0,0,0,0,0,0,0,0,0,-0.0794812207552772
X601628.CH.EQUITY,0,0,0.0686474011448099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380182450232672,0,0,0,0.0221977543546876,0.0977622323385383,0,0,0,0,-0.033899015746003,0,0,0,0.0428939235447939,0.312676943014371,0,0.199470604892821,0,0,0,-0.0266687150900272,0,0,0,0,0,0,0,0.0633467789931059,0,0,0,0,0
X601288.CH.EQUITY,0.0483544194380747,0.0458799105366828,0.0807070585608312,0,0,0,0.206023045625222,0,0,0.0578838421257442,0,0,0,0.070008168615615,0,0,0.0999936495225548,0,0,0,0,0,0,0.221139406706851,0,0,0,0,0,0,0,0,0,0,0,0,0.195856240564849,-0.000875294811720062,0,0,0,0,0,-0.0639683324391491,0,0,0,0,0,-0.0453887385374053,0,0
X600036.CH.EQUITY,0.0139034434168043,0.236047873412909,0,0,0.0795246050303424,0,0,0.128524910604925,0,0,0,0,0,0.278377863960825,0,0,0,0,0.117732119635431,0,0,0,0,0,0.257426481545128,0,0,0,0.0638743420508295,0.0174170619872508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237661847248389,0,0,-0.0237270058381445,0,-0.00174365891302744
X601988.CH.EQUITY,0.204616358398002,0,0,0,0.188136291339149,0.284927303716822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994686487642409,0,0,0,0.0315162725179051,-0.0154536415257748,0,0,0,0,0.0186465080455076,0.240315155475678,0,0,0,0,0.0207948944823563,0,0,0,0,0.0987723379269341,0,-0.135907943305479,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.127165728708107,0,-0.0848611006744132,0,0,0,-0.015486236686837,0.333046172685994,0,0,0,0,0.113441119907783,0,0,0,0,0,0,0,0,0,0,0.137176172817028,0,0.352880676542497,0.114952324223039,0,0,0,0,0,0,0,0,0.0681961645323846,0,0,0,0,0,0,0.0877746854571775,0,0,0.108753016367056,0,-1.38777878078145e-17,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177934518264702,0,0,0,0,0,-0.0787551811289236,0,0,0,0,0.097790767222187,0,0,0,0,0.0810952251916452,0,0.400859562047584,0.102479869303227,0,0,0,0,-0.0373684213984755,0,0,0,0,0,0,0,0.165676453162091,0.267538725490426,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.0642578332893196,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0755499918648803,0,0,0,0,0,0,0,0.0152302072580846,0,0,0,0.271129444903774,0,0,0,0,0.22874471491438,0,0,0,0,0,0,0.0524446905236122,0.09382457428191,0,-0.211644841168495,0,0,0,0.0638758887438314,0,0.127074106101254,0,0,0,0.00462483018701737,-0.0147538309111299
