,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0173275939487137,0,0,0,0,0,0,0,0,0,0,0,0,-0.11398791851967,0.484460011285958,0.72195961395794,0.0222631080282578,0,0,0,0,0.194894171907653,-0.218183887198494,0,0,-0.302499960166116,0,0,0,0,0,-0.0262935645432735,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.127779910225425,0,0,0,0,0,0,0,0,0.0118589703405891,0,0,0,0,0.217927131247214,0,0,0,0,0,0,0,0,0.117845302599005,0.0830559659758006,0,0,0,0,0,0,0.390112394246216,0,0,0,0,0,0,0,0,0.0554751801550531,0,0,0,0,-0.0167660150443589,0
X601939.CH.EQUITY,0,0,0,0.820322743594327,0,0,0.0330631597380314,0,0,0.0235588878161462,0,0,-0.0638068359450875,0,0,0.0597137329679554,0,0.0721314253565394,0,0,0,0.000864212654102275,0,0,0,0,0,0.0602913379159599,0,0,0.0216757309715585,0,0,0,0,0,0,0,0,0,0,0,0.0218401709089769,0,0,0,0,0,0,0.0305446439118341,0,0
X601288.CH.EQUITY,0.0286337160741981,0,0.907266161266243,0,-0.058954082740036,0,0,0,0,0,0,0,0,0,0.0183090214229919,0,0.0498664688970638,0.0470768263108062,0,0,0,0,0,0,0,0,0,0.0446648310019734,0,0,0,0,0,0,0,0,0,0,0,0,-0.139608387032586,0,0,0,0,0,0,0,0,0,-0.0715420133318899,-0.0225386722775022
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129519757131048,0,0.491109769086786,0,0,0,0,0,0,0,0,0,0,0,-0.0249970093837834,0,0,0,0,0,0,0,-0.0443778367244429,0,0,0,0,0.325750619879228,0.0434469667520542,0,0,0,0,0.285014383763566,0,0,0,0.131315789616939,0,0,0,0.111864069450364,0.106137141776089
X600036.CH.EQUITY,0,0,0.363996064822426,0,0,0,0,0,0.0309228758875064,-0.0226022078378015,0,0,0,0,0,0.138804745532559,0,0,0,0.0183935541280702,0,0,0,0,0,0,0,0.135247979848746,0.0751424430474892,0,0.213734040410031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711059363217559,0
X601988.CH.EQUITY,0,0,0,-0.0203705000117046,-0.0384927201645811,0,0,0,-0.0317118131009535,0,0,0,0,1.00014522260186,0,-0.0457613785332008,1.73472347597681e-18,-0.269984382131425,0,0,0,-0.0198742643067125,0,0,0.327319239071748,0,0,0,0,0,-0.0431326108702431,-0.0245504448817136,0,0,0,0,0,0,0,0,0,0,0,0.0792412130990168,0,0,0,0,0.00781291915889184,0,0.102238748284045,0
X1299.HK.EQUITY,0,0,0,0,0.161866175675412,0,0,0,0,0.270042935734733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199016424783708,0,0.013832395505015,0.339298219591948,0.226940432134363,0.136805998499851,0,0.12615881856127,0,0,0,0,0.0699834840159639,0,0,0,0,0.10134957868803,0,0,-0.09109646340068,0,0,0,0,0,0.101428823010568,-0.0234503551077068
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136818725798666,0,-0.0345750904518435,0,0,0,0,0.127777200122122,0,0,0.517516386039729,0,0,0,0,0,0,0,0,0,0,0.215190001975387,-0.291997820408446,0,0,0,-0.0919572395464211,0.00416778798738577,0,0,0,0,0,0,0.156629411649445,0
X388.HK.EQUITY,0,0,0,0,0.327225262349885,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215910109729723,0,0,0,0,0,0,0.46583830404852,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.083625751566019,0,0,0.26022593051284,-0.115259055291857,-0.0690947716291989,0,0.0271857548458963,0,0,0,-0.139808756341835,0
X601658.CH.Equity,0,0,0,0.229282847681175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281641047156662,0,0,-0.0975108643727762,0,0,0,0,-0.070753214597482,0,0,0,0,0,0.0811817116091911,0,0,0,0,0,0,0,0,0,0.326646092153899,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.00534257119668356
X600030.CH.EQUITY,0,0,0,0,0.0247778689787467,0,0,0,0,0.0528989037844293,0,0,0.188881689586139,0,0.0291828360442002,0,0,0,0,0,0,0,0.0593721714946225,0,0,0,0,-0.0117249841454984,0,0,0,0,0,0.481681639474021,-0.0558299347847789,0,0,0,0,0,0,0,0.0638276088953063,0,0,0.12505589368258,0,0,0.0138778863661295,0,0,0
X601066.CH.EQUITY,0,0.0132732606258645,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.489467432195889,0,0,0,-0.000444077352434451,0,0,0,0,0,0,0.330701026462131,0,0,0,0,0,0,0,0,0,0.0198445916109675,0,0.136134891779779,0,0,0,0,0.0386045455800392,0,0,0.0294493643207616,0.0408766451112574,0,0.0120313994090493,0,0.0218908272048363,0,0,-0.0119667526202751,0
X601166.CH.EQUITY,0,0,0,0,0,0.0394366829050445,0.585378067149782,0,0,0,0.060263180611945,0,0,0,0,0.0621228081204304,0,0,0.0982400458336482,0,0,0.0662175955425954,0,0,0,0.068211643697424,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0278722220374896,0,0.0826907436094887,0,0,0,0,0,-0.0477137299684379,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0669337007492127,0,0.0459790019890029,0.0211664651251638,0,0,0,0,0,0,0,0,0.0445424531763317,0,0,0,0,0,0.414558286108898,0,0,0,0,0,0,0,0,0,0.00763307802512667,0,0,0,0,0,0,0,0,0,0,0,0,0.252119804897082,0,0,0,3.46944695195361e-18,0,0,0
X600000.CH.EQUITY,0,0,0.0483397579855472,0.245146969421056,0,0.126149719680983,0,0,0,0,0,0,0,0,0,0,0,0.0657951059229081,0,0,0,0,0,0,0,-0.0548919936853516,0,0,0,0,0,0,0,0,0.259926796197391,0,0,0,0,0,0.671727692740126,0,0,0.0732667507133814,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.198036435011125,0,0.00652219894584882,0,0,0,0,0,0,0,0,0,0,0,0,0.113838111541284,0,0,0,0,0.0442461146555989,0,0,0,-0.041475029532209,0,0,0.128392325418301,0,0.0760341897696204,0,0,0,0,0,0,0,0,0,0,-0.0283244909883584,0,0,0.174592265081331,0,0,0,0,0,0
