,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.201984882907443,0,0,0.140618848544585,0,0,0,0,0,0,0,0,0,0,0,-0.0654623757724743,0,0.0981503764663124,0,0,-1.73472347597681e-18,0,0,0,0,0.112190016234991,0.0343160059868175,0,0,0,0.327962882166807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988070659413405,0,-0.116404077478174,0,0,0,-0.0792303995900663
X601939.CH.EQUITY,0.174587677161346,0,0,0.232071149930414,0,0,0,0,0,0,0,0,0.0225854520034151,0.393634077499096,-0.0703201145780495,0,0,-0.103307856279787,0,0,0,0,0,0,0,0.0313869823356974,0,0,-0.125439811081565,0,-0.00467086355939585,0,0,0,0,0,0,-0.0390141424840119,0,0,0,0.131619426536921,0,0,0,0,0.154732425896534,0,0.078544000007962,0,-0.000613865939384852,0
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0
X601288.CH.EQUITY,0,0.453700541780431,0,0,0.0331625383453699,0,0,0,0,0,0,0,0.0144191401847965,0.15214073146144,0,0,0,0,0,0,0,0.229238598827364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147426156967511,0,0,0,0,0,0,-0.0847602085590579,0,-3.46944695195361e-18,0,0,-0.0987460574451169,0,0,-0.00549545903275178,0
X601988.CH.EQUITY,1.38777878078145e-17,-1.38777878078145e-17,0,0.436124249589187,0,0,0,0,0,0.262932114434938,0,0,0,0,0,0.107526486230703,0,0.22444616861521,0.166877131050856,0,0,0,0,0,0,0,0.128543999238145,0,0,0,0,0,0,0,0,0,0,-0.611804998622505,0,0,0,0,0.0362817586811991,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.161337093788073,0,0,0,0,0,0.122232838927097,0,0,0,0,0.210954157478269,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.106396495866956,0,0,0,0,0,0,0,0,0.308750577578904,0.0477136254069848,-0.036938909013895,0,0,0,0,0,0,0.0592931404680986,0,0,0,0,0,0,0,0,0,0.0205435740470903,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0
X601628.CH.EQUITY,0,0,0,0,0,0.372536053236352,0,0,0,0,-0.131283251126767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087496750491867,-0.0242524131643262,0,0,0.0687401241966537,0,0,0,0.0264396548295249,0,0,0,0,0.0367876432205196,0,0,0.118391175337234,0.144678027462878,0,0.0967488217181446,0,-0.00430467474574639,0,0,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0
X601658.CH.Equity,0,0.0984769411694679,0,0.165591566005146,0,0,0,0,0,0,-0.0535712665871568,0,0,0,0,0,0,0,0.021629343554001,0.326014414500997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958084081509454,0.193503569221434,0,0,0,-0.0324937898661711,0,0,0,0,0.0281834451852048,0,0,0,0
