,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.11106544643204,0,0.0506177319123686,0,0,0,-0.0758135853470946,0,0,0,0.482546456255459,0,0,0,-0.072391385489147,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0567651209299387,0,0,0,6.93889390390723e-18,0,0,0,0.0897137457905921,0,0,0,0,0,0.21874936787395,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0,0
X601939.CH.EQUITY,0.328704014829966,0,0,0.2924675194858,0,0.0892577431637955,0,-0.0475373810040932,0,0,0,0,0,0,0.136766261123522,0.0323142540811064,0,0,0,0,0,0,0,0.0719068405092096,0,0,0,0,0,0,0,-0.011182192140933,0,0,0,0,-0.108556927800751,0,0,0.333891187233479,0,0,0,-6.93889390390723e-18,0,0,-0.0403700680295515,0,0,0.0117997763901945,0,0
X601288.CH.EQUITY,0.371808795380265,0,0.124100024425104,0,0,0.235347562068936,0,0,0.111767114434381,0,0,0,0,0,0,0,0.064592129777179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110249275296087,0,0,0,0,0,0,0,0,0.177066597860958,0,0,0
X5.HK.EQUITY,0,0,0.0436498740678246,0.246167622501498,0,0.113718432388239,0,-0.401204841762164,0,0,0,0,0.100730755465507,0,0,0,0,-0.0126117799695615,0,0,0.408906911969286,0,0,0,0,0.515492208263104,0,0,0,0,0.0183605040864311,0,0,0.111297344845471,0,0,0,0,0,0,0,0,0,0,-0.216405327768302,0.0199518307314519,0.118903732812171,0,0,0,0,0
X601988.CH.EQUITY,0.19025471118876,0,0.216646923828738,0,0,0,0,0,0.150376100829767,0,0.0704196503938418,0.187721694174622,0,-0.292393837035365,0,0,0,0,0,0,0,0,0,0.180371823467338,0,0,0,0.0926746997164305,0,0,-0.046055677348844,0,0,0,-8.67361737988404e-19,0,0.0456141822450575,0,0,0,0,0,0,0.0506900656158172,0.0377597538997477,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.108607755218406,-0.0512776712173059,0,0.25598967832056,0,-0.0451062647500022,0.0108242329645991,0,0.346779168607783,0,0.244802502661518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767219745021837,0,0,0.0831246810624397,0,0,8.67361737988404e-19,0.123691214691538,0,0.0386119204095323,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.243585669615268,0.25178365891443,0,0,0.121806968229426,0,0,0,0,0.032243565883501,0,0,0,0,0,0.0351405720007549,0,0.0676543050488543,0,0,-0.164627377729911,0,0,0,0,0,0,0.191099161185695,0,0,-0.278984714111582,0,0,0,0,0,-0.10816593102703,0,0,0,0,0,0.0383670321724759,0,-0.0895368910153482,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703849687070877,0,0,0,0,0,0,0,0.324452648875513,0,0,0,0,0,0,0,-0.0613812538588242,0,0,0,0,0,0.0183783668913953,0,0,0,-0.194508521776783,0,0,0,0,0,0,0,0,0,0
