,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.401150597851059,0.0140548753588329,0.0205109671477693,0,0,0,0,0,0,0.218934188327727,0,0,0,0,0,0,0,0,0.132795971364195,0,0,0,0,0,0.0415063731764168,0,0,0,0.00447623028696646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467942782066892,0,0,0,0,0,1.73472347597681e-18,0,-0.129755230573097
X601939.CH.EQUITY,0.458114815412254,0,0,0.151443242924397,0,0,0,0,0,0,0.112363029609949,0,0,0.0297329171777054,-0.110093630320169,0,0,0,0,0,0,0,0,0,0,0.189830832120487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768310380393158,0.0897095815609406,-0.00582695442555074,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.29577281409092,0.0948079447113316,0,0,0.175313226147422,0,0,0,0,0,0,0,0,0.189293847810383,0,0,0,0,0,0,0,0.0473735847248777,0,0,0,0,0,0,0,0,0,0,0,0.123159461958753,0,0,0,0,0,0,0,0,0.000568973741871587,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601988.CH.EQUITY,0,-2.77555756156289e-17,0,0.494006280553467,0,0,0,0,0,0.241829132211996,0,0,0,0,0,0.24171797628772,0,0.0661852837816715,0,0,0,0,0,0,0,0,0,0.0590974337056498,0,0,0,0,0,6.93889390390723e-18,0,0,-0.5743823543947,0,0,0,0,0,0,0,0.0851003899927107,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0582889586738175,0,0,0,0,0,0,0,0,0,0.192252441799779,0,0,0,0,0,0,0,0.281955602126946,0,0.00989667302532583,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.278361214664195,0,0,0,0,0,0,0,0,0.0691326702219859,0.048253725216903,0,0.0176874527135357,0,0,0,0.100079638875904,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0860423195318542,0,0,-0.171366276438901,0,0,0,0.14715274546069,0,0,0.336164104053779,0.0364535230621378,0,0,0,0,0,0,0,0.0368646223083079,0,0,0,0,0,0,0,0.0847802302430186,0,0.0604368851744858,0,0.25067050647748,0,0,-0.041179750431562,0,0,0,0,0,1.73472347597681e-18,0.127444570570526,0
X601658.CH.Equity,0,0,0,0,0.301785086203438,0,0,0,0,0,0,0,0,0.23828424067424,0,0,0,0,0,0,0.226734863655407,0,0,0,0,0,0,0,0.0711528472628456,0,0,0,0,0,0,0,0.00586492777908244,0.112650987509628,0,0,0,0,0,0,0,0,0,0,0,0.23067998702233,0,0
