,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.359367398430792,0,0,0.0842291115207679,0,0,0,0,0,0,0,0,0.0395706391748195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033901729214595,0,0,0,0.206050556682659,0,0,0.0290716781339968,0,0,0,0,0,0,0,0,0.209804585929601,0,0,-0.00158750675329955,0
X601318.CH.EQUITY,0,0,0,0,0.0854547194324354,0,0,0.0837007165689832,0.10260133424291,0,0.0243424288453009,0,0.150971542597755,0,0,0,0,0.00947606842918178,0.0480194861796708,0,0.39110582412187,0,0,0,0,0,0,-0.0811851030853015,0,0.1434541718571,0,0,0,0,0,0,0,0.0483354820812727,0,0,0,0,0,0.11063958805559,0,0,0,0,0.0941198973196433,0,0,0
X601939.CH.EQUITY,0,0,0,0.249950128583802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728342081004873,0,0.0290167531224737,-0.267096717417172,-1.38777878078145e-17,-0.16610759692841,0.0188873752031844,0,0.123451614103208,0,0,0,0,0,0,0,0,0,0,-0.0961626333147812,0,0,0,0,0,0,0,0,0,0,-0.0560046984563804
X601288.CH.EQUITY,0.170033284316908,0,0.0107581673026284,0,0,0.0576204264023051,0.383923317459684,-0.0710172962103373,0,0,0,0,0,0,0,0.0473851754650114,0,0,0,0,0,0.0520289930171772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198284891485521,0,0,0,0,0,0,0,-0.10184286693357
X600036.CH.EQUITY,0,0.144572926157807,0,0,0,0.0962384545713173,0.0829201265247802,0.0664720673054476,0,0,0,0,0.25574632238532,0,0,0,0,0,0,0,0,0,0.291965583036343,0,0,0,0,0.00585909632604563,0,0,0,0.0503713038500314,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0.0537661558419608,0,0,0,0,0
X601628.CH.EQUITY,0.0694133307939154,0,0,0,0,0,0,0,0,0.0527354842006585,0,0,0,0,0,0,0,0.162767382252929,0,0,0,0,-0.125722402257491,0,0.19497114948535,0,-0.0328604375522442,0,0,0,0.0216901039957561,0,0.222699909823457,0,0,0.502061055194445,0,0,0,0,0.0535343650790367,-0.0455250567135866,0,0,0,0,0,0,0.0410717510997752,0,0,0
X601988.CH.EQUITY,0.249840574595982,0.00254159514842517,0,0.0614000806123017,0.0596245797462335,0,0,0,0,0,0,0,0.179066179481779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263789144312579,0,0.104087966988641,0,0,0,0,0,0.00513793877021741,0,0,0,0,-0.0840823813058688,0,0,0,0,0,0,0.344924319837324,0,0.0099373969424162
X1299.HK.EQUITY,0,0,0,-0.0711013877590563,0,0,0,0,0,0.177276769721422,0,-0.00494490542252542,-0.116475528817793,0,0,0,0,0,0,0,0,0,0,0,0,0.207682062044506,0.0550587633973729,0,0,0,0,0,0,0,0.0306680045046727,0,0,0,0,0.0700412931211708,0,0.11608307716253,0,0.0615835257409503,0,0.0198459417326956,0.158704110089546,0,0.135289498526297,0,0.0361474578108475,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659450415316883,0,0,0,0,0,0,0,0,0,0.0373652202628353,0.104437784015396,0.609265221259225,0,0,0,0.0544567108188216,0.106420599417944,0,0,0,0,0,0,0,0,0.207205669809074,-0.0973076235666416,0.0992966706479999,0,0,0,0.130182743526583,0,0.173600594166669,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.14401818448026,0,0,0,0,0,0,0,0,0,0,0,-0.0148553939652441,0,0,-1.73472347597681e-18,0,0.479766402041285,0,0.185479994254536,0,0,0,0,0.119700338901896,0.150330374866433,0,0,0,0,0.0785094264461162,0,0,0.0201603378591287,1.73472347597681e-18,0,-0.0582945159343989,-0.176115006787937,0.105657503958228,0.0330837581324384,0,0,0,0,0
X601658.CH.Equity,0.124528991217568,0,0.130063940198011,0,0,0,0.0682893983013038,0,0,0,0,0.0608439543272271,0.00631710219972442,0,0,8.67361737988404e-19,0,0,0.432425549102046,0,0,0,0,0,0,0,0,0.0166153931068826,0,0,0,0,0,0,0,0,0,0,0.0371586131420074,0,0,0,-0.133545547509674,-0.0553383621560523,0,0,0.00427274500248733,0,0.0927409772214632,0,0,0
X601166.CH.EQUITY,0,0,0.00865931192471534,0,0,0,0,0,0,0,0.0293056061384828,0,0.0476735457260843,0,0,0,0,0.118671156181388,0,0,0,0,0,0,0.0201348819105734,0,0,0,0.0538965417654094,0,0,0,0.0460216437595572,0,0.0764416843997425,0,0,0,0,0,0,0,0,0,0.329701138899732,0.0899058488442388,0,0,0,0.0946666812394182,0,0
X000001.CH.EQUITY,0,0,0,0,0.56884774704993,0,0,0,0,0.0259497185796556,0,0,0,0,0,0.0860596582837688,0,0,0,0,0,0,0.204344683301793,0,0,0,0.0825816445446965,0.00346373453755049,-6.93889390390723e-18,-0.226658988126869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590248042204012,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5524077800258,0,0,-0.135943015919929,0.148000389527741,0,0,0,0.137096510453965,0,0,0,0,-0.0162130899332569,0,0,0,0,0.100976328513378,8.67361737988404e-19,0.0857646306949091,0,0,0,0,-0.0268055283335497,0,0,0,0,-0.00982661800367445,0,0,0,0,0
