,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.231585054666583,0,0,0,0,0,0,0,0,0,0,-0.269708896771203,0,0,0,0,0,0,0,0,0,0,-0.3180334560282,0,0,0,0,0.760434658749193,0,-0.180525617118745,0.26704433417688,0,-0.0507254568902377,0,-0.0226028873249084,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.16202178319309,0,-2.77555756156289e-17,0.0263078679426908,0,0,0,0,0.0593370390327851,0,0,0,0.124456414689487,0,0,0,0,0,0.0338911794221483,0,0,0,0,0.0582773173853229,0,0,0,0,0,0,0,0.591691226537492,0.0220408261038089,0,0.0195229972925161,-0.0774956372780442,0,0,0,0,0,-0.0398080445345783,0,0,0
X601939.CH.EQUITY,0.283712251160866,0,0,0,0,0,0,-1.38777878078145e-17,0.0524563278836399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398377645509929,0,0,0,0,0.11759841496969,0,0.0209505335272464,0,0,0,-0.083800480537956,0,0,0,0.387063680764823,0,-0.0206598117872013,0,0,0.110998509938682,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0050149165649239,0,0,0,0.27672222205991,0,0,0.18529328183958,0.0457692463944785,0,0,0,0,0,0,0,0.068026205686012,0,0,0,0,0,0,-0.0542560606870591,0,0,0.096717774726503,0,0,0,0,0,0,-0.0956991775353531,0,0,0.157599803550782,0,0,0,0,0,0.106804653624308,0.0834334929018515,0,0,0.113372427701743,0,0,0
X5.HK.EQUITY,-0.145293496969326,0,0,0.0144171863250939,0,0,0,0,0,0,0.0749096273070834,0,0,0,0.307876925467503,0,0.200204384619869,0,0,0,0,0.281693646200943,0,0.283541101542865,0,-0.00493778494722283,0,0,0,-0.269530212001144,0,0,0,0,-0.0559851432407434,0,-0.10708019439102,0,0,0,0.311210406736973,-0.108085901773598,0,0,0,0,-0.0957127680350845,-0.166327179256539,0,0,0
X601988.CH.EQUITY,0.251556134167728,0,0,0.569182050116026,0,0,0,0,0,0,0.102003838591787,0,0.0996107838413081,0,-0.0459277483373733,0,0,0,0,0,0,0,0.00620358432801513,0.0583765509502149,0,0,0.0407578892577616,0,0,0,0,0,0,0,0,0,0,0,0.0265519633371987,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.386184690439851,0,0.0746060479316223,0,0,0,0,-0.0737245482255608,0.598941380799135,0,0.0115898105490717,0,0,0,0,0,0,0,0.107382448651481,0,0,0,0,0,0.0271022462957357,0,0.0755163142029008,0,0.29430249267816,0,0,0,0,-0.291891887208857,0,0,0,-0.0609041558115141,0,0.176824220167027,0,0,0,0,0,0,0,-0.148906474192985,0,0
X1299.HK.EQUITY,0,0.211752352851501,0,0,0,0,0,0,0,0,-0.110262417910432,0,0,0,0.0332866348534192,0,0.258991522959729,0.0306325474567062,-0.147914692366327,0.132160231171507,0,0,-0.0625637161273374,-0.0307051602250955,0.461230033724757,0,-0.0796827919791964,0,0,0,0,0,0,0,0,0,0,0,0.0466342175532281,-0.149792269334178,0,0,0,0,0,0,0.018993441270618,0,0,0,0
X601628.CH.EQUITY,0,0.0903265494310827,0,0,0,0,0,0,0,0,0,0,0,0.330283024224023,0,0,0,0.0342337323307416,0.00918896523161575,0,0,0,0,0,0.0959847697839859,0,0,0,0,-0.0542700272385851,0,0,0,0,0,0,0.0749562044368205,0.177685257707622,0,0,0,0,0,0,0,0,0,0,0.137447551378503,0,0
X601328.CH.EQUITY,0,0.293106908109792,0.119509526374468,0.382250259710498,0.0149013307645643,0,0.19072479206016,0,0,0,0,-6.93889390390723e-18,0,0,0,4.33680868994202e-19,0,0.0655349504446422,0,0.0302274738779241,0,0,0,0,0,0,0.261435812293181,0,0,0,0,0,-0.321644128572502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352396973182001,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.291981935900854,0,0,0.211660336290619,0,0,0,0,0.539829244516812,0,0,0,0,0,0,0,0,0,0,-0.193957687817662,0,0,0,0,0,0,0,0.327707419509737,0,0,0,0,0,0.299446253917845,0,-0.0863068747705408,0,0,-0.165859125217365,0,0,0,-0.104676262165495,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.241074789856535,0.329428073474464,0,0,0.152849829888416,0,0,0,0.535432681112738,0,0,0,0,0,0,0,0,0,0,0,0.00994341736459465,0,0,0,0.12426050972839,0,0,0,0,0,0,0,-0.319621229205698,0,0,0,-0.0129123647139187,0,0.0357100807740759,0,0,0,0,0.0222319324972657,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238487113630685,0,0,0,0,0,0,0,0,0,0.0483081206288324,0,0,0,0,0,0.143536248502778,0,0,0.312253693351504,0,0,0,0,0.00173536751596673,0,-0.133126763582147,0
X601601.CH.EQUITY,0,0.377213789119077,0,0,0,-0.230596044242595,0,0,0.29763036239215,0,0.0166026512094704,0,0,0,0.174114851840236,0,0,-0.0827858579534714,0.0814004865443555,0,0,0,0,0,0,0.0453008067676082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072977994824,0
X000002.CH.EQUITY,0,0,-0.0288001074692457,0,0.0819438204513737,0,0,0,0,0,0,0,0,0.355196411332876,0,0,0,0,0,0,0,0,0,0,0,0,0.251358216412695,0,0,0.364856091708455,-0.376861457138149,-0.0289377333500719,0,0,0,0,0,0,0,0,0.145529001140232,0,0,0,0,0.00785724251660076,0,0,0,0.358672573412687,0
X16.HK.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0.016615531766972,0,0,-0.0258079523218951,0,0,0,0,0,-3.46944695195361e-18,0.0294722317678559,-0.0151109640119633,0,0,0,0,0,0,0.218166898906586,0,0,0,0.135593322075233,0.0878660840536008,0.190217262378923,0,0,0.164087400967362,0,0,0,0,0,0,0.371548389315532,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.131287592264098,0,0,0,0.12702617186681,0,0,0.284035384883018,0,0,0,0,-0.0532735912404858,0,0.129558218392783,0,0,0,0,0,0,0,0,0,0,0,0.00154286739614291,0,0,0.111910544208362,0,0,0,0,0,0,0,0,0,0,-0.0646065985400965,0.0473278549871004,0,0,0,0,0,0,0,0,0
