,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.253112636760832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256736046564938,0,0,0,0,0.0304176912632726,0,0,0,0,0,0,0,-0.0111459048224133,0,0,0,0,0,0,0,0.341717079749339,0.00992894359039733,0,0.0359175381060364,0,0,0,0,-0.0236453638848473
X002142.CH.EQUITY,0.122901345901286,0,0,0,6.93889390390723e-18,0.228885152445526,0.132020283953705,0,0,0,0,0,0.0561414324404386,0,0,0.141586882344612,0,0,0,0.0169212399639624,0,0,-1.73472347597681e-18,0,0,0,-0.070437635430154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526456085426022,0,0.0136186370577382,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.133509524094197,0,0.0236750007892679,0,0,0,0,0,0.228030287152583,0.0369676452598813,0.0686143065136102,0,0,0.216279548032433,0,0,0,0,0,0,0,0,0,0,0.088212564395582,0,0,0,0,0,0,0,0.0816359725804387,0,0,0.0101038336550675,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.351477991320052,0,0,0,0,0,0,0,0.142078752775011,0,0,0,0,0,0,0,0.0416778904254775,0,0,0,0,0,0.473817710018682,0,0,0,0.0867360766519093,0,0,0,-0.0356300111204528,0,0,0,-0.0948926640996071,0,0,0,0,0,0,0,0,0,0,-0.0461824971660495,0,-0.0192317260653415,-0.109586768025158,-0.0471824116936408
X600016.CH.EQUITY,0,0,0.108145123122777,0.107815767571138,0,0,0,0,0,0,0,0,0,0,0.135076171864311,0.00854670758214862,0,0.205216386253477,0.0591584315743942,0,0.164914537375635,0,0,0.0876455932718381,0,0,0,0,0.0670170089892161,0,0.0192039259682716,0,0.0382618578552738,0,0,0,0,0,0,0.142368050725471,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.182912352613285,0.42471072937925,0.0431804126771585,0,0,0,0,0,0,0.038304403780834,0,0,0,0,0,0,0.0358068048813793,0,0,0,0,0,0,0,0,0,0.148601078683981,0,0,0,0.131002890374023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316922852618862,0,0
X600919.CH.EQUITY,0,0.0446354256643875,0,0,0,0,0,0,0,0,0,0,0,0.141329289694381,0.037811660582647,0,0,0,0,0,0.175430232773704,0.0525278179237398,0,0,0,0,0,0,-0.00232648202265245,0,-0.0623999217080915,0,0,0,0,0,0,0,0,0,0,0.176411331871134,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.185187196365415,0,0,0,0.0191432519234385,0.193555012627217,0,0,0,0,0,0,0,0,0,0,0,0.0772362002198067,0,0.0478788038190842,-0.0408692756099423,0,0,0,0,0,0,0,0.0199416111314275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.100096956334467,0,0,0,0.393995418061762,0,0.357108505074559,0,0,0,0,0,0,0,0,0,0.00839946579201684,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0817377763709705,0,0,0.0551299698750646,0,-0.0413306683141596,0,0,-0.147750168249212,0
X601166.CH.EQUITY,0,0.179077732680627,0,0,0,0.127241285738927,0,0,0.233076015372066,0,0,0,0.035007240885585,0.157746759927526,0,0,0,0,0,0.0255739888557467,3.46944695195361e-18,0.106091870293229,0,0,0,0,0,0,0,0,0,0,0,0,0.0131888572510888,0,-3.46944695195361e-18,0,0,0,0.0373828911397477,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.200499046644406,0,0,0,0,0,0,0,0,0,0.0345137962903823,0,0.310941764232581,0,0,0,0.209317073046883,0,0,0,0.219163467226999,0,0,-0.0262263100780623,0,0,-0.0623564737837409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0698061581703199,-0.033292839515911
X601229.CH.EQUITY,0,0,0.318348058939133,0,0,0,0,0,0,0,0.139150503160226,0,0,0.0827420710316137,0,0.0382285364090874,0,0,0,0,0,0,0,0,0.172498887614594,0,0.0207656020739969,0,0,0,0,0,0,0,0,0,0,0.213269972480123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117396467491785
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0501398481279898,0,0,0.418077340543082,0,0,0,0,0.182771000829541,0.148241853287805,0,0,3.46944695195361e-18,0.136253106974963,0,0,-0.0932282835965803,0,0,0.0841337035571538,0.00289764813112971,0,0,0.0642404963692393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,-0.0985617689906041,0,0,0.153954350726842,0,0,0,0,0.559872428556166,0.260144001548892,0,0,0,0,0,0,0,0,0,0,0.048751815896438,0,0,0,0,0,0,0,0,0.0447613291502789,0.0700288062354904,0,0,0,0,-0.0162021824978402,0,0.0159013861410034,0,0,0,0,-0.155093645524664,0,0,-0.0379199255209065,0,0,0.0718619825018649
X601398.CH.EQUITY,0,0,0,0,0.186063463881607,0,0,0,0,0,0,0,0,0,0,0.0369495198924254,0,0,0.284806869431515,0.0837060739945925,0,0.235020430475886,0.0174003240789237,0,0.265209957246235,0,0.026783033226059,0,0,0,0,0,0,0,0,0,-0.248304693961672,0,0.169382503276841,0,0,0,0,0,0,0,0,0,0,0,-0.097831039038891,0
X601577.CH.EQUITY,0,0.29407566699675,0,0,0,0,0,0,0,0,0,0.0399848355157701,0,0,0,0,0,0,0,0.103179945288598,0,0,0.0864113465563253,0,0.249443003777481,0,0,0,0,-0.0257091497083425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136762310134541,0,0,0
X601818.CH.EQUITY,0,0,0.16654248587063,0,0.454645253200928,0,0,0,0,0,0,0,0,0.0667303425904637,0,0,0,0,0,0,0,0,0,0,0.223609586456284,0,-0.0401919577466927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117813047081962,0,0,0
X601838.CH.EQUITY,0,0.331604092911555,0,0.0960219515027174,0.0196294877774427,0,0,0.124902577527967,0,0,0,0,0,0,0,0,0,0,0.0218727960717369,0,0,0,0,0,0,0,0,-0.000627075164475698,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.172622653713425,0,0,-0.0261971875279698,-0.0221818298017887,0,0,-0.0287647817403732
X601939.CH.EQUITY,0,0,0,0.0382212317378015,0.0262105444291015,0,0,0,0,0,0,0,0.399346388872551,0,0.214472796387602,0.0327458342351979,0.11929346008746,0.170850787955503,0,0.0860936062512441,0,0,0,0,0,0,-0.0640111057023653,-0.0324139897066513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360213921715198,-0.029589715249887,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.154296357214607,0,0,0,0.239644949442404,0,0,0,0,0,0.149800927919823,0,0.204144049115211,0,0,0,0,0,0,0,0,0,0,-0.0524489297423123,0,-0.186274620851068,0,0,0,0,0,0,0,0,0.304572189915035,0,0,0,-0.0918312843382059,0,0,0.157892472976588,0,0
X601997.CH.EQUITY,0,0,0,0,0.121376184074148,0,0,0,0,0,0.130806311400742,0,0,0,0,0.0604737212163827,0,0,0,0.320396832180946,0,0,0,0,0,0,0,0,0.0372237017361706,0,0,0,0.0457541729621047,0,0,0,0.116778140220428,0,0,0,0,0,0.120091651786065,-2.16840434497101e-19,3.46944695195361e-18,0,0,0,0,0.0353571479922748,0,0
