,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0,0,0,0.253892623961816,0,0,0,0.0057663623722933,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.253602477654721,0,0,8.67361737988404e-19,0,0.0313268890286754,0,0,0,0,0,0,0,-0.0123386899912001,0,0,0,0,0,0,0,0.346676360124605,0.00408007380340498,0,0.0352194119036135,0,0,0,0,-0.0202600451074264
X002142.CH.EQUITY,0.144863033980343,0,0,0,0,0.194495810072303,0.110391397342279,0,0,0,0,0,0.0407979532375821,0,0,0.0530439230264467,0,0,0,0.11634067446492,0,0,0,0,0,0,-0.0450953372023795,0,-0.0109485981295019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102120040480579,0,0.0106443782326371,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.136233122811163,0,0.0260209101887323,0,0,0,0,0,0.230085899695454,0.0372785970940774,0.068248448563617,0,0,0.214273919530285,0,0,0,0,0,0,0,0,0,0,0.0890077817601467,0,0,0,0,0,0,0,0.081312563661565,0,0,0.011429413706077,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.382673508625885,0,0.0268565650320363,0,0,0,0,0,0.0881077433266156,0,0,0,0,0,0,0,0.00905906000947861,0,0,0,0,0,0.521300761938438,0,0,0,0.115996114474838,0,0,0,-0.0330403473776061,0,0,0,-0.110691234133281,0,0,0,0,0,0,0,0,0,0,-0.0504804387578647,0,-0.00631975308043313,-0.135674362967691,-0.0575925321422646
X600016.CH.EQUITY,0,0,0.1328168159978,0.0505084311809146,0,0,0,0,0,0,0,0,0,0,0.085852456008024,0.0163230277960346,0.0181888807137745,0.210599989160809,0.143317637294469,0,0.108935007465736,0,0,0.124143513417111,0,0,0,0,0.0968377576786382,0,0,0,0.0764473129471868,0,0,0,0,0,0,0.126731045228489,0,0,0,0,0,0,-0.024205687624495,0,0,0,0,0
X600036.CH.EQUITY,0.169422072074187,0.392070059567741,0.02928641807076,0,0,0,0,0,0,0.023191973124448,0,0,0,0,0,0,0.0343132400723667,0.0487042871982147,0,0,0,5.42101086242752e-20,0,0,0,0,0.166639725836465,0,0,0,0.128791187248817,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231309520259158,0,0
X600919.CH.EQUITY,0,0.0289502693607479,0,0,0,0,0,0,0,0.0123742692925073,0,0,0,0.131695411662429,0.021703143682079,0,0,0,0,0,0.187843988825413,0.0669431274186521,0,0,0,0,0,0,0,0,-0.0611571627749519,0,0,0,0,0,0,0,0,0,0,0.16629694294465,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0.322939533901518,0,0,0,0.0266738384857039,0.187185455274305,0,0,0,0,0,0,0,0,0,0,0,0.0342733661140734,0,0,-0.0249114734112989,0,0,0,0,0,0.0659585275052767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253009796673927,0
X601009.CH.EQUITY,0,0,0,0.0502666036600658,0,0,0,0.427924582317358,0,0.369693956050951,0,0,0,0,0,0,0,0,0,0.00797053937977766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851472003511089,0,0.0671721415409082,0,0,-0.0214354620125286,0,0,-0.192627537295888,0
X601166.CH.EQUITY,-1.38777878078145e-17,0.179495317878624,0,0,0,0.127237476965648,0,0,0.233257119059411,0,0,0,0.0349703300034423,0.158296276351104,0,0,0,0,0,0.0255581712416237,0,0.105938832122997,0,0,0,0,0,0,0,0,0,0,0,0,0.0131568138463046,0,0,0,0,0,0.0374510345278455,0,0,0,0,0,0,0,0,0,0,0
