,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.204697959757424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685965630390836,0.134189951628076,0,0,0,0,0.0651962334881698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194986622630333,0,0.0625624555489883,0.185675027566747,0,0.026065494562457,0,0,0,0.11582421698314,0
X002142.CH.EQUITY,0.0900699424246632,0,0,0,0,0.808337571575276,-0.109873325476646,0,0,0.0921035435624764,0,-0.388882618057955,0,0,0,0,0.0406857770918175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380748842634043,0,0,0,0,0,0,-0.0348889174383075,0.133254592744228,0,0,0.167921946934672,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0590697845523339,0.076740742101235,0,0.220348368199336,0.0397193402373217,0,0.228895939673644,0.0992726278703746,0,0.118119094727657,0,0,0,0,0,0,0,0.082654193357552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018944788485145,0,0,0,0,0.0210940532579211,0,0,0,0,0,0,0,0,-0.0355389056664145,-0.0178365057587022
X600015.CH.EQUITY,0,0.0290965396848217,0,0,0,0,0.338194292478184,0,0.498782878331389,0,0.144736325261126,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0547784119763583,0,0,0,-0.391021082082379,0,0,0,0,-0.0337274817622662,0,0,0,-0.289941559544476,0,0,0.0280570038904903,0,0,0.168726625703472,0,0,0,0,0,0,3.46944695195361e-18,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.152128023971851,0,0.306563153865262,0.0773511172573811,0,0,0.144909986713471,0.283976300428674,0.100118295870261,0,0,0.0589032914753589,0,0,0,0,0,0,0.0734348480960284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233356401037188,0,0,0,0,-0.00758390680947276,0.0294160198478769,0,0
X600036.CH.EQUITY,0.0844050554016809,0.0500140349304421,0,0,0,0,0,0,0,0,0.109422513262121,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.194937615223607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990451548721013,0.116605831309568,0.0220284106755917,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.661818852171522,0,0,0,0,0,0.104387167536427,0,0,0,0,0,0,-0.0144643689936356,0.0576232027825797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0602602967510112,0,0,0,-0.0274781215858269,0,0,0,0,0,0,0,0,0,0,0,-0.0740065397152441,0,0.0375350817515302
X601166.CH.EQUITY,0.111806812072622,0.0203166056644426,0.380256996939885,0,0,0,0,0,0,0,0,0,0,0.0350952759765694,0.205067508354017,0.0273836722664005,0,0.0330111245549389,0,-0.0100657609192529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199596074855641,0.0297096780748276,0,0,0.00869624205507015,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.193671796630883,0.159651759075705,0.616049945170774,0.098630604833894,0,0,0,0,-0.135724852000077,0.00113032216861445,0,0,0,-1.73472347597681e-18,0,0,0,0.0711187528068373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265502188984077,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X601229.CH.EQUITY,0,0.275902049262106,0.131771457466826,0,0.0146838072866037,0,0.0780566361815772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142039284898727,0,0,0,0.21545332275274,0.0858896092333937,0,0,0,0,-0.0705877453745456,0,0,0,0,0,-0.101019676224104,0,0,0,0,0.138083152860808,0,0,0,0,0,0,-0.263548696492594,0.0880255910795722,-0.274866821982016
X601288.CH.EQUITY,0.0457068280119242,0,0.0992293740157553,0.0096397018346418,0.00995007912385287,0,0,0,0,-0.0564868246286111,0,0.249492730864629,0,0,0.416921145501152,0.1762128528597,0,0,0,0,0,0,0,-0.0571161844876939,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241056333006768,0,0,-0.0797946133722277,0,0,0,0,0,0,0.0484805870958988,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.0475356277468785,0,0,0,0.0974987476337933,0.0426591345698028,0.321399866372657,0,0.300640723711377,0,0,0,0.150864391928123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625564448654951,0,0,0.034337652720515,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0221077484905332,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0.0345974845009392,0,0,0,0,0,0,0,0.329747271084125,0,0,0.022316093011961,0,0,0,0.016489489504112,0.0674744710543803,0,0,0,0,0,0,0,0,0,0,0,0,-1.05485063153917,0.0208597232142281,0,0,0.0233432998735565,0,0,0,0,0,0.485283285498258,0,0.0375212785023887,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403373277087501,0,0,0,-0.0578955784295769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243952792927458,0,0,0.220447809541732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356008457399245,0
X601939.CH.EQUITY,-4.33680868994202e-19,0,0.105767259090429,0,0,0,0,0.0679197523356849,0.112303228508265,-0.0173291458825768,0.421053065858033,0.110495595467146,0,0.0770652259749446,0,0,0.048209839348319,0,0,0,0,0,0,0,-0.130643694634563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1504742046162,0,0,0,0,0,0,0,0,0.00966129160836375,0,0,-0.101574263063002
X601988.CH.EQUITY,0.136212887797998,0,0,0,0,0,0.21939528711854,0.00717722968613252,0,0,0.315398100382523,0,0,0,0,0,0,0.458670872669728,0,-0.0582549608008773,0,0,0,0,0.0986950908228438,0,0,0,0,0,0,0,0,0.233705813995704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202170156817402
X601998.CH.EQUITY,0,0.0634419783069699,0.0557006243679385,0,0,0,0.0244118639641949,0.0326623040382127,0.137169746611027,0,0,0.124836641108588,0.300538112103238,0.156060112436963,0,0.065058331510938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264852987623621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.0714207842302116,0,0,0,0,0,0.234534945264394,0,0,0,0.111114444201029,0,0,0,0,0,0,0,0.0397407170575709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120675077145745,0,0,0,0.27556605793251,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0.00949892888866232,0,0.15661766817609,0,0,-0.022286643799487,0,0,0,0.327399878028653,0,0,0.24310454979807,-0.27211700919637,0.314988345303487,0,0,0,0.15607530985288,0,0,0,0,0.0280937669992217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0241973739542153,0,0,0.0409164609090166,0,0,0,0,0,0,0,0,0,-0.0703090683887838,0,0,0,0,0.269095178657913,0.288997477329455,0,0.0151467360720828,0,0,0,0,0,0,0,0.0454711082704247,0,0.123525913612789,0,0,0,0,0,-0.00980457296224518,1.73472347597681e-18,0,0,0.0155918541223072,0,0.236100818603311,0,0,0,0,0.0159277386697753,0
X2388.HK.EQUITY,0.0633820825230575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483716733744224,0,0,0,0,0,-0.0552879942453628,0,0,0,0,0,0.00949899204478138,0,0.0801754270224313,0,0.093930404443971,0,0,0,0,0.0688394307762073,0,0,0.053471128230447,0,0,0.27987750788669,0,0,0,0.0230343052506832,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0397067280312202,0,0,0,0,0,8.67361737988404e-19,0,0,0.621235028370066,-0.437297195806691,0,0,0.126814734132589,0,0,0,0,0.0116274200647605,0,0,0,0,0,0,0.103186519753701,0,0,0,0,0,0,0,0,0.00755430706844809,0,-1.38777878078145e-17,0,0.0804631674301605,0.603425594279372,0,0
X2884.TT.EQUITY,0,0.085125499098926,0,0,0,0,0,0,0,0,0,0,0,0.0325282051942599,0,0,0,0,0,0,0,0,0,0,0,0.407084677439976,0,0,0,0,0,0,0.376913254498695,0,-0.000500638172430171,0.0620647636139776,0,-0.178314729196237,0,0,0,0,0,0,0,0,0,0,0,0.0385029143673494,0,0
X2886.TT.EQUITY,0,0,0,0.0943961831466693,0,0,0.0140643973905715,0,0.0547753160560334,0,0,0,0,0,0,0,0,0,0.135308035564761,0,0,0.204460771983485,0.0647195557834574,0,0,0.117856081528322,0,0,0,0.0329138727110567,0,0,0,-0.0312647496586698,0,-0.103288957268651,0,0,0,0.0455581090925896,0,0,0,0,0,0,0,0.306691738049769,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0634721498924557,0,0,0,0,0.00663344720825038,0,0,0,0,0.0804870705389916,0,0.0301823519021802,0,0,0.354179345406775,0,0.175444204066125,0,0,0.0793233606305298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026342953906644,0,0,0,0.0788980041811796,0.0665230892805747,0,0
X2892.TT.EQUITY,-0.0450037666453236,0,0,0,0,0,0,0,0,0.0370545773928554,0,0,0,0,0,0,0,0,0,0,0,0,0.425363927133018,0.114673429101801,0.412840090834737,0,0,0,5.42101086242752e-20,0,0,0,0,0.0357665188810584,0,0,0,0.0531234166517717,0.0176492255477501,-0.0798238401332752,0,0.0112941227121597,0,0,0,0,0,0.0311019500319661,0.0433275789796954,0,0.0631188845825034,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451866501848421,0,0,0,0,0.12137647204535,0,0,0,0,0,0,0,0,0,0,0,0,0.182948939628141,0,0.019467335963956,3.79077993173858e-05,0.417507104510509,0.0147904685772647,0,0,0,0,0,0.0906236367024106,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0470154252463615,0,0,0,0,0,0,0,0,0,0,0.0129391511042069,0,0,0,0,0,0,0,0,0,0,0.285556157615017,0.0174865304261319,0.0913416333828997,0.223255707296772,0.0272411863914809,0,0,0.0232938256970041,0.193568611216791,0.0204080617431241,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0412449647188691,0,0,0,0,0
X002736.CH.EQUITY,-0.000807327232260037,0,0,0,-0.0438857670387771,0,0,0,0,0,0,0,0,-0.11069438309716,0,0,0,0,0,0,0,0.0814045042027988,0,0,0,0,0,0.260999065834951,0,0,0,0,0,0.158319402434358,0.21251031539592,0.145632183315384,0,0,0,-0.0562855453185799,0.0303781362437012,0,0,0,0,0,0,0,0,0,0,-0.130474696961089
X300059.CH.EQUITY,0,0,0,-0.127907436592486,0,0,0,0,0,0,0,0,0,0.107739137991397,0,0,0,0,0,0,0,0,-0.00950974416319501,0,0,0,0,0.243893173105114,0,0,0.254377865666051,0,0,0,0,0,0,0.192971837834357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0192329823859585,0,0,0,0,0,0,0,0.0129561580232031,0,0,0,0,0,0,0,0,0,0,0,0.0341259482145349,0,0,0,0,0,0,0,2.16840434497101e-19,0.0594970994510116,0,0,0,0.317885592201546,0.10104457104477,0,0.369825614988226,0,0,0,0,0,0,0.0623380077927735,0,0,0.0015689316238467,0,0,0,0.0780578765298463,0.0047604572820054
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0523011130197424,0,0,6.7762635780344e-21,0,0,0,0,0,0,0.127744061004766,0.00718581402279357,0,0,0,0,0,0,0.361712515129906,0,0,0,0,0,0.013000156492243,0.0485518963728065,0,0.323928012627325,0,0.253173705434343,0.0672384361904559,-0.153173813036922,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,-0.103488882163305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788446437686664,0,1.06891024739854,-0.639211701136912,0,0,0,0,0,0,0,0.299181940512239,0,0.114463090686565,0,0,0,0,0,0,0,0,0,0,-0.251671422731905,-0.208789556205125,0,0,0,0,-3.46944695195361e-18,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0145977064813094,0,0,0,0,0.0529291627802621,0,0,0,0,0,0.145362790821498,0,0,0,0,0.140723485298573,0.0150025793163001,0,0,0.0234599244876565,0,0.485746545551285,0.231167243367739,0,0,0,0,0,0,0,0,0,0,0,0,-0.00939967931071365,-0.191223947403709,0,0,0,0,0,-0.0544828322878834
X601211.CH.EQUITY,0,0,0,0,0.0452834672949023,0,0,0,0,0.0835165152637367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.174261248282155,0,0.335962618360251,0,0,0,0,0,0.157903459078023,0,0,0,0.0309099702969147,0,0,0,0,0,0,0,0,0.208079403492919,0,-0.150517552314644
X601236.CH.EQUITY,0,0,-0.124810531206852,0,0,0,0,0,0,0,0,0,0,0.0873570961826504,0,0,0,0,-0.000983500184052883,0,0.0687173093422536,0,0,0,0,0,0,0,0.400163911563044,0.207218896775324,0,0.0657783775029257,0,0,0,0,0,0,0.0329486237579288,0.0766574434245883,0,0,0,0,0,0,0,0,0,0,0,-0.0634085774179456
X601688.CH.EQUITY,-0.0216284354024645,0,0,0,0,0,0.000833442967222791,0,0,0,0,0,0.0435714498095422,0,0,0,-0.072818407686497,0,0,0,0,0,0,0,0,0,0,0.42877859053567,0,0,0.117997000180803,0.258316495110818,0,0,0.12906875718364,0,0,0,0,0,0,0,0,0,0,0.0975981851743178,0,0,0,0,0,0
X601788.CH.EQUITY,0,0.0731422184283045,0,0,0,0,0,0,0,0.051204837100347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306931431110047,0,0,0.116696788137621,0.181829880411641,0.0414974860205995,0.150856106690485,0,0,0,0,0,0,0,0,0,0,0,0,0.0084021269887189,0,0,0,0,0,0,0.00184257453833952,0.00711482346842099,-0.0322022197667247
X601881.CH.EQUITY,0,0,0,0,0,-0.00303156939120719,0,0,0.068035721547794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0230332760573653,0.169658662769503,0,0,0.172532824968022,0,0.172375280326292,0.239639264112133,0.0378240106461132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198774291595243
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738304755758182,0.0599620441512571,0,-0.261959897820592,0,0,0,0,0,0,0,-0.00200903655914036,0,0,0,0,0,0,0.101172309195458,-0.0411836139263187,0,0,0.00705341531334709,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0838813094337803,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0949543532602426,0,-0.152593633394805,0,0,-0.0279795887159826,0,0,0,0,0,0,0,0,0.0347996689819689,0,0,0,0.033964904722668,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826023998561748,0,0,0,0,0,0.24419859304244,0,0,0,0,0.294182640028426,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.35655650801566,0,0,0,0,0,0,0,0,0,0.025303191696995,0,0,0,0,0,0,0,0,0,-0.0381837410818346,0,0,0,0,0,0,0,0,0,0,0,0,0.0420072962848204,0,0,0,0,0.357693219914274,0.204828513971447,0,1.73472347597681e-18,0,0,0.0538391948416959,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00871297013329422,0,0,0,0,0,0,0,0,0.223909685984575,0,0,0,0,0,0,0,0.116185515566307,0,0,0,-6.93889390390723e-18,0,0,0,0.0886263587354315,0,0.185409443334514,-0.0994390166270853,0,0,0,0,0,0.00324375128129093,0.0812150214940874,0,0,0,0,0.176300080810748,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.361141034789737,0,0,0,0,0,0,0,0,0.0265244324520738,0,0,0,0,0,0.132574922368712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977003263378177,0,0.0163983225336224,0,0.172648664889308,0,0.0314704959159717,0,1.38777878078145e-17,0,0,0,0,0
