,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.535381523560005,0,0.044086511395714,0.0310855569253794,0.000351383002753271,0.0344114795292663,0,0,6.93889390390723e-18,0,0,0,0.0370147998532337,0,0,0,0.0248794743524602,0.0740090386591068,0,0,0,0,0,0.114226266100271,0,0,0,0,0,0,0.0143254069924843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.338985554481119,0,0,0.143857365687917,0,0.190943023104937,0.00061192760170145,0,0,0.0489548469428236,0.0954338184916827,0,0,0,0,0,0,0,0,0,0,0.00146320277619292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061595318479006,0,0,0.0116490436139831,0,0,0,0,0,0,0,0,0,-8.470329472543e-22,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0,0
X601288.CH.EQUITY,0.325076052730912,0.123475756608709,0,0,0,0,0,-0.0126334023285916,0,0.0779214874213242,0,0,0,0,0,0,0,0.173493605340795,0,0,0.117054277213051,0,0,0,0,0.0209665378434553,0,0.111069025459718,0,0,0.0482297565275987,0.00814753507236033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782531084634974
X5.HK.EQUITY,0,0,0,0,0,0.347267174458869,0,0,0,0,0,0,0,0,0,0.0300490183669484,0.532748857002546,-0.323996699778026,0,0,0,1.73472347597681e-18,0,0,0,0.165381649177366,0,0,0,-0.0880602391019379,-4.33680868994202e-19,0,0,0,0,0,0,0.139716494370958,0,0,0,0,0,-0.0606175194461803,0,-0.524575969267414,0,0,0,0,-0.272690884693362,0
X601988.CH.EQUITY,0,0.290077583996016,0,0,0,0,0,0,0.0256339343786101,0,0,0,0,0.0712117108676609,0,0,0,0.0484904095309866,0,0,0,0,0,0.465670715002397,0,0,0,0,0,0,0,0,0,0,0.101083414668532,0,0,0,0,0.0286989607628112,0,0.0376541466222002,0,0,0,0,0,0,0,0.0464140659408007,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0788905630554269,0,-0.0210443412212047,0,0.125846928591435,0,0,0,0.0289491191121593,0,0,0,0,0,0.365171963329852,0,0.222925494599178,0,0,0,0.0957967654873952,0,0,0,0.0244958724101843,0,0,0,0,0,0,0,0,0.0423376168236799,0,0,0,0,0,0,0,-0.0369920924800992
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101781838506233,0,-0.0647340316561167,0,0,0.250185013761017,0,0,0,0.0841272260382483,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.329581180771872,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.024729263828033,0,0,0,0,0,0.195772523166485,0,0,0,0,0.00480191540141442,0.00168200362219253,0,0,0,0,0,0,0,0,0,0.0425505072372999,0,0,0,0,0,0,0,0.225660410490971,0,0,0,0,0,0.171973873001914,0,0.157828563508327,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144230962041929,0,0,0,0,0,0,0,0,0,0,0,0.115338188074605,0,0,0,0,0.0382012123850211,0.105930891362011,0.0187113332397384,0,0,0,0,0.0667027959766722,0,0,0,0,0.119661209887992,0,0,0,0,-0.0217316677398963,0.0110209072622356,0,0.161938351370596,0.256789790510443,0,0,0,0,0,0,0,0,0,0,0.00317648127730608
