,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182759720402486,0,0,0,0,0.498898850880312,0,0,0,0,0,0,0,0,0,0,0,0,-0.156548161650612,0,0,0.501583710193259,0,0,0,0,0,0,0,-0.0163451526759244,0.0912361271868901,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.553275672130676,0.0205470689262869,0,0,0,0,0.32783076254448,0,0,0,0,0,0,0,0,0,0,0.107579250298353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615714678783333,0,0.143058559341668,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0,-0.20742235888315,0,0.0339601686188395,0,0.670036087706541,0,0,0,0,0,0,0,0,-0.0897688746605709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121672995893538,0,0,0,0,0,0,0,0,0,0,0,0,0.0251027227192312,0,0,0,-0.161780724129821
X5.HK.EQUITY,0,0,0,0,0,0.145681302777021,0.39807635424689,0,0,0,-3.46944695195361e-18,0,0,0,0,0.083836477840376,0,0,0,0,0,0.060965798790895,0,0,0,0.00624669707260724,0.0631033877419611,-0.192241452070919,0,0,0,0,0,0,0,0,0.0575373933179601,0,0,0,0.255914127427569,0,0,0,0,0,-0.160268438469284,0,0.0874994708414518,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.323488501397924,0,0,0,0.0487288602161762,0,0,0,0,0,0.0721994652688707,0,0.100275953440679,0,0,-0.0642145558563491,-0.0679762231462038,0,0,0,0.198425218445546,0,0,0,0,0,-0.226516237331763,0,0.0702917017242367,0,0,0,0,0,0,0.0460971029780846,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0856386206469942,-0.0609837926795573,0
X1299.HK.EQUITY,0,0,0,0,0.228011937946609,0,0,0,0,0,0,0,0,0,0,0,0.192823624618605,0,0,0,0,0,0,0,0,0.0353325402210688,0,0.0349359648210309,-0.116863443409193,0.0876808512582817,0.0539509678026633,0,8.67361737988404e-19,0,0,0,0.53553772777285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.456920834218518,0,0.236863277605595,0.120137356775044,0,0,0.0158653536969252,0,0,0,0,0,0,0,0,0,0,0,0.109316245875602,0.0198674195284297,0,0,0,0,0,0,0.0926171674862725,0,0,0,0.209633232668904,0,-0.119617724877936,0.298079312517918,0,0,0,0,0,0,0,0,0.0855593276367591
X601628.CH.EQUITY,0,0.100371994503063,0,0.0102220237476271,-0.0939878134124449,0,0,0,0,0,0,0.0340753091700097,0,0,0,0,0,0.192771050246457,0,0,0,0,0,0,0,0,0,0.0240166054298959,0,0,0,0,0,0,0,0.433131406835094,0,0,0,0,0,0.201705245471883,0.0843837540150159,0,0.0731901031735915,0,-0.0238604238794095,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.21491145192976,0,-0.0206625478379452,0,0,0.428065687432,0,0,0,0,0,0.457624551943417,0,0,0,0,0,0,0.0588486948959401,0.0812644604943438,0,0,0,0,0,0,0,0,0,0,-0.133884427405702,-3.46944695195361e-18,0,0,-0.00826193907487806,-0.149448904203143,0,0,0,0,0,0,0,0,0,0,0,0,-0.00798298566415855,-0.130517590989215
