,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.521226251985558,0,0.0754568356954794,0.0311448527336155,0.0922324355786939,0.0503484607920249,0,0,0,0,0,0,0,0.0257240936656299,0,0.0402523891964805,0,0.0628970315375448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725743536975482,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493256751640968,0,0,0.0357250885317933,0,0,0,0,0,0.141369383968756,0,0,0,0,0,0,0,0,0,0.0131468991066817,0,0,0,0.0113416477978308,0,0,0.159095481391961,0.0505796761447036,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0547941165785275,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.311518933172259,0.0906911714201502,0,0,0,0.10821566226237,0,0,0,0.0742660630590093,0,0,0,0,0,0,0.176696016401818,0,0,0,0,0,0,0,0,0,0,0,0.0911506596896385,0.00990944988429903,0.0819044005622113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711718401393687
X5.HK.EQUITY,0,0,0,0,0,0.310061955369586,0,0,0,0,0,0,0,0.321225588798124,0,0,0,0.211330039085994,-0.372273879970886,0,0,0,-0.0486697012633902,0.158915000113146,0,0.141897758669336,0,0,0,0.277435389353715,0,0,0,0,0,0,-0.0651129006317382,0,0,0,0,0,0,0,0,-0.0800251329564312,0,0,0,0,-0.17526844329261,0
X601988.CH.EQUITY,3.46944695195361e-18,0,0,0.215781251692688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315322298115559,0.0763852552433759,0,0,0,0,0,0,0,0,0,0,0,0,0.0145439921581722,0,0,0,0.111550354224106,1.73472347597681e-18,0.207616262841967,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.188681434392958,0,0,0,0,0,0,0,0,0.0103083216747397,0.211508194821385,-0.0705064718244289,0,0,0,-0.0405420878573805,0.0913521015468872,0,0.0368086764522723,0,0,0,0.377808580821093,0,0.0919137972216204,0,0,0.104119250966119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434657434405015,0,0,0,0,-0.0428354774804012,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579094582394,-0.0648032486812785,0,0,0,0,0.244428142021771,0,0.0843280428929186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317247287016029,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0814836727462796,0,0,0,0,0,0,0.00890024826324174,0.246013513992893,0.0262611119951301,0,0,0,0,0,-0.063630565184346,0,0,0,0,0,0,0.16280580267907,0,0,0,0,0.227576006607917,0,0,0,0,0,0,-0.0414086734436938,0,0,0.214734410021576,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849169080436182,0,0,0,0.0365182777137134,0.0101689565303498,0,0,0,0,0.113616552845466,0,0,0,0,0,0,0.0227380889786787,0.187046327421008,-4.33680868994202e-19,0,0,0.0282883337992343,0,0.0620667716659608,0,0,0,0.0868547607403547,0,0,0,0,0,0,-0.0053069433114341,0,0.15517581270982,0.211335134324966,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.145533247957331,0.0707180426168746,0,0,0,0.14123308989552,0.0124301108203496,0.120264218807688,0,0,0,0,0,0,0,0,0,0,0,0,0.282079572122864,0,0,0,0,0,0,-0.00470215727752978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755731994991925,0.016376053446973,0,0,-0.0154851164837495,-0.00760094608222947,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.313242648715064,0,0,0,0,0,0,0,0.089392320808221,0,0.00918425417374623,0,0,0,0,0.0366604502351567,0,0,0,0.0754177858726671,-0.148871908950619,0,0.0867872313519716,0,0,0.224885183535967,0,0,0.0175996023327429,0.669082901180208,0.269711388038891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.203364072291044,0.0636189328925153,0,0.160244974271952,0.0291248481122477,0,0,0,0,0,0,0,0,0,0,0.0654410264444686,0,0,0.0627667471937849,0,0,0,0,0,0,0.131263169431357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150323776362622,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646300249948824,0,0,0.0619536182951085,0,0,0.0930787913261176,0,0.165150688568111,0,0,0,0,0,0.680570580647647,0,0.0863548939844499,0,0,0.0611606411394771,0,0,0,0,0,0,0.0241037069386161,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185614559591762,0,0,0,0,0,0,0,0,0.304982811090135,0,0,0,0,0,0,0,0.0615373606372392,0,0.22520038488693,0,0,0,0,0,0.130604091036557,-0.0346350958831047,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.192574998844305,0,-0.137206508253378,0,0,0,0,0,0,0,0,0.214772050318051,-0.0529604299952225,0,0,0,0,-0.0831553040887422,0,0.0266198227677679,0,0.105560068612336,0.289919039644906,0,0,0,0,0.133277369048234,0,0.180567121038293,0,0,0,0,0,0,0.0927225672822713,0.283779803281771,0,0,-0.023619019943574,0.0225876595865266,0,0
X601601.CH.EQUITY,0.177863744574579,0,0.1822528283055,0,0,0,0,0,0,0,0,-0.0257386726978398,0,0,0,0,0,0,0.105820681779899,0,0,0,0,0,0,0,0,0,0,0,0,0.138440218414753,0,0,0,-0.0132056422910303,0,0,0,0,0,0,0,0.00653832943570792,0,0.0110960012207225,0,0.278347228431158,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.134693639316041,0,0,0.0270079298207745,0,-0.0398084462464488,0,0,0,0,0.048135657441246,0,-0.0694823259308925,0,0.0804325570789376,0,0,0,0,0.123764324891791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195301405517432,0,0.0200200872279653,0.139824440602544,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.240462247224378,0,0.243734045956299,0,0,0,0,0,0.0468566230485117,0,0.0562446353892706,0,0,0,0,0,0,0.230039222689038,0,0,0,0,0.130829765497161,0,0,0,0,0,0,0.0575344290346067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121528571309602,0,0.231400714434579,0,0.30126417036713,0,0,0,0,0,0,0.430752892334282,0,0,-6.93889390390723e-18,0.303442921424193,0.482712346603492,-0.621827334903833,-0.0917560493444779,0,0.0469786788710375,0,0,0,-0.144611344391065,0,0,0,0,0,0.15174973826516,0,0,0,0,0,0,0,0.146695646830034
X601998.CH.EQUITY,0,0.191557273850077,0,0,0,0,0,0,0,0.276214896713828,0,0,0,0.0254022747261094,0,0,0,0,0,0,0,0.0583296342951672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231065908480941,0,0,0.0395981002995588,0.237865634152877,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.00742402433856964,0,0.0456500349533601,0,0,0,0.270928223077816,0.309307292262356,0,0,0,0,0,0,0,0,0,0.025601949127122,0,0,0,0,0,0,0,0.0231942849903294,0,0,0,0,0,0,0,0,0,0,0.0437501329473686,0,0.0891714398598493,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0517314413627894,0,0.099653206173509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717835818663937,0.0136578918621727,0,0,0,0,0,0,0.0791505793970763,0,-0.0308420992944474,0.0431560774441813,0,0,0.0698307881961229,0,0,-0.00713752027150052
X688.HK.EQUITY,0,0,0,0.0561561685759501,0,0,0,0,0,0.182111061724392,0,-0.0587126923110758,0,0,0,-1.73472347597681e-18,-0.0272048322032532,0,0,0.00389604270388653,0,0,-0.0634903532403447,0,0,0.115381321588152,0.00556672912423724,0.106416992335771,0.34794813536958,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0613057416022947,0,0.343124941766883,0,0,0,0,-0.127356215056444,0
X000001.CH.EQUITY,0,0,0.044658579608368,0,0,0,0.0591789698987682,0.164217270953707,0,0.189988155760887,0,0,0.106261430536495,0.00406430195274947,0,0,0,0,0,0.0526033358400947,0,0.129215506675177,0,0,0,0.0659461690436174,0,0,0,0,0,0,0,0.00829672789380532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0690540177162939,0,0,0,0,0,0,0,0,0,0,0,0,0.301649041174134,0,0,0.112174001312117,0,0,0,0,0,0,0,0.128813926683156,0.494922544829159,0,0,0,0,-0.239443374427312,0.0837898461605441,0,0,0,0,0,0,0,0,-0.0971297685021516,0.0907505267240439,0.027259032150459,0,0,0,0,0,-0.0704686078336318
X601818.CH.EQUITY,0,0.117922770136346,0,0,0,0,0.0714337791747927,0,0.115654745519762,0.199978018408787,0,0,0.0465546306556881,0.0617931200826939,0,0,0,0,0.0128963641385515,0,0,0,0,0,0,0.184230590326685,0,0,0.0991024913473029,0,0.0641393006314106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021133599395971,0
X1113.HK.EQUITY,0,0.0173370140162778,0,0,0.172090767725016,0,-0.0818850697956686,0,0,0,-0.221259780570963,0,0,0,0.243468187936152,0.641459758008136,0,0,0,0.0161614097773212,0,0,0,0,0,0.0255860604146841,0,0,0,0,0,0,0,0,0,0,0.0511337430875383,-0.0943582447166925,0,0,0,0,0.0749271141422872,0,-0.118775492705105,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.0571645210076236,0,0.161306782257395,0,0,-0.0116276362303727,0,0,0,0,0,0,0,0,0,0.00098130659515401,0,0.0193138201680754,0,0,0,0,0,0,0,0.144930743843923,0,-0.0653275910582431,0.0922964641507185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196741158806593,0,0,-0.0351876380084966,0.0492205167621486
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461413272444844,-0.0288584203294191,-0.00688656502177196,0,0,0,0.123273569782851,0,0,0,0,0.0550731830375662,-0.160707909707713,0,0,0,0,0,0.0311125507407444,0,0,0,0,0,0,0,0.161100687312662,0,0,0,0,-0.156696808463836,-0.350781036071239
X001979.CH.EQUITY,0,0,-6.93889390390723e-18,0.145827715329112,0,0,0,0,0,0,0,0,0,0.37151939118399,0,0.0432906133509933,0,-0.0242570124894387,0.0717426538080287,0,0,0,0,0,0,0,0.136560039502342,0,0.00293634077365159,0.0431369624245419,0,0,0,0,0,0.022887236258827,0,0,0.0814112985071824,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.103567325586359,0.155630472495587,0.395371153149558,0,0,0.028786386608689,0,0,0,0,0,0,0,0,0,0,0,0,0.184994316221259,0,0,-0.0848833604114356,0,0,0,0,0,0.145303218475668,0,0,0,0,0,0,0,0,0,-0.0373563843522138,0,0,0,0,0.116314792858235,0,0.0312549448439496,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607623056858347,0,0,0,0,-0.0261555910093584,0,0.112404744756087,0,0,0,0,0,0.0507222622420304,0,0.0237377835529899,0.150733964963822,0,0,0,0.107023121379952,0,0.0984023807005469,0,0.0223259164793471,0.411677206274124,0.108231909944224,0.00652645898083466,0,0
X600048.CH.EQUITY,0.217684508142662,0,0,0,0,1.73472347597681e-18,0,0,0,0.178992928063143,0,0,0,0.474014775105932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439869920135225,0,0,0,0,0,0,0.0533746733361768,0,0,0,0,0,0.0915664153129265,0,0,0,0,0,0,0,-0.0500118483555394
X601688.CH.EQUITY,0.103284148838817,0,0,0,-1.73472347597681e-18,0.0841862198462619,0,0,0,0,0,0,0,0,0,0,0,0,0.0179659162159984,0,0,0,0.293594002354285,0,0,0.0243332075866725,0,0,0,0.0348031545942922,0.0297879745507219,0,0,0,0,0,0,0,0,0,0,0,0.134432735150979,0,0,0,0,0.257157015431894,0,0,0,0
X823.HK.EQUITY,0,-0.0436441660736735,0,0,0,0,0,0,0,0,0,0.0245362743119899,0,0,-0.0741677547537741,0.209712401049578,0,0,0.131950329275543,0,0,0,0,0,0,0.213468449788917,0,0,0.0261010833344209,0,0,0,0,0,0,0,0.0760116502037743,0,0,0,0,0,0,0,0,0,0,0.0717156064970255,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.599981511380806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812887523962166,-0.14974439399328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379227486476359,0,0.0931790025306981,0,0,0.211087470070331,0.217732693228294,0,0.0341728987503167
X1997.HK.EQUITY,0,0,-0.0704203797499267,0,0,0,0,0,0,0,-0.0349480391091536,0,0,0,0.282591115596368,0.247041136058891,0,0,0,0,0,0,0,0.0812675327471732,0,0,0,0,0,0.00533877655976721,0,0,0,0,0,0,-0.110007675292609,0,0,0,0,0,0,-0.0114441889648183,0,0,0,0,0.215509301947456,0,0,-0.213304265929355
X600837.CH.EQUITY,0,0,0,0,0,-0.00172259768602122,0,0,0,0,0,0.0255044705398269,0,0.0819874422185542,0,0,0.0415208722662539,0,0,0,0,0,0.140738565736167,0,0,-0.183343036644031,0,0,-0.00725443685639857,0,0,0,0.409593176271663,0,0,0,0,0.069809262713834,0,0,0,0,0,0,0.0477118528094739,0,0,0.148401928648491,0.0519543639397792,0,0,0.075802271416313
X601229.CH.EQUITY,0.0550135606277979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167839461174004,0,0,0,0.153714114570113,0,0,0,0,0,-0.0652863200184814,0.0165267994530103,0,0,0,0.268632084285358,0,0,0,0,0,0.385910144306846,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.272872735565226,0.153108590971773,0,0.0296542486050205,0,0,0,0,0,0,0,0,0,0.0534048535746023,0,0,0,0.00977256415664082,0,0,0.0118936373807099,0,0,0,0,0,0.0139162649757972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327861197455374,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.37473879468597,0,0,0.0431099687682402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830015610742282,0,0,0,0,0,0.321165911424634,0,0.0288218219341947,0,0,0,0.101532274200931,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142650258382723,0,0.0880042887243161,0,-0.038597641007736,0,0,0,0.297783206410756,0,0,0,0,0.0421168763127056,0,0,0,0,0.196504526337439,0,0.17878977081826,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.209898976578917,0.0396753648817492,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.311360697360089,0,0,-0.589683905526527,0,0,0,0,0,0,0.555496626730082,-0.271291578608344,0,0,0,0.0984991547864134,0,0,0,0,0,0,0,0.148244185909728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402349915593302,0,0.0191112759340416
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0787038778618692,0,0,0,0,0,-0.0274134487422185,0.156313587592827,0,0,0,0,0,0,0,0,0.403768341178391,0,0,0,0,0,0,0.0535149689561915,0,0,0,0,0,0,0.282294461212194,0,0,0.0518030000148315,0,0,0,0,0,0.0227652381822633,0,0,0,0
