,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0.168712733982298,0,-1.73472347597681e-18,0.0834029730852077,0,0,0,0,0,0,0,0,0,0,0,-0.0128608242886035,0,0,0,0,0,0,0,0,0,0.0830938217028477,3.46944695195361e-18,0,0.115796176465128,0,0,0,0,0.412447914754327,0,0,0,0,0,0,0,0,0,0,0.135717928017358,-0.0885355238101614,0,0,0,0,-0.0863529894221236,0
X601939.CH.EQUITY,0.190787529856492,0,0,0.344749325337597,0,0,0,0,0,0,0,0.0345541056997638,0,0.213494284477291,0,0,0,-0.120211478477106,0,0,0,0.05879256298362,0,0,0,0.222436628063587,0,0,0,0,-0.105770269871222,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389233149166356,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.632079065162253,0,0,0.160275727640672,0,0,0,0,0,0.0135006433236944,0,0,0.0166062976798033,0,0,0,0,0,0,0,0.122977146934542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113358537388374,0,0,0,8.67361737988404e-19,0,-0.0428071715767755,0,0,0
X601988.CH.EQUITY,0.0191211626500804,0,0,0.329777599764837,0,0,0,0,0,0.350730031632509,0,0,0,0,0,0.0438033954373556,0,0.232127383484898,0,0,0.105789191153965,0,0,0,0,0,0,0.0753063121608122,0,0,0,0,0,0,0,0,0,0,-0.524097234264362,0,0,0,0,0.0382890523368538,0,0,0,0,0,0,0,0,-0.259805353547434
X600036.CH.EQUITY,0,0.205893859534423,0,0,0,0,0,0,0.154234944961869,0,0,0,0.137567386816104,0,0,0,0,0,0,0,0,0,0.0854997498656371,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0124493372219719,0.00381719568043677,0,0.306062662709418,0,0,0,0,0,0.0582596125101189,0,0,0,0,0,0.0189458900705643,0,0.0658951625308674,-0.0209642642772015,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.344578147759265,0,0,0,0,-0.0942869874030303,0,0,0,0,0,0,0,0,0,0,0,0,0.373068713006141,0,0,0,0,0.0565380380881642,0,0,0,0,0,0,0,0,0,0,0,0.0243363377451258,0.00463834347349216,0,0,0,0,0,0,0,0,0.170881550350813,0,-0.0781971119149445
X601658.CH.Equity,0,0.0718946362551665,0,0.100884641212653,0.039602686746092,0,0,0,0,0,-0.0322272355436879,0,0,0,0,0,0,0,0,0.26733116892201,0.188587336388013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289451929299448,0,0.0959388573998406,0,-0.134108174874552,0,0,-0.0791322067083998,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187406962777181,0.0493788963666807,0,0,0,0,0,-0.0366843012235237,0,0,0,0,0,0,3.46944695195361e-18,0,0.478418317476431,0,3.46944695195361e-18,0,0,0.0351281506947381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921741858845027,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.290017704639136,0,0,0.0562649300456097,0,0,0,0,0,0,0.0507265766091999,0,0,0,0,0.0153803179147459,0,0,0,0,0,0.102671693094258,-0.00804817124312733,0,0,0,0,0,0,0.283072276126047,0.129108014838145,0,0.0529552202142344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93037472274392e-05
X601166.CH.EQUITY,0,0.0597422509395027,0,0,0,0.16745967942938,0,0,0,0.0163582529163637,0,0,0,0.0335777509219536,0,0,0,0,0,0,0.0196338566012431,0.213712151925193,0,0,0,0,0,0,0,0.312022104146807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144688895952497,0,0,0,0
X600000.CH.EQUITY,0,0,0.0943853268131796,0.170459824660144,0,0,0,0,-8.67361737988404e-19,0,0,0,0.23105454018065,0,0,0,0,0,0,0,0.00154738586757247,0.0300210824948133,0,0,0,0.13818533843842,0,0,0.123364343758769,0,0,-0.0444855009886298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677794728194626,0.0216803288501441,0,0,0,0
X000002.CH.EQUITY,0,0,0.0918473559713612,0,0,0,0,0,0,0,0.0150208277352906,0,0,0,0,0,0,0,0,0,0.115802952546129,0,0,0,-0.0298001558919289,0,0,0,0,-3.46944695195361e-18,0.333483291145289,0.258173488519647,0.228088560055987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0187318113554623,0,0,0,0,0,0,0.432581691143342,0,0,0.105644355932189,0,0,0.0600621130787243,0,0,0,0,0,0,0,0.144932168007623,0,0.0730455726558631,0.0243900448835713,0,0,0,0,0,0.0359978593536321,0,0,0.0511874783944552,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.252364746253382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181782681694087,0,0.0175762403867784,0,0,0,0,0,0,0,0,0.0124765022194539,0,0,0,0.396968567505982,0,0,0,0.157925958101412,-0.0950307232151818,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0794445702152569,-0.0241445688099262,0,0,0,0,0,0,0.290621231723336,0,0,0,0,0,-0.0559020926082304,-0.0595319903034008,0,0,0,0,0,0,0,0,0,0.071468265998289,0,0,0.466997647201621,0,0,0,0,0,0,0.0646711700473123,-0.013016466096144,0,0,-0.0118955943389946,0,0,0,0.0351206687190567,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0701205886634374,0,0,0,0,0,0,0.072901553575495,0,0,0,0,0,0,0,0,0,0,0,0.0552916146425895,0.306498759190906,0,0,0,0,0,0,0,0,0.06572653150927,0,0.138927636191634,0,0,0,0,0,0,0,0,0,0.214228561399773,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.204187202877446,0,0,0.0777184087050682,0,0,0.321920504830032,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981457251627511,0,0,0,0,0,0,0,0,0,0,0.135172461051895,0,0.152116703107397,0.00408579609265204,0,0,0,0,0,0.378824346361226,0,0,0.0789608548805184,0,0,0,0,0,0,0,0,0.236172314682418,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.10548341360291,0,0,0,0,0,0,0,0.343962961668558,0.116191758160925,0.0204406770137749,0,0,0.30456781343328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798827574221107,0,0,0,0.00475557831376858,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.781512032210718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220372259351783,0,0.0205695687921111,0,0,0,0,0,0.119521346126445,0,0,0,0,0,0,0,0,0,0,0,0,0.255225611300159,0,-0.0471733991969322,0,0,0,-0.271660091347319,0,0,0,0,0,-0.120117991646278,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.124602791380046,0,0,0,0.0270051490873243,0,0,0,0,0,0,0,0,0.01064111274041,0,0,0,0,0.264441655742588,0,0.0245745712584,0,0,0,0,0,0.131752416405665,0,0.0138156242883391,0,0,0,0.0106477930789491,0,0.327009520956109,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.319126044813668,0.231824186368176,0,-0.0335879105138905,0,0,0,0,0,0.0151234116555381,0.0160897444852703,0,0,0,0,0,0.168084099605839,0,0,0,0,0,0,-0.0166899596756736,0,0.0663471953593232,0,0.0194162403310082,0,0,0,0,0.181883603353287,0,0,0,0,0,0,0,0,0,0,0,0,0.0851740383007415
X601998.CH.EQUITY,1.73472347597681e-18,0.349272258089433,0,0,0.0256809387198659,0,0,0.0476078529376147,0,0,0,0,0,0.286265128957739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121078397801517,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.135072463403587,0.0840836406072021,0,0,0,-0.0214555743346109
X267.HK.EQUITY,0,0,0,0,0,0,0,0.196105346609391,0,-0.0569640791168308,0.124010538933222,0,0,0,0,0,0,0,0.122079493188326,0.251241468723108,0,0,0,0,0,0,0,0.227379089895223,0,0,0,0,0,0,0,0.0707668786092656,0,0,0,0,-2.16840434497101e-19,0,0.00761584150056599,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.262039913117961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781555043673832,0,0,0,0,0.228747620599437,0,0,0,0,0,0,0.345571664434854,0,0,0,0,0,2.77555756156289e-17,0,0.190769713059656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150745154162432,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0.135289571620373,0.0158685045043759,0,0,0,0,0,0,0,0,0,0.0706667080545592,0,0,0.0483288290047846,0,0,0,0,0.053167294732453,0,0.371803841152984,0,0,0,0,0.047167546110994,0.0296944582713669,0,0,0,0,0,0,0,0.0475059725693761,0,0,0,0,1.0842021724855e-19,6.93889390390723e-18,0.301083965448282,0,0,0,-0.0566575136536365
X601818.CH.EQUITY,0.216323644614215,0,0,0.204584678694094,0,0,0,0.0184988631055667,0,0,0,0,0.314061107598644,0,0,0,0,0,0,0,0,0,0,0,0,0.108114298233107,0,0,-0.0807556460066597,0,0.0622897481544811,0,0,0,0,0,0,0.00459265396308896,-0.0153410915765434,0,0,0,0.0604816819150222,0.0267105115820412,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.252003541143254,0,0,0.213255217765143,0,0,0,0,0,0,0.130244464303777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358174064091314,0.221690083164825,0,0,0,0,0,0,0,-0.0653736234472931,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261359615653947,0,0,0,0.124089213665367,-0.132683576735186,0,0,0,0,0,0.0105194484262411,0,0,0,0,0,0,0,0,0.348510537432913,0.0951423161505083,0,0,0.0502350452399522,0,0,0,0.00995493029696217,0.115956926704362,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0605803652699254,0,0,0,0,0,0,0.200967795285551,0,0,0,0.013201430627424,0,0,0,0,0.196402805192839,0,0,0,0,0.243406941611439,0,0,0,0,0,0,0,0.183288998024851,0.198865832645235,0,0,0,0,0,0,0,0,0.0047177507154285,0,0,0,0,0,0
