,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0605995265904934,0.0849298691793585,0,0,0,0,0,-0.0131080269492352,0,0,0,0,0,0,0,0,0,0,-0.12763807437672,0.0220015170389635,0,0.516326522736051,-0.295306061861629,0.436815170153083,0,0,0,-0.0485984782531081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120261212761806,4.33680868994202e-19
X601318.CH.EQUITY,0,0,0,0,0,0.190694892057623,0,0,0,-0.0365068343059261,0,-1.38777878078145e-17,0,0.0905167634047724,0,0,0,0.0978854935998542,0,0,0.016118815715708,0,0,0,0,0,0,0,0,0.076340251351378,0.148933893825742,0,0,0,0,0.191830506721691,0,0.101430856395404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437746038723986,0
X601939.CH.EQUITY,0,0.0818938686944876,0,0.802213167923408,0,0,0.00154601558586573,0,0,0.0438360566335911,0,0,-0.0103313658825318,0.0144779495388665,0,0,0,0.0800845081884351,0,0,0,0,0,0,-1.73472347597681e-18,0,0.025695612597702,0,0,0,0,0,0,0,0,0,0,0.0686880763014225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.964701282665486,0,-0.00554676701034745,0,0,0,0,0,0,0,0,0,0,0.0148103922867224,0,0,0,0,0,0,0,0,0,0,0.0603005912041294,0,0,0,0,0,0,0,0,0.0402555576932935,0,0,0,-0.0761802763488349,-0.0818359583660852,0,0,0,0,0.00196202257881352,0,0,0,0,-0.0826636086372396,-0.0360560153341017,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.235527892489622,0,0.161707896403832,0,0,0,0,0,0,0,0.0884268785791648,0,0,-8.67361737988404e-19,0,0,0,-0.115902141767272,0,0,0,0,0,0.0715675368239281,0,0,0,0,0.455308634330076,0,0,0,0,0,0,0,0.0915835543511105,0,0.214738736253902,0,0,0,0.0324700767022553,0
X600036.CH.EQUITY,0,0,0,0.328859916754126,0,0,0.00603443957582312,0,0.0354580878620281,0,0,0,0,0,0,0,0.172008318115292,0.0120347437229992,0,0.0251103433319435,0,0,0,0,0,0,0.0349672973477582,0.170452763150123,0,0,0.113410841607609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405970533004662,0,0,0,0,0.0420902663331991,0,0,0
X601988.CH.EQUITY,0,0,0,0.0770185315630627,-0.0209910825903571,0,0,0,-0.0381176867731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467833659871072,0,0,0,0,0,0,0,-0.0133204462046403,0,0,0,0,0,0,0,0,0,0,0,-0.127058965065163,0,0.99928943795176,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.103147984752568,0,0,0,0,0.163911677887139,0,0,0,0,0,0,0,0,0,0,0,0.296444049546713,0,-0.0224280870379731,0,0,0,0,0.0755025185216941,0,0,0,0,0.153921665533908,0,0,0.0658335356688889,0,0.103084982095655,0,0,0,0.0984819207644603,0,0,0,0,0.133099363079341,0,0,0,0,-0.0256919182227703
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009344881508449,0,0,0,0,0.139117446605748,0,0.444340144346937,-0.137541040218314,0,0,0,0,0,0,0,-0.174813662401207,0.16643013353871,0,0,0,0,0.0328209215056189,0.107521985900193,0,0,-0.215008403840819,0,0,0.17023608654185,0.0566543219518623,0.0276737977490974
X388.HK.EQUITY,0,0,0,0,0.22848872931606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181080390796927,0.282147035939439,0,0,0.115961204908022,0,0,0,0,0,0,0,0,0.0912335522559417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238927592534049,0,0.162421116890926,0
X601658.CH.Equity,0,0,0.202675713375382,0.0480273119199529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135296524092682,0,-0.0138015796609257,0,0,0,0,0,0,0,0,0.206845224431101,0,0,0,0,0,0,0,0,-0.140908140186451,0,0,0,0.535948427567784,0,0,-0.171261459945202,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0175499652931628,0,-0.0098639310900461,-0.0736384957397799,0,0.125675687643862,0.0753414446116234,0,0.321272949241097,0,0,0,0,0,-0.0184351537679628,0,-0.0133395616823292,0,0,0,0.00247361677482611,0,0,0,0,0,0,0,0.0512236690977009,-0.0182916732364491,0,0.1010084747031,0,0,0,0.187625977127092,0,0.0636626420870835,0,0.0972579300381854,0,0,0,0.185999345102135,0,0,0,0,0.0325573443153477
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0410952946487897,0,0,0,0.670957468575931,0,0,0.0244745900121702,0,0,0,0,-0.0371708859124717,0,0,0,0,0,0,0,0,0,-0.00302584708609965,0,0,0,0,0,0,0,-0.0863076019650955,0,0.187806049491766,0,0,0,0,0,0,0,0,0,-0.00174135882919269,-0.0248981337524963,0,0
X601166.CH.EQUITY,0,0,0.012554289113959,0,0,0.0819076201814378,0.192843820005519,0.0479271202397265,0,0,0.0557435359106084,0,0,0,0,0,0.0532690447039342,0,0,0,0,0,0.0686283792404405,0.00841994860472573,0,0,0,0,0,0,0,0.120931581116209,0,0,0,0,0,0,0.0209837311871106,0,0,0,0,0,0,0,0,-0.00290479847378302,0.433851052476208,0,0,0,0.0174322570231164
X000002.CH.EQUITY,0,0,0,0.242156598599231,-0.030819885190005,0,0,0,0.0942024194009488,0,0,0,0.189282409554831,0.0305556798701057,0,0,0,0,0,0,0.037535919576244,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376523122550543,0.0673496683867225,0,0,0,0,0,0,0,0,0,0,0,0.0352374999714598,0.104023861475905,0,0,0,0
X601328.CH.EQUITY,0.108257181531881,0,0,0.140366622093692,0,0,0,0,0,0,0,0.0536299179442784,0,0,0,0,0.0849378224763498,0,0,0,0,0,0.390244349815542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254539894885476,0,0,0,0,0.0785401246380472,0,0,0,0.00559352970369056,0,0,0,0
X600000.CH.EQUITY,0,0,0.0337272100991151,0.263286239003773,0,0.17883241045816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656209065192179,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.277188846480448,0,0,0,0,0,0.685424054622688,0,0,0,0,0,0,0,0,0.0687418616637203,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.0632589320144517,0.526513897897881,0,0,0,0,0,0.0455077396896255,0,0,0,0,0,0,0,0.0757739033920161,0,0,0,0,0,0.0941837637071544,0,0.0681949405736616,0,0,-0.218733503813309,0,0,0,0,0,0,0,0,0.208257879156009,0,0,0,0.0151466659600366,0,0,0,0,0,0,0,-0.0548996065813508,0
X601319.CH.EQUITY,0,0,0,0.169706241534947,0,0,0,-0.059407316707844,0,0,0,0,0,0,0.215248767042932,0,0,0,0,0.162994331371237,0,-0.0171309288130662,0,0,0,0,0,-0.0167474939130673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128118513459499,-0.0581446154752537,0,0.0332716807595873,-0.000120776529724395,0.212516710416894,0.0213781583325452,0,0,-0.0531265445757455,-0.0461204630178922,0
X601601.CH.EQUITY,0,0,0,0,0.293426549133118,0.0623602396151981,0,-0.0445927360729733,0,0,0,0,0,0,0,0,0,0.0592665967641771,0.522063327424532,0,0,0,0,0,0.0823485694138878,0.0692187144098475,0,0.0666251380186733,0.113594708892232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255397703744528,0,0,0,-0.179186096347796,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0937040877695862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432522361939865,0,0,0,0,0,0,0,0.0405311513289706,0,0,0,-0.0389489775641922,0.111857325594004,0,0,0,0.0379487294890038,0,0,0.312701036226162,0,-0.0479872463484257,0,0,0,0,-0.0573459533860983
X1109.HK.EQUITY,0.229760053772365,0,0,0,0,0.133535950687245,0,0.184768378065389,0.080106805347797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660634202847984,0,0,0,0,0,0,0,0,0.108120369618426,0,0,0,0,0,0,0,0,0.255051413163627,0,0,0.11374602388588,0,0,0,-0.127179375052836,0,0,0
