,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0193173660951966,0,0.16486603395408,0,0,0.110454652090531,0,0.246172461787247,0,0,0,0,0,0.189958107972185,0,0,0,0,0,0,0,0,0,0,0,0,0.0424150943908135,0,0.137889336874025,0,0,0,0,0,0,0.0288833470587312,0,0,0,0,0,0,0,0,0,0,0.0491192204054387,0,0.00615057133900065,0,0,0
X601318.CH.EQUITY,0.127350944533941,0,0,0,0,0,0,0,0.309005465599155,0,0,0,0,0,0,0,0.3080092400798,0,0.0389564668032924,0,0,0,0,0,0,0,0,0.00858772634245771,0,0.0151623298476519,-0.0962278912497448,0,0,0,0,0.0605408304828891,0,0,0,0,0.128768510454342,0,0,0.0695532935110432,0,0,0.0201956017186752,0,0,0.0411397325203518,0,0,0
X601939.CH.EQUITY,0.26921775440611,0,0,0,0,0,0,0,0,0,0,0,0,0.413715905217891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191905099017062,0,0,0.108132801343481,0,0,0.00677952100124576,0,0,0,0,0.00386212153522181,0,0,0,0,0,0
X601288.CH.EQUITY,0.352855438102866,0,0,0,0,0.499048970117022,0.00595616035930001,0,0,0,0,0.0101663908159689,0,0,0.0388393319698979,0,0,0,0,0,0,-0.0328247365191853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195142341615765,0,0,0,0,0.0901006927059747,0,0,0.00900383280252922,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0532237489590243,0,0,0,0,0.239347400784499,0,0,0,0,0,0,0,0,0,0.53599500069477,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.103993134542897,0,0,0,0,0,0,0,0,0,0,0,-0.178436196443503,0,0,-0.0566891531532094
X601988.CH.EQUITY,0,0.0659576075612814,0,0,0,0,0,0,0.0804616814544624,0,0,0,0,0.0117712438575989,0,0,0,0.21950618128607,0.127641453879389,0,0,0,0,0.298453015013335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138623872100982,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.138265334063388,0,0.0105550445473184,0,0.302254011879475,0,0,0,0,0.145948796235521,0,0,0,0,0,0,0,0,0,0,0.0740950089063743,0,0.111698637558869,0,0.120579095677514,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0658893784223391,0.0674774561971443,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.138196924003252,0,0,0,0,0,0,0,0.375927969584199,0,0,0,0.178679560817511,0.225345915797982,0,0,0,0,0,0.0107682213359754,0,0,0.278207287028357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497797660744792,0,0,0,0,0,0
X601628.CH.EQUITY,0.389599500493037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124214001961409,0.110024555218977,0,0,0,0,0,0.142415660923954,0,-0.0222459600994796,0,0,0,0,0.216679727103981,0,0,0.129658704276759,0,-0.0279303457834958,0,0,0,0,0.0495832819200952,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.303496731025406,0,0,0,0,0,0.205215735760912,0,0,-0.240722428379397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060078236161823,-0.0975828821001526,0,0,0,0,0,-0.0270381102068456,0,0,0,0.74972063319704,0,0,0,0,-0.0866109965907908,0.621609151875956,0,0,0,0,0
