,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.462633300573006,0.0884359587784335,0.0923492651998125,0,0,0,0,0,0,0,0,0,0,0,0.0764760412831806,0,0,0,-0.0544002747525781,0.0565003296154303,0,0.106732864275595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698965200232771,0,0.0157318659206015,0,0,0.00831869880278367,0.0309452642366293,0.220939073767029,0.0175259440684446,-0.110301831905626,0,0
X601318.CH.EQUITY,0,0,0,0.0659270576960252,0,0,0,0,0.123511456592563,0,0,0.0871653709546573,0.110190167866805,0,0,0,0,0,0.11424357490486,0,0.261344645750953,0.0510447111077123,0,0,0,0,0,0,0,0.0364176246972187,0.0982012292994486,0,0,0,0,0.0193949299732896,0,0,0,0,0,0,0,0,0.069632070821545,0,0,0,0,0,0,0,0.101177719277728
X601939.CH.EQUITY,0.297464565370846,0,0,0,0.201649937608486,0,0,0,0,0,-0.0447011235337604,0.155078101976835,0,0.00871507359757257,0,0,0,0.0233071531250548,0,0.134163215563018,0,0,0,0,0.13685015790276,0,0.223202166144255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397898687975614,0.0398651353413129
X600036.CH.EQUITY,0,0.127324088057807,0,0,0,0.160945388606025,0.0893582318646563,0.0951605424905735,0,0,0,0,0.215643512123599,0,0,0,0,0,0,0,0,0,0,0.0120196982904723,0,0.327071001486798,0,0,0,0.0751423168325558,0,0,0,0,0,0,0,0,0.0625974465149765,0,0.0851013977119409,0,0,0,0,0,0,0,0,0,0,0,0.0421885526295676
X601288.CH.EQUITY,0.174063624004588,0,0.0433444326636101,0,0,0.0784064255990183,-0.0828727696813114,0.318856663115599,0.0106724889465727,0,0,0.0457312285367208,0,0,0,0.0737825320825212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169885460003753,0,0,0,0,0,0,-0.120828565048596,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0296122817678636,0,0,0,0,0,0.157991718114361,0,0,0,0,0.0878149247107752,0,0,0,-0.0596315382660856,0,0,0,0.0636765033538411,0,0.309913327720944,0,0,0.4863713134514,0,0,0,0,0,-0.0364857004106573,0.054170109307976,0,0,0,0,0,0,0,0,0,0,0.113035199678114
X1299.HK.EQUITY,0,0,-0.0315196608478691,0,0,0,0,-0.0781095192994012,0,0,0.0931990577578169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246790954945456,0,0,0,0,0,0,0,0,0,0,0.07291164483727,0,0.293148434059406,0.260283052537297,0.174353596319235,0,0,0,0,0,0,0.28819500974592,0,0.087397168987781,0
X601988.CH.EQUITY,0,0.118087220980963,0.0494990962459214,0.289653338494505,0.182446860604194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286473074574408,0,0,0,0,0,0,0,0,0.138483277566525,0,0,0.128399269579754,-0.0441913295843355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208430752646663,0,0,0,-1.96337236525307e-05,0,0,0,0,0,0,0,0,0,0,0.0979766605833175,0.0108108929157778,0.101180719696717,0,0,0,0.0557290255184435,0.232639770414279,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.331324810763858,0,0,0,0,0.174198188019477,0,0,6.7762635780344e-21,0.00241219509666809,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0761379046699162,0.169974016589498,0,0,0,0,0,0,0,0.096057733363345,0,0.00244214637547641,0,0,0.0600216083948111,0,0,0,0,0,0,0,0,0.183626872226003,0,0,0.367255546368962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229475386745087,0,0,0,-0.0553917421155025,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.220431085228366,0,0,0.099745571411371,0,0,0,0,0,0,0,0.279807468369356,0,0,0,0,-0.16156457441624,0,0.202821560550975,0,0,0,0,0,0.172456418653128,0,0.0294386638900722,0,0.132534170610184,-0.0260586573908828,0,0,0,0,0,0,0.25530649838313,0,0,0,0,0,0,-0.181675736742035,0,0,0.146768865819559,0.146746084696018,0,0
X601658.CH.Equity,0.170705224138317,0,0,0.143418627184918,0.0668325785742701,0,0,0,0,0.393423795724242,-0.0677942128146382,0,0,0.0847931155721767,0,0,0,0,0,-0.0161158507470386,0,0,0,0,0,0,0,0,0.094006105959945,0.0865388696299848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109762400762269,0,0,0.0765427718633026,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.656459256273571,0,0.0829522314978005,0,0,0,0,0.0898477994266157,0,0,0,0.0517768480176909,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.150169795741662,0,0.0658163538675547,0,0,-0.277848134745526,0,-0.115125887899498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389144039165575,0.0429932578636059,0,0.00512510515021681,0,0
