,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.0178359469667552,0,0.00611141473162004,0,-8.67361737988404e-19,0,0,0,0,0,0.466490056325261,0,0,0,-0.0967746883169003,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0504075947382804,0,0,0,0,0,0.0621827363861521,0,0,0.0893450319674086,0,0,0,0,0.209538179491581,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.111998449147626,0,0,0.290644427796206,0,0.225591078670918,0,-0.04265823869782,0,0,0.0460756796370727,0,0,0,0.113571024129368,0,0,0,0,0,0,0,0.0803582385156669,0,0,-0.00606785863772618,0,0,0,0,0,0,0,0,0,0,0,-0.116475754937211,0,0.384082419834921,0,-0.0510791059770174,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322248865113105,0,0.250994856348784,0,0.121233907914814,0.264225858997148,0,0,0,-0.19058964568414,0,0,0,0,0,0,0,0,0,0.058562188289368,8.67361737988404e-19,0,0,-0.179549917506818,0,0,0,0,0,0,0,0,0.00156149801269344,0,-0.0838313812934289,0,0,0,0,0.1368479508407,-0.00700088533355865,0,0,0,0,0,0,0,0,0,0,0,-0.0196256089198126
X5.HK.EQUITY,0,0,0.037973273099558,0.207098615562372,0,0.14518311865617,0,-0.359511480789771,0,0,0,0,0.0653286926343155,0,0,0,0,0,0,0,0,0.388111662250625,0,0,0,0.45310027355689,0,0,0,0,0,0,0.0710312233841535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186292477110144,-0.0894907368840697,0,0,0,0
X601988.CH.EQUITY,0.223596592624956,0.0849484091134297,0.327263750599909,0,0,0,0,0,0.116276359753084,0,0,0.145484009109578,0,-0.225201756491499,0,0,0,-0.110896503860031,0,0,0,0,0,0.143290749192501,0.080606429580467,0,0,0.133240011484451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323519408577213,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718774237479725,0,0,-0.0225473937160832,0,0.0286344817494555,0,0,0,0.312754783038722,0,0.126975282829624,0,0,0,0,0,0.151991467607027,0,0,0,0,0,0,0,0,0,0.041939217593895,0,0,0,0,0.101671950056713,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107294029196993,-0.0263106104921708,0,0,0,0,0,0,0,0.233460200829016,0,0,0,0,0,0.0663860231480766,-0.0338872895423013,0,0,0,0,0.218388996108961,0,0,0,-0.184768088313209,0,0,0,0,0,0,0,0,-0.0831623877629583,0,0,0
X601166.CH.EQUITY,0,0,0.116155785399102,0,0,0,0.380036724642494,0,0,0,0,0,0,0,0.0418291844443508,1.0842021724855e-19,0,0,0,0.0969666466310375,-0.00247360134640059,0,0,0.0813169351727509,0,0,0,0,0.222920655823415,0,0,0,0,0,0,0,0,0,0,0,0,0.15938709223935,0,0,0,0.0323929708282517,0,0,0,0,0,0,0.0706986855114855
X601328.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0.0414566906955786,0,0,0,0,0,0,0.557391243024718,0,0,0,0,0,0,0,0,0,0.215390698724849,0,-4.33680868994202e-19,0,0,0,0.0306133938106863,0,0,0,0,0.0264563377901485,0,0,0,0,0,0.109346348647077,0.00982570006348453,0,0,0,0.0118925898281004,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0406540960071651,0,0,0,0,0.27978385165195,-0.0290194705974361,0,0,0,0.316585209782441,0,0,0.0923736164747881,0,0,0,0,0,0,0,0,-0.106714334078574,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137591867919079,0.0662640140767625,0.0679781733020261,0,0,0,0,0,0
