,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,-1.38777878078145e-17,0.25318747886384,0.0647551200763696,0,0,0,0.342223947214009,0,0,0,0.13056682057608,0,0,0,0.0262921244683938,0,0,0,0,0,0,0,0.119833309594802,0,0.00359638667818111,-0.011881482550909,0,0,0,0.034942444586011,0,0,0,0,0,0,0.118739804980057,0,0,0,0,0,0,0,0,0,0,0,-0.00945802441905814,0,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.41002874649414,0.271115465605522,0,0,0,0,0,0.396736258065166,0,0,0,0,0,0,0,0,0,0,0,-0.0979527802078376,0,0,0.0249851806609855,0,0,0,0,0,0.090727627662271,-0.0130113025706405,0,0,0.0160832187132301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157054811134175,0,0
X600036.CH.EQUITY,0,0.077174562090229,0,0,0,0.114929259895143,0,0,0,0,0,-0.0442455043840265,0.0655569862393837,0,0,0.104453800027823,0,0.114612341120497,0,0,0,0,0.436836554828143,0,0.0724690107296149,0,0,0,0.0581450585630901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971942255421621,0,0.0237376249579804
X601288.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0.015791256601051,0.498531875891476,0,-0.0819816541858349,0,0.0894478556547305,0,0,0,0,0,0,0,0,0,0,0,0.131867818523918,0.0564673318011109,0,0,0,0.0925800361237054,0,0,0,0.0354319516451213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423372139129834,0,0.0229495944738995,0,0,0
X1299.HK.EQUITY,0,0,-0.0476088287189424,0,0,0,0,0,0,0.110368912088076,0,0,0,0,0,0,0,0,0,0,0,0.0368976952094452,0,0,0.133125193338208,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.136489315064867,0,0.0792022697848764,0.232297147974317,0,0.155185176976318,0,0,0,0,0.23859460325045,0,0,0
X601628.CH.EQUITY,0.00953050755864633,0,0,-0.0418985871037423,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.295102343182119,0,0,0,0.245676001333556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392863803756934,0.629490581822381,0,0,0.136704629744992,0,0.0190587730067788,0,0,0,0,0,0,0,0,0.0134097727924084,0,0,-0.07349765647376,0.169998211509224
X601988.CH.EQUITY,0,0,0.0527207078395422,0,0.522317222769938,0,0,0,0,0.0530021486040594,0,0,0.167710930179617,0,0,0,0.0580689694850108,0,0.0728256524325343,0,0,0,0,0,0.107254961579013,0,0,0.0305038798298613,0,0.0473657471592308,0,0,0,0,0,0,0.0600034468834684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.222927629967406,0.113756939918467,0,0,0,0,0,0,-0.0742022370450863,0,0,0,-0.214625735012278,0,0,0,0,0,0,0,0,0,0,0.171198078595737,0.0289304510445512,0.185464967816583,0,0,0,0,0,0,0,-0.0318519440883756,0,0,0,0,0,0,0.142412690066334,0,0,0.1070045331404,0,0,0.0262164310540151,0,0,0.102634499698701,0,-0.177333996026608
X388.HK.EQUITY,0,0,0,-0.148514858392335,0,0.34049741521285,0,0,0,0,0,0,0,0,-0.0485371084338777,0,0,0,0,0.289293404376866,0,-0.200594111479462,0,0,0,0,0,0,0,0,0.0360736513190514,0,-0.0934435151636191,0,0,0,0,0,0.0637879336252234,0,0,0,0,0.189006417944472,0,0,-0.0283402972001385,0.0396749581201404,0,0,0.196940220879883,0,-0.0900741784737316
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0470283947793728,0.173956275676844,0,0,0.13525313317637,0,0,0,0,0,0,0,0,0,0.20225681615464,0.0273591684477378,0,0.37542034670606,0,0,-0.0295234108791819,0,0,0.0101252376134873,0,0,0,0,0.0091660518206072,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119812522099381
X601658.CH.Equity,0,0,0,-0.281766291045377,0.25715928112823,0,0.0212242045391537,0.240816524655336,0,0,0.293994057097615,0,0,0,0,0,0.332935424573738,0,0,0.248115113955101,0,0,0,0,0,0,0,0,0.0476019991185863,0,0,-0.390340570107492,0,0,0,0,0,0.093882564846258,0,0,0,0,0,0,0,0,0,0,-0.0191175518048712,0,0.0307895473365496,0,0
X000001.CH.EQUITY,0,0.168822860559997,0,0.01190942734224,0,0,0,0.237345688701237,0,0,0.453548074413759,0,0,0,0.00740406737637432,-0.0391223653874906,0,0,0,0,0,0,0,0,0.135220714807891,0.334833772352869,0.0169189975733747,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.0740066669009564,0,0,0,0,0,0,-0.0724279234903809,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112924633987036,0,0,0,0,-0.0286723222606461,0,0,0.174764014819164,0.147185080190789,0,0,0,0,0,0,0,0,0,0,0,0.0519311698134612,0,0.29678862766173,0.0489540008949795,0,0,0.0495677009500088,0,0,0,0,0,0.350585891801533,0,0,0,0,0.00216451000065268,0,0,0,0
X601601.CH.EQUITY,0,0.49322473490809,0,0,0,0,0,0.128393548416992,0.00220062298269462,0,0,0,0.17688600141899,0,0,0,0,0,0,0,0.20003848550427,0,0,0,0,0,0.0473065579796706,0,0,0,0,0.0565283440885531,0,0,0.0271049258214703,0,-0.111322954469714,0,-0.0686992700754072,0,0,0,0,0,0,0,0,0,0,0.00673705220784695,0,0,0
X000002.CH.EQUITY,0,-0.0822309672122888,0,0,0,0,-0.0408323431562006,0,0,-0.148457944627542,0,0.0742002004304308,0,0,0,0,0,0,0,0,0,0,0,0.260763022959744,0,0,-0.030033523660148,0.11814750982487,0,0,0.397438539645187,-0.126194347675371,0.015991500475038,0,0,0,0,0.0241399409596192,0,0,0,0,0,0.259803158008958,0,0,0,0.0762251285087525,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0076597566842479,0.0473326571437087,0,0,0,0.166136395342709,0,0,0,0,0,0.328659704847323,0,0,0,0,0.0955011589382546,0.0278942728849591,0,0,0,0,0,0,0,0,0,0,0,0.108463341066702,0,0.143968670060946,0,0,0,0,0,0,0,0,0,0,0,0,0.0421861803526227,-0.00760302462283686,0
X600000.CH.EQUITY,0,0,0,0.054160294671604,0,0,0,0,0,0,0,0,0,0,0,0,0.351637218158312,0,0,0,0,0,0.0655818014921475,0.0872829166499386,0,0,0,0,0,0,0.0723839056201267,0,0,0,0,0,0,0,0.103797863282495,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.0716214226036202,0,0,0,0,0,0,0,0,0.0373674100439108,0,0.58860203818694,-0.0609679100987918,0,0,0,0,0,0,0,0,0.0675226406014859,-0.0927529425149047,0,-0.167416089671512,0,0,0,0,0,0,0,0,0,0,0,0.179784773366827,0,0,0,0,0,0,0,0.0838096144220827,0,-0.0759373270776359,0,0,-0.176599490523277,0.0306535295095482
X300059.CH.EQUITY,0,0,0,-0.0413637655671011,0,0,0,0,0,0.0522118527603564,0,0.0283071601875547,0,0.267830006796696,0.0930105216322265,0,0,0,0.0547625531033704,0,0,0,0,0,-0.122273424278355,0,0,-0.00374544951545367,0,0,0,0,0,0,0,0,0,0,0,0,0.276450606677565,0,0,0.137808209446781,0,0.176542071598276,-0.0149110857210827,0,0,0.133306078354393,0,0,1.73472347597681e-18
X601319.CH.EQUITY,8.67361737988404e-19,0.0660338282613801,0.200405936175832,0,0,0,0,0,0,0,0,0,0,0.24249508212712,0,0,8.67361737988404e-19,0.0578703108593798,0,0,0,0,0,0.00261328159864241,0,0,0,0,0,0,0.0283706871458014,0,0,0,0.135088264471938,0.0219062994357111,0,0,0,0,0,0,0,0.0200861065053673,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00142568603760465,0,0,0,0,0,0,0,0,0,0,0,-0.0362782332594929,0,0,0,0,0.116708719678838,0,0,0,0.0753348372534293,0,0,0.0616343426229919,0,0,0,0,0,0,0,0,0,0,0,0.537859686902657,0.0992694686652357,0,0.218802876219962,-0.508901486935805,0,-0.0870831257001645,0,0.130610671092714,0,0,0
X600016.CH.EQUITY,0,0,0.228175561414763,0.173126885592671,0,0,0,0,0,0,0,-0.0933165599358797,0,0,0,0,0.2589497883169,0,0,0,0.126477242854895,0,0,0,-0.10196767129096,0,0,0,8.67361737988404e-19,0,0,0,0,0.543935097251939,0,0,0,0,0,0,0,0,0.0433994682156014,-0.189902555993559,0,0,0,0,0.0305484824388023,0,0,0,0.146913153348009
X601998.CH.EQUITY,0,0,0,0,0.353512171421112,0.269917351822043,0,0.0659386323876201,0,0,-0.146682284287911,0,0,0,0,0.0652112975400966,0,0.206369157141691,0.0491438347092027,0,0,0,0,0,0,0,0,0.0782496625439007,0.373541912612291,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.0881283821904659,0,0,0.0804093831988564,-0.150464615544407,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0563164903448934,0,0.81356994917597,0.0444322575437615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356218824488207,0.0694699973077551,0.0201982993310757,0,0.111121910231495,0,0,0.0562645364539217,0,0,0,0,0.0864439127084469,0,0,0,0,0,0,0,0,0,0,0,-0.0672780820091214,-0.0509697197435892,0,0
X002142.CH.EQUITY,0,0,0,0.139426847575129,0,0,0,0,0,0,0,0,0.0458416338033351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16661504558174,0,0,0.207388697306647,0,0,0,0,0,0,0,0,0.000549279693109246,-0.0515816072507648,0,0.0676778690783837,0,0,0,0,0.0529825609483942,0
X2388.HK.EQUITY,0,0,0,0.230478923340231,0,0,0,0,0.186833465803649,0,0,0,0,0,0,0,0,0,0,0,0,0.122215252117579,0,0,0.267918664675386,0,0,0,0,0.0576274961214167,0,-0.0651298093419153,0,0,0,0,0,0,0,0,-0.15340727764165,0,0,0,0.0974029445568262,0,0,0,0.00286035238017216,0,0,0,0.0239526067825124
X2007.HK.EQUITY,0,-4.61121619737409e-06,0,0,0.0682698969298753,0,0,0.0224018220154461,-0.037209523321451,0,0,0,0,0,0,0.100695798902248,0,0,0,0,0,0,0,0.123190664668315,0,0,0,0,0,0.147866763526886,0,0,0.192840477837765,0,0,0,0,0,0,0,-0.0876052824368071,0,0,0,0.123692461333257,0,0,0,0,0,0,-0.0298501710468152,0
X601818.CH.EQUITY,-0.0733977447295922,0.349706604153186,0,0,0,-0.0493653329176135,0,-0.0343995889102938,0,-0.0278970426835419,0.272551525375376,0.000897126294809092,0,0,0,0,0,0,0,0,0,0.0243722814868216,0,0.275266529450717,0,0.158588721899115,-0.101338313950145,0.218201801991733,0,0,0,-0.0574155469988389,0,0,0,0,0,-0.0433358504753534,0,0.124692022189938,0,0,0.0193682413819218,0,0,0,0.0383462707163248,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0533997148881065,0,0,0,-0.0149488121245315,0,0,0,0,0,0,0.0774654941225928,0,0,-0.0391704142554201,0,0,0,0.0221488869725511,0,0.282021952847937,0,-0.0175624972248352,0,0.241852399121753,0.0399397897452047,1.73472347597681e-18,0,0,0,0.157014946164934,0.21859376192929,0,-0.0404373046945877,0,0,8.67361737988404e-19,0,0,-0.0380220790813134,0,0,0,0,0,0,-0.0941130190982772,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0341576879278615,0,0,0,0.468031835875899,0,0.274459549813081,-0.12313460214361,0,0,0,0,0,0,0,0,0,-0.079520399297046,0,0,0,0,0,0.142846902952421,0,0,0.245436016595529,0,0,0,0,0,0,0,0,0,0,0.229806065704777,0,0,0,0
X600999.CH.EQUITY,0.0792869894888815,0,0,0.051583460318346,0,0.176791220090763,0,0.0742688474620167,0,0,0,-0.122692363396389,0,0,0,-0.0511525596846946,0,0,0.0723754346110305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240789831012764,0,0,0,0.0869057651554369,0.0876424170178541,0,0.0976075520415464,0,0,0,0,0.0730008962859027,0.0960202342890098,-0.0279503434764627,0.0652864505850564,0,0,0,0
X688.HK.EQUITY,0.463579122609647,0,0.0219539642455024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184663248038036,-0.0810540588139396,0,0,0,0,0.0188682761771347,0,0,0.242459271541169,0,0.44140601900463,0,0,0,0,0,0,0,0,0,-0.22147373210695,0,0,-0.172415732704279,0,0.0764258385738656,0,-0.227227290200451,0,0,0,0,0,-0.197529472767048
X601688.CH.EQUITY,0,0,0,-0.00557434706731822,0,-0.058968031112249,0.0826862468005002,0,0,0,0,-0.131141123087349,0,0.287044542090132,0,0,0,0,0,0,0,0.00461302240921796,0.278952027283637,0,0,0,0,0,0,0.0214636838012524,0,0,0,0,0.0728968718936388,0.468007159669975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524912956967126,0
