,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.2310768061472,0,0.0271284463395169,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.15574779152089,0,0,0,0,0,0,0,0.0595552155541878,0,0,0,0,0.287347021054759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142647087915891,0,-0.170607619962714,0,0,0,-0.0693034120894837,-0.13230609151143
X601939.CH.EQUITY,0.120549943839989,0,0,0.277873940324154,0,0,0,0,0,0,0,0.00449831144093389,0,0.3040718891149,-0.0623214021723416,0,0,-0.0679818379674126,0,0,0,0,-0.0620889279299116,0,0,0.0796501328330882,0,0,-0.121815614067815,0,0,0,0,0,0,0,0,0,0,0,0,0.120769369517909,0,0,0,0,0.15029738886028,0,0.166742144948459,0,0,0,0.129807936169681
X601318.CH.EQUITY,0,0,0,0,0.123418334080734,0.255997665079321,0,0,0,0,0,0,0,0,0,0,0.114293722288578,0,0,0,0,0,0.131233690414377,0,0,0,0,0.0109660719567594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267366523136172,0,0,0,0.122223807606793,0,0,0,0,0
X601288.CH.EQUITY,0,0.453653048430786,0,0,0.033204602573858,0,0,0,0,0,0,0,0.0144358740389287,0.152126202366558,0,0,0,0,0,0,0,0.229226991272162,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.147444616043814,0,0,0,0,0,0,-0.0847540855803309,0,3.46944695195361e-18,0,0,-0.0987527989031482,0,0,-0.00549673476096489,0,0
X601988.CH.EQUITY,0,0,0,0.43222571799558,0,0,0,0,0,0.211521721927716,0,0,0,0,0.0511277905877547,0.294396464434894,0,0,0.164724920820926,0,0,0,0,0,-0.0226993020823536,0,0,0,0,0,0,0,0,0,0,0,0,-0.472648342409476,0,0,0,0,0.201569790500285,0,0,0,0,0,0,0,0,0,0.391110272709974
X600036.CH.EQUITY,0,0.16130026640086,0,0,0,0,0,0.122252556031707,0,0,0,0,0.211001511244295,0,0,0,0,0,0,0,0,0,0.106400129301769,0,0,0,0,0,0,0,0,0.308714935412212,0.047737787630693,-0.0369642773916008,0,0,0,0,0,0,0.059277802919746,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0205331226964247,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.176816739994215,0,0,0,0.0507472906355893,0,-8.67361737988404e-19,0,0,0.117589072740113,0,0.031849379097066,0,0,0,0,0,0.0868931618898164,0,0,0,0.144373857806219,0,0.0438499778827323,0,0,0,0,0,0,0,0,0,0.313534066211072,0.07105533917536,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0121046269045441,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.370531793044763,0.0579493684749668,0,0,0,-0.115905071209984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787504055591586,-0.0233275134939955,0,0,0,0,0,0,0.0827027518295591,0,0,0,0,0,0,0,0.0672877449819033,0.142771643125601,-0.0040649339016537,0.0603037379002268,0,0,0,0,1.73472347597681e-18,0,0,0,0.0192434510431593
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600937964524509,0,-0.148037541423547,0.0317915620517836,0,0,0,0,0,-0.40688646047777,0.777670184788915,0.149323313511483,0,0.619339609393723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088944887438209,0,0,0,0,0
X601658.CH.Equity,0,0.0984814474700164,0,0.165587700092269,0,0,0,0,0,0,-0.0535697383813964,0,0,0,0,0,0,0,0.0216293574090354,0.326008068309597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958075969320967,0.193508450461389,0,0,0,-0.032491259158892,0,0,0,0,0.028188655691027,0,0,0,0,0
