,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.401148675682235,0.014049729236806,0.0205057483254985,0,0,0,0,0,0,0.218934969147147,0,0,0,0,0,0,0,0,0.132796560730729,0,0,0,0,0,0.0415131378350054,0,0,0,0.00447569724798758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04680095213918,0,0,0,0,0,0,-6.93889390390723e-18,-0.129755065122739,0
X601939.CH.EQUITY,0.458113983726825,0,0,0.151435501335647,0,0,0,0,0,0,0.112360160321646,0,0,0.0297428264050871,-0.110093018907413,0,0,0,0,0,0,0,0,0,0,0.189835410903899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768410268256371,0.0897109829920279,-0.0058305726869143,0,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295767020351399,0.0947606403913239,0,0,0.175354909028161,0,0,0,0,0,0,0,0,0.189295563976101,0,0,0,0,0,0,0,0.0473494206920903,0,0,0,0,0,0,0,0,0,0,0,0.123173692890312,0,0,0,0,0,0,0,0,0.000570903284586217,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379628216236638,0,0,0,0,0,0.243860276258622,0,0,0,0,0,0.227720473478236,0,0.128930812895902,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0630613181146295,0,0,0,0,0,0,0,0,-0.490007559581345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315617808069994
X600036.CH.EQUITY,0,0.0655894157166831,0,0,0,0,0,0,0,0,0,0.165066844404136,0,0,0,0,0,0,0,0.245384298271419,0,0.0120214627884249,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.322925341372915,0,0,0,0,0,0,0,0,0.0833787727569392,0.0375072883344351,0,0.0964031501801866,0,0,0,0.0470542171852169,0,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0,0.0644226757315271
X601658.CH.Equity,0,0,0,0,0.301793042482006,0,0,0,0,0,0,0,0,0.238276483199998,0,0,0,0,0,0,0.226720606046402,0,0,0,0,0,0,0,0.0711506503428997,0,0,0,0,0,0,0,0.00586441333705385,0.112658120703358,0,0,0,0,0,0,0,0,0,0,0,0.230696941838358,0,0,0
