,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.163331124085064,0.0728120498938686,0.0463424009711322,-0.00300584902208239,0,0.354591176766378,0,0,0,0.0765202426326358,0,0,0.0258851146362899,0,0,0,0,0,0,0,0,0,0,0.0747439094755021,0.0740305305031354,0,0,0,0,0,0,0,0,0,0,0.104224430314844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0100699991055319,0,0,0,0.158279363106683,0,0,0.0124998234721224,0.108762190956241,0,0,0.0307084631637237,0,0.0468385718870122,0,0.145416415714975,0,0,0,0,0,0,0,0,0.0930269716396814,0,0.0922741915132695,0,0,0,0,0,0,0.103255447280986,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0670875899803139
X601939.CH.EQUITY,0,0,0,0.194082070143199,0,0,-0.0576312691736338,0,0,0,-0.0196707114781878,0.148076831521776,0,0,0,0,0,0,0.137277030784226,0,0.0211953429521934,-0.116326519223906,0,0,0.12248593806933,0.580632339877724,0,0,0.0533231648351535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174155501883125,0
X601288.CH.EQUITY,0,0,0.120282174595461,0,0,0.0514551569499406,0,0.492123566987371,0,0,0,0.0242972384479828,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0.118526028811102,0,0,0,0,0.00336476213328982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703342952400039,0,0,0,-0.063507183518051,-0.0236033912823707
X600036.CH.EQUITY,0,0.131108379957493,0,0,0,0,0.208566544926599,0,0,0,0,0,0.204775170682877,0,0.164170077040692,0,0,0,0.0163504709490077,0,0,0,-2.16840434497101e-19,0,0,0.166192365158246,0.237011994895459,0,0,0.0226444802236108,0,0,0,0,0,0,0,0,0.0904967632652581,0,0.0232645588200212,0,0,0,0,0,0,0,0,0,-0.0764646200276046,0,0
X601628.CH.EQUITY,0,0,0,0.106057122868429,0,0,0,0,0,0,0,0,0,0,-0.188641009596594,0,0,0,0.0364779977543202,0,0,0.0329930868666917,0,0,0,0,-0.0169330939838785,0,0,0,0,0,0,0.0438574194950587,0.633003642374197,0,0,0,0,0,0,0,0,0,0,0,0,0.0657182519540596,0,0,0,0,0.209312317349447
X1299.HK.EQUITY,0,0,-0.0745498697926118,0,0.0643656411181718,0,0,0,0,0,0.164798160152904,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.179872122124937,0,0.171207607658832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105922336832887,0,0.0735002347687234,0,0.0784890311942299,0.132102673965418,0,0.0883922393270817,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.631223234301395,0.202074490702083,0,0,0,0,0,0.118670060776379,0,0.0905976313676076,0,0,0,0.0734875054120703,0,0,0,0,-0.0454700300303008,0.0142818200642181,0,0,0,0,0,0,0,0.0444807802977437,0,0,0,-0.00261140587911849,0,0.0187396826426786,0,0,0,0.0889036139418108,0,0,0,0,0,0,0,0,0,-0.0644972249913728,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00927776226489388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134096870719659,0,0,0.174251843045763,0.0841737047001421,0,0,0,0,0.0155447421844863,0,0,0,0,0,0,0,0,0,0.339366712109721,0,0,0,0,0.163000173039825,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0165623706007625,0,0.220384851723023,0,-0.0284992826832302,0,0,0,0,0.0765724593254357,0.099192398154996,0,0.0605346067451323,0,0,0,0,0,0,0,0,0,0,0,0.141072456138011,0.314793245001727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137294013987069
