,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.242045798874115,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.045800843527593,0,0,0,0.173825288863243,0,0,0,0,0,0.0887686245436375,0.0454045295717945,0,0.0414680168731214,0,0,0,0.270832862321111,0,0,0,0,0,0,0,0,0,0,0,0.127914755870725,-0.164478275294385,0,0.0153153553904302,0,0,-0.050936974334844,-0.134912339447484
X601939.CH.EQUITY,0.132094640804816,0,0,0.151313759130757,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.387794733297746,0,0,0,-0.116853649150045,0,0,0,0.0145042074795925,0,0,0,0.234447000655759,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264168308838533,0,0,0,0,0,0,0,0,0.0293466184347607,0.032800860756296,0,0,0,0.0729965602482279
X601318.CH.EQUITY,0,0,0,0,0.264564867017258,0.0109360181939691,0,0,0,0,0,0,0,0,0.021736112840099,0,0.0226216588369351,0,0,0,0,0,0.0292390329061835,0,0,0,0,0.0808577007815689,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.396997781814464,0,0,0,0.1454927490385,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.57379184649178,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.111400143231289,0,0,0,0,0,0,0,0.170341566798284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057694474922085,0,0,0,0,0,0,0,-0.0558026279079765,0.0300501191457037,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.436500306381409,0,0,0,0,0,0.203405640717063,0,0,0,0,0,0.335199138457207,0,0,0,0,0.157261433111063,0,0,0,-0.0422097624393418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437367820540107,0,-0.0338771894979917,0,0,0.20093843636946,0,0,0,0,0.0183747930463213,0,0,0,0.378620571967098
X600036.CH.EQUITY,0,0.161201121492239,0,0,0,0,0,0.145721057099263,0,0,0,0,0.229888003657208,0,0,0,0,0,0,0,0,0,0.0889045800489999,0,0,0,0,0,0,0,0,0,0.00926416238693997,0.296504479978762,0,0,0,0,0,0,0,0.0611189067648304,0,0,0,0,0,0,0.0049160679998214,0,0.0217284390498116,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222772349512032,0,0.0438994295133621,0,0,0.187388437474725,0,0,0,0,0,0,0.103678299752664,0.0388096044378821,0,0,0,0.0476838017873042,0,0.0209375384425229,0,0,0,0,0,0,0,0,0,0,0.290795760868748,0,0,0,0.0399980171216979,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.408600715981363,0.02597802831671,0,0,0,-0.139046644736191,0,0,0,0,0,0,0,0,0,0,0,0,0.10193942799389,0.0476657117188379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10433194444156,0,0.108026188885761,0,-0.0119768232830214,0,0,0,0,0,0,0,-0.0398862061168458,0.0580317366875543
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062964271991091,0.125338798967885,-0.273970773740196,0,0.07861676868762,0,0,0,3.46944695195361e-18,-0.478934073900755,0.89231004020224,0.0339827859946131,0,0.577205637105592,0,0,0,0,0,0,0,0,0.0231892117135062,0,0,0,0,0,0,0,0,0,0.0975089856804464,0,0,0,0,0,0
X601658.CH.Equity,0,0.0995475904170487,0,0.128327061778989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370760905100159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169135267737844,0.0966445124753155,0,0,0,0,-0.0441747699315079,0,0,0,1.73472347597681e-18,0,0,0,0,0
X388.HK.EQUITY,0,0,0.187168347693883,0.0489337256108644,0,0,0,0,0,-0.0365170434133586,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.478042433723075,0,0,0,0.0350661192778281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924063653137432,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.123774651167746,0.264043510811386,0,0,0,0,0,0,0,0,0.0459280266883189,0,0.0459846666974702,0,0.235994486275551,0,0,0,0,0,0,0.053929625892056,0,0,0,0,0,0,0,0.071270125517778,0.0755827089437115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349995169698218,0,0,0,0
X601166.CH.EQUITY,0,0.090420136748993,0,0.0919783136034589,0,0.101300267578076,0,0,0,0.0373537315241532,0,1.73472347597681e-18,0,0.157798791279364,0.126014943028436,0,0,0,0,0,0.0693566302522316,0.0722541217210784,0,0,0,0,0,0,0,0.173551836173751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199005421557928,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.227122508956967,0.0314454007622709,0.116716288581532,0,0,0.0674124681258025,0,0,0.0875498749636461,0.183194720437359,0,0,0,0,0,0,0,0,0.0506211810973896,0,0,0,0,0,0,0,0.0881496527468794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534703262290149,0,0,-0.0148373423690974,0,0
X000002.CH.EQUITY,0,0,0.0656622960961021,0,0,0,0,0,0,0,0,0.0160693630349841,0,0,0,0,0,0,0.0885450544666726,0,0.0538440499336177,0,0,0,0,0,0,0,0,0,0.348630686022369,0.141049704054931,0.208075754121477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293640776651076,0,0,0.0869549342695179,0,0,0,0,0,0,0,0.0177350429926831,0,0,0.313018289210443,0,0,0.0711007080572151,0.169484198263604,0,0,0.00757918658273262,0,0,0.0392994798181904,0,0,0,0,0,0,0,1.73472347597681e-18,0.0540169937739858,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.217612569332699,0,0,0,0,0,0,0,0,0,0,0.0403385975805733,0,0,0,0.183140060034814,0,0.101051383694017,0,0,0,0,0,0,0,0,0.074563068896442,0,0,0,0,0.354818701366976,0,0,0,0.093241660869607,-0.105119395841137,0.0745300356357149,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,-4.33680868994202e-19,0,-0.118283181659498,0.026437190075058,0,0,0,0,0,0,0.643270519033494,0,0,0,0,0,0,0,0,0.0352927900931018,-0.0539946390782027,0,0,0,0.0641747269976575,0,0,0.104268231412422,0,0,0,0,0,0,0.146972633841381,0,0,0,-0.0226397370694441,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076819968630904,0,0,0,0,0,0,0,0.14117691226617,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0129253342620238,0,0,0,0,0,0,0.152776809527437,0,0,0,0.0214030816681007,0.101029097811369,0.435613524997385,0,0,0,0,0,0,0,0
