,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.0268741422599675,0.000988145246293474,0.206171007890471,0.0397148586574566,0.0163198746615618,0,0,0,0,0,0,0,0,0,0,0.209439288372494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238926532938472,0,0,0,0,0.0649077509514138,0,0,0,0,0,0.112841718783969,0,-0.0413190070632054,0,0
X601318.CH.EQUITY,0,0,0.0183476327878175,0.0769315917288074,0,0,0,0,0.149315101378538,0,0.0488211586810507,0,0.136010595040495,0,0,0.0276490413535706,0,0.0932312409449097,0,0.222393629872248,0,0,0,0,0,0,0,0.0455560465513024,0,0,0,0.1059744502656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102411987715218
X601939.CH.EQUITY,0,0,0,0,0.122888473997626,0,0,0,0,0,0.0937475572415178,0,0,0,0,0,0,0,0,0,0.00265925545137096,0,0,0.567995591875743,0,0.165267518067433,0,0.125908380542715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594941653602354,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.11114376775276,0,0,0,0,0.232477357940512,0,0,0,0,-0.00783312078829895,0.215695997252256,0,0.168529220981149,0,0,0,0.0228385010439969,0,0,0,0.246523685208426,0.151949077142462,0,0,0,0,8.67361737988404e-19,0.0148526317115402,0,0,0,0,0,0,0,0,0,0.0731420144463097,0.0310615244740032,0,0,0,0,0.00622189707973617,0,0,0,0,-0.0714706699042979,0,0
X601288.CH.EQUITY,0.00664209008161571,0,0.103063196344497,0,0,0.104706439027833,0,0.449320009492542,0,0,0,0,0,0,0,0.0154059797154719,0,0,0,0,0,0,0,0,0,0,0,0,0.141385173348057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606832567044091,0,0,0,0,0.0430739887169221,0,0,0,-0.0587634519376566,-0.0552078326843636
X601628.CH.EQUITY,0,0,0,0,0.113800488803016,0,0,0,0,0,0.00597120087941715,0.0328413072361816,0,0,-0.08155110959872,0.0145046330197663,0,0,0,0,-0.0345794726471585,0.0277719997635303,0,0,0,0,0,-0.0858720430095789,0,0.0119854618587343,0,0,0,0.0589710377395785,0.624759390859289,0,0,0,0,0,0,0,0,0,0,0,0,0.167676981348502,0,0,0,0,0.247106852521866
X1299.HK.EQUITY,0,0,-0.0733329188330514,0.0175794972586475,0,0,0,0,0,0,-3.46944695195361e-18,0.120584456623731,0,0,0,0,0,0,0,0,0.179659252316602,0,0,0,0,0,0.170177337097308,0,0,0,0,0,0,0,0,0,0,0.0690067138601845,0,0.168016174656929,0.0103126723406327,0,0.0405190873718107,0,0.112598186459205,0.0542352571231535,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.132737236700148,0.730784007950509,0,0,0,0,0,0,0,0.0297195725095454,0,0,0,0.018625536323021,0,0,0,0.0808714787748029,0,0.199513086186605,0,0,0,0,-0.0346584855774113,0,0,-0.134596921560838,0.125793294747618,0.0350853085687995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875695200313491
X5.HK.EQUITY,0,0,0,0,0,0.00956423543591756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130379079325483,0,0,0,0,0.0847244743014813,0,0.17954409172366,0.0154795323252981,0,0,0,0,0,0,0,0,0,0,0,0.3373779023256,0,0,0,0,0,0.149623675859815,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0836020355413296,0.0410312055736214,0,0.0375804888682556,0,0,0,0,0.0373181603009039,0,0.123606622966689,0,0.0446519726874091,0,0,0,0,0,0,0,0.157405602011897,0,0,0,0,0,0.391817778750677,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.234462258898367,0,0,0,-0.101129717319299,0.219642270588468,0,0,0.187187035887418,0,0,0.190643224070044,0.371020152547485,0,0,0,0,0.100812327377597,0,0,0,0,-0.116871055607691,0,0.0436703599386937,0,-0.385110812571537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485371656094856,0,0,0.0052891824910908
X388.HK.EQUITY,0,0,-0.034719319744247,-0.109927467765245,0,0,0.13164758039686,0,0,0,0,0,0,0,0,-0.12792417552662,0,0,0,0,-0.110931614556402,0.545178867545431,0,0,0,0,0.177952414745237,0,0,0,0,0,-0.0307292900373806,0,0,0,0,0,0.0954406148557757,0,0,0.133818261848713,0.0296800869028822,0,0,0,0,0,0,0,0.123023630159502,0,0
X000001.CH.EQUITY,0,0.21713360423018,0,0,0.0208750775649358,0,0,0.116442622919528,0,0.416022063708953,0,0.0529551847050488,0,0,0,0,0,0,0,0,0,0,0.513799326783642,0,0,0,0,0,0,0,-0.0506771958057146,-0.0778668379012567,-0.0973163674909379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102848371886778,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0505481999026244,0,0,0,0,0,0,0.409583221877482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246220620340435,0.0160881736474822,0.194827726792368,0.095183173478785,0,0,0,0,0.2125333011785,0,0.0600669117056846,0.0471376296076502,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0860737843701292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396184881008617,0,0,0,0,0.243318550252472,0,0,0,0.398916253900718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115178384834129
X601601.CH.EQUITY,0,0.0651317039544385,0,0,0,0,0,0,0.0106218374581749,0,0,-0.0329452774318516,0.243029930940213,0,0,0,0,0.228309111693236,0,0.0725665331779138,0,0,0,0,0.168463262795816,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480282842987976,0.130820563201549,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0396301548947451,0.014285755544434,0,0,0.117786021873401,0,0,0,0,0.0670601675270853,0,0.339671925960057,0,0,0,0,0,0,0,0.12792311246012,0,0,0,0,0,0,0,0,0,0.0552710502979896,0,0,0,0,0,0,0.0621039614143279,0,0,0,0,0.0524961593229292,0,0,0,0,0
X600000.CH.EQUITY,0,0.116281415876624,0,0.0387608855533035,0,0,0,0,0,0,0,0,0,0,0,0,0.435728905552821,0,0,0,0,0,0,0.030506997394364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445184200494886,0,0,0,0,0,0,0.0838024688454711,0,0,0,0.00533046149332416,0.0315633813825343,0,0,0
X601066.CH.EQUITY,0,0,0.0494068812985897,0,0,0,0,0,0,0,0,-0.00191186141932127,0,0.736073629165117,0.0716012397640445,0,0,0,0,0,0,0,0,0,-0.0327407195007352,0,-0.0926743670944512,0,0.0609086716652948,0,0,0,0,0,0,0,0,0,0.136523175098191,0,0,0.0099304356534158,0,0.0188554635556918,0,0,0,-0.12860574223715,0,0,-0.00441631314806312,0,0.124261927797425
X601319.CH.EQUITY,0,0.0317339334751403,0,0.0123309296688015,0,0,0,0,0,0,0,0,0.109944064846195,0,0,0,0,0,0,0,-0.0366462424370017,0,0,0,0,0,0,0.016287533643571,0,0,0,0,0,0,0.360076057288176,0.131565140975519,0,0,0,0,0,0.0377986146625931,0,0.0258037164109173,0,0,0.392876549492504,0,0,0,0.0474164402270522,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0695626585335623,0,0.0732394082836501,0,-0.0577794406718147,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23998463832786,0,0,0.0588530239276262,0,0,0,0,0,0,0.240495681758669,0.129263256382516,0,0,-0.0258488373468718,-0.533329037130841,0.066851434004243,0,0.120338420139526,0,-0.0799432297235979,0,0,0
X300059.CH.EQUITY,0,0.0102240303763201,0,0,0,0,0,0,0,0,0,0.0907512043724688,0,0.353893773143665,0,0,0,0,0.0766085204637767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.310921485127508,0.217215585233307,-0.0191671588573663,0,0,0,0,0,0,0.0469030326126131
X002142.CH.EQUITY,0,0,0,0.445543969788217,0,0,-0.106459977893945,0.00638438723505682,0,0,0,0,0.0305068434285159,0,0,-0.0110703254884194,0,0,0,0,0,0,0,0,0,-0.0228477439955166,0,0,0,2.16840434497101e-19,0,0,0,0,0.217327366375661,0,0,0,0,0,-0.00456391147010633,0,0,0,0,0,0.0945912589678598,0.0571814937209081,0,0,0,0.0631265116806661,0
X601998.CH.EQUITY,1.38777878078145e-17,0,0,0.0192888906569422,0.363363030024314,0,0.098912996729944,0.0298920051901766,0,0,0,0,0,0,0.241549315003357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344632657660462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229997606163733,0,0,0
X2388.HK.EQUITY,0,-0.190191718215648,0,0,0,0,0,0,0.0155993396443008,0,0.178044234212189,0,0,0,0.0106249398272686,0.137698294714094,0,0,0,0,0.0193925856443322,0,0,0,0,0,0.447421347559917,0,0,0,0,0,0,0,-0.151787673218405,0,0,0.109799551920491,0,0,0,0,0.0560037041860099,-0.0662638373941323,0,0,-0.0517764503213913,0.499709514458873,0,0,0,0,-0.0462147050153639
X600016.CH.EQUITY,0,0,0.079673705333759,0,0,0.0851114556501996,0,0,0,0,0,0,0,0,0,0,0.11201917610817,0,0,0,0,0,0,0.179773194105374,0,0,-0.0627824173568511,0.0183336543770289,0,0,0,0.0746644754005551,0,0.582472703909019,0,0,0,0,0,0,0,-0.361398644108571,0,0,0,0,0,0.280338935932373,0,0,0,-0.0762258750955123,0
X11.HK.EQUITY,0,0,0,0,0.122440901607266,0.013565098404664,0,0.0392633317204209,0.579574287763604,0,0,0.0709466847288042,0,0,0,0,0,0,0,0,0,0,0,0,0.254457203553771,0,0,0,0,0,0,0,0.102646423942306,0,0,0,0,0.0698292018839904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435840046730742
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623444863191651,0,0,0,-0.140148164458134,0.0422401298315424,-0.025472196038283,0,0,0,0,0.182900679729561,0,0,-0.166738142042081,0,0,0,0,0,0.288213412045347,-0.00258021656652274,0,0.192334494128273,0,0,0,0,0,0,0,0,0,0.195150076105173,0,0,0,0,-0.0110053788369233
X601818.CH.EQUITY,-0.209289953526389,0,0,3.46944695195361e-18,0,0.012876633809813,0,0,0,0.213762415319598,0.0841012890813396,-0.0415774559254389,0,0,0,0.0796577170196277,0,0,0,0,0,0,0.155041960329716,0.417095926407871,0,0,0,0,0,0,0,0.143376888280791,0,0,0,0,0,0,0,0,0,0,0.119168167597458,0,0,0,0.110712097013989,0.069661743521687,0,0.00991479492955391,0,0,-0.12195796888654
X1109.HK.EQUITY,0,-0.195947107522426,0,0,0,0.149141561538304,0,0,0,0,0,0,0,0.0648548524539114,0,0,0,0,0,0,0.10883806123259,0.114539328515048,0.224291942415231,0,0.0749203314478379,0,0,0,0,0,0,0,0.201597715677298,0,0,0,0,0,0,0.188098459454815,0,0,0,0,0,0,-0.0460092907127142,0,0,0,0,-0.00706720387452553,-0.00615084668237991
X600999.CH.EQUITY,0,0,0,0.0848142664319825,0,0,0.115303805675663,0,0,0,-0.0675726076751204,0,0.0688148636454794,0.459504333655155,0,0,0,0,0,0,0,0.33070284306404,0,0,0,0,0,0,0,0,0,0,0,0,0.0679967319952093,-0.18892430022548,0,0,0,0,-0.0308186770756076,0,0,0,0,0,0.093500784725061,0,0,0,0,0,-0.171566292676059
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.107215117180472,0,0,0,0,0,0,0,-0.102289337201306,0,0,0,0,0,0,0.0175736713300299,0,0,0,0,0.0909609912434327,0,0,0,0,0.380596865377647,0,0,0,-0.155746537414334,0.0288191356942489,-0.0286095252793781,0,0,0,0,0,0,0,0,0.287997985454924,0,0,0,0,0.406333928802986
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0493671665039604,0,0,0,0,0,0,0,0,0,0,0.0880114911188131,0,0.0785708763141369,0,0,0,0.119563684770021,-0.177585069758464,0,0.291616470118479,0,0.463116669965288,0,0,0,0,0,0,0,0,0,-0.145411726915614,-0.151701451742498,0,0,0,0,0,0,0,0,0,-0.131247552766702
X601688.CH.EQUITY,0,0,0,-0.110729671082024,0,0,0,-0.0369873329684508,0,0,0,0,0,0.313419980767253,0,0,0,-0.0313567049429243,0,0,0,0,0,0,0.0413807361259022,0.336692091824466,0,0,0,0.017297571199302,0,0,0,0,0.163137432462937,0.322311641010538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124030442762069,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.419014614720008,0,0,0,0,-0.108595462114362,0.0120473005142324,0,0,0,0.139663399388401,0,0,0,0.185570509737198,0,0,0.0375596416471665,0,0,0,0,0.0406292987333641,0,0,0,0,0,0,0,0,0,0.0278099621954506,0,0,0,0,0,0,0,0,0,0.163190044664622,0,0,-0.0766999483180699,0.0716952381679309,0
X601211.CH.EQUITY,0,0,0,0.125015164463943,0,0.0238872711499706,0.0509340247171761,0,0,0,0,0,0,0.285151617385344,0,-6.93889390390723e-18,0.0718984466010557,0,0,0,0,0,0,0.00691079126898748,0,0.0250831052944808,0,0,0,0.0620267123271415,0,0,0,0.275768218657063,0,0,0,0,0,0,0,0.103870789671602,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.163045717937274,0,0,-0.0208190024113227,0,0,0,0,0,0,0,0,0.0159672821221905,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00950606361447884,0,-0.00918006946578332,0,0,0,0,0,0,0,0,0,0,0,0,0.00863552344421553,0.335268623058129,0,0,0.0439673685974036,0,0.16445759993913,0,0,0,0
X267.HK.EQUITY,0.068929191696278,0,0,0,0,0,0.00574345179977218,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.22808297125101,0.226647085381238,0,0,-0.0920022508803782,0,0.0608898417756443,0,0,0,0,0,0,0.0682936539558758,0.259290498092354,0,0,0,0,0.0373029015758602,0,0,0,0.121870626715957,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963728900337391,0,0,0,0.0963162989498325,0,0,0,0,0,0,0,0,0.0337624042517956,0,0,0.0211039658904054,0,0,0,0,0,0,0,0,-0.142757139345585,0,0.175535475378956,0,0.35207136733441,0,-0.267175559091752,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,2.16840434497101e-19,0.215069414861876,0,0.109428533070059,0,0,0,0,-0.158718840922986,0,-0.0425132051139799,0,0,0,0,0,0,0,0,0.0954373112587516,0,0,0,0,0,-0.0394656416838439,0,0,0,0,0,0,0,0,0,0,0,0.0893197294157132,0,0,0.152422536550324,0,0,0,0.151322731600984,0,0,0
X12.HK.EQUITY,0,-1.73472347597681e-18,-0.0500732024246987,0,0,0,0.0220255818995483,-0.0253416739367719,0,0,0,0,0,0,-0.299775995625794,0.101445571947945,0,1.38777878078145e-17,0,0,0,0,0,0,0.49826890916341,0,0.0218101488001899,0,0,-0.121217498465389,-0.11229360930905,0,0,0,0,0,0,0,0,0.386347839946387,0,0,0,0,0,0,0,-0.0847540397004378,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0572186717577502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425195674242672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141478047757218,0.363262481903006,0,0.312679550179537,0,0,0,0,0.160342355230231,0,0,0,0,0.100627296008351,0,0,0.175244359172893,0
X2882.TT.EQUITY,0,0.0273492727691137,0,0,0,0,0.174933657327385,-0.164472961054335,0,0,0,0.086857632356398,0,0,-0.0243771994253024,0,0.230059218400883,0,-0.0653724499029961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183096002910495,0,0,-0.0403036772462008,0,0,0,0,0,0,0,0,0.709404530311021,0,0.000235500019684922,-0.0522832285376333
X600918.CH.Equity,0,0,0,0,0,0,0,0.00392905436944292,0,0,0,0,0,0.19858877479,0,0,0,0,0,0,0,0.0777382978840595,0,0,0,0.0491613543918386,0,0.0990382149159868,0,0,0.198894361653943,0,0,0,0,0.224856301529507,0,0,0.0437455608832424,0,0,0.0457933476734212,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0104231922152593,0,3.46944695195361e-18,0,0,0,0,0.170590282354283,0,0,0.482676830966898,0,0,0,0,0,0,0,0,0,0,-0.0507732273529961,0,0,0.204216063810329,0,0,0,0,0,0,0,0,0,0,0,-0.0639555596138316,0,-0.0269790969575657,0,-0.0258992383727298,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0484025812810499,0,0,0,0,0,0,0,0,0,0,0.30215068137549,0,0,0,0,0,0,0,0,0,-0.130027273991013,-0.280347710040241,0,-0.174501268578599,0,0,0.00816464878699667,0.1328872293523,0,0,0.304149190585781,0,0.0995848761958731,0,0,0,0,0.15926792770511,0,0,0,0,-0.319707036463952
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0422364464401977,0,0,-0.210745604969358,0,0,0,0,0,0,0.103293531507125,0.300528378060729,0,0,0.140105237288165,0,0,0,0,0,0.347870928440407,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06780656183034,0,0,0,0,0,0.16953787049726,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.096603103307458,0,0.215929748598286,0,0,0,0,0,0.231342557735354,0,0,0,0,0.0213077490254337,-6.93889390390723e-18,0,0,0,0,0.0451187322489528,0,0,0.158343753387733,0,0.0487528998671709,0.0178336463487354,0,0,0,0,0,0,0,0,0,0.300923520564198,0.00778829207733852,0,0,0,0,0,0,0,-0.163195268596694,0,0,0
X601169.CH.EQUITY,0.00376974193400513,0,0,0,0,0,0,0,0,0.095241918772241,0,0,0,0,0,0,0.155743958692445,0.0837154155215558,0,0,0,0,0,0.0733303155650384,0,0,0,1.73472347597681e-18,0.0493614855034515,0,0,0,0,0,0,0.0167859139191425,0.05325860825453,0,0,0,0,0.0822750180251485,0,0,0,0,0.245785209129973,0,0,0,0,0.0128998263289909,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0472854781480453,0,0,0,0,0,0,0,0,0,0,-0.0237987418428402,0,0,0.116835430309119,0,0,0.020534441061713,0,0,0,0,0,0,0,0,0,0,0.165335939663218,0,0,0,0,0.51380387852296,0,0.0571087688816454,0,0,-0.0733537149143775,0,0,0,0,0.0743032094369674
FXI.US.EQUITY,0,0,0,0,0,-0.114678868227984,0,0,0.14959168021338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120052947562292,0,0,-0.0223703376066646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914668889805691,0,0,0,0,0,0,0,0,-0.200784029637097,0,-0.702279217163894,0.0672443181897384
VXFXI.INDEX,0,0,0.294680217159793,0,0,0,-0.0283198651388106,0,0.221684002507387,0,0,0,0,0,-0.488447818184827,0,0,0,-0.297986300971873,0,0.0822337901564926,0,0,0,0,0,0,-0.0671948754232802,0,0,0.033264156305699,0,0,0,0,0,0,-0.120463626998924,-0.112418475494442,0,0,0.398950822542477,0,0,0,0,0,0,0,-0.0596024251111803,-0.484644961664666,0,0
CN2YR,0,0.517548795899585,0,0,0,0,0,0,0,0,0,-0.187084575420573,0.0782127983557725,0,0,0,-0.656300485913983,0,0,0,-0.0559756762156464,0.088616196780902,0,0,0.11140506015872,-0.0103704396993334,0,0,0,0,-0.521409177971382,0,0,0,0.013529014766368,0,0,0,0,0,0.171700895822746,0.443514752691782,0,0,0,0,0,0,0,0,0.00962976945164546,0,0
