,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0178385068013962,0,0.00611428838811741,0,8.67361737988404e-19,0,0,0,0,0,0.466477160656573,0,0,0,-0.0967630122390501,0,0,0,0,0,0,0,0,0,0,0,0,0.0503997782641996,0,0,0,0,0,0.0621766466214226,0,0,0.0893642878381255,0,0,0,0,0.209522320000694,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0154066784694318,0,0.0165324002688345,0,0,0.112997958422847,0,0.180503872801376,0,-3.46944695195361e-18,-0.0572881061591087,0.203688050468571,0.0568250764623422,0,0,0,0,0,0,-0.139267944387926,0,0,0,0,0,0,0,0,0,0,0,0.186175930710714,0,0,0,0,-0.287137338248238,0.384384184014439,0,0.259640251131047,0,0.238252381603818,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.11197952781941,0,0,0.29065406547031,0,0.225581314180252,0,-0.0426615342759249,0,0,0.0460688437729617,1.38777878078145e-17,0,0,0.113568827237704,0,0,0,0,0,0,0,0.0803779282374555,0,0,-0.00606879194553171,0,0,0,0,0,0,0,0,0,0,0,-0.116470360417501,0,0.384086248879511,0,-0.051074921994471,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.322246621361834,0,0.251014847567804,0,0.121230288940231,0.264228181379731,0,0,0,-0.190543665311435,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0585647218706911,0,0,0,-0.179564811872211,0,0,4.33680868994202e-19,0,0,0,0,0,0.00156112253258095,0,-0.0838415343713396,0,0,0,0,0.136855609149075,-0.00702460187800414,0,0,0,0,0,0,0,0,0,0,-0.0196202155358094
X5.HK.EQUITY,0,0,0.0379740223201823,0.207095390631228,0,0.145185337619423,0,-0.359513524654496,0,0,0,0,0.0653256851831172,0,0,0,0,0,0,0,0,0.388107858080293,0,0,0,0.453103550262262,0,0,0,0,0,0,0.0710304072291229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186293912569932,-0.0894898860750005,0,0,0
X601988.CH.EQUITY,0.223608634569444,0.0849469184930689,0.327251310943153,0,0,0,0,0,0.116277922710593,0,0,0.145500993507997,0,-0.225199721512422,0,0,0,-0.110864554084203,0,0,0,0,0,0.14328037873444,0.0805636105576168,0,0,0.133230422938766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323552456976974,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0794334240207827,-0.0311389784532444,0,0.0682746934149697,0,-0.0370763881505053,0.0313957979334056,0,0.339350294238305,0,0.251238614644725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441683072330123,0.0109826114467423,0,0.0634115729699969,0,0,0,0.0843157406245337,0,0,0.156721782297428,0,0,0,0,0,0,0.0674908487766579,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0718760812525907,0,0,-0.022546657660875,0,0.0286332447915842,0,0,0,0.312756385949217,0,0.126974985430188,0,0,0,0,0,0.151992735701981,0,0,0,0,0,0,0,0,0,0.0419379072593392,0,0,0,0,0.101673328195081,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0741768036539612,0.225185806862647,0,0,0.142547496543454,0.00283257685010144,0,0,0,0,0.0700021363579346,0,0,0,0,0,0,0.0298942507166322,0,0,0,-0.156957876453745,0,0,0,0,0,0.154089109592689,0,0,-0.117342323221832,0,0,0,0,0,0,-0.113804063742416,0,0,0,0,0.145373557827241,0,0,0,0,6.93889390390723e-18,0,0,0,0.12061039494056
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107288132364849,-0.0263077904138277,0,0,0,0,0,0,0,0.233444158957582,0,0,0,0,0,0.0663943918465301,-0.0338876578623477,0,0,0,0,0.218420033447651,0,0,0,-0.184761799641279,0,0,0,0,0,0,0,0,-0.0831796574333145,0,0
