,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.318931197555717,0.0687208359272928,0.083149292225674,0,0,0,0,0,0,0.185582164031594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106053384731134,0.0167902821202763,0,0,0,0,0,0,0,0,0,0,0,0,0.0322592265821348,0,0,0,0,0,0,0.139792776624765,0
X601939.CH.EQUITY,0.458113925818541,0,0,0.15144227536127,0,0,0,0,0,0,0.112351304804732,0,0,0.0297551054068636,-0.110097626960468,0,0,0,0,0,0,0,0,0,0,0.189837361554652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768569847160708,0.0897082385441295,-0.00582671878393565,0
X601318.CH.EQUITY,0,0,0,0,0.254234608050169,0.0232845565594682,0,0,0,0,0,0.259787052645702,0,0,0,0,0,0,0,0.204294674986892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343620488259646,0,0,0,0,0.0616778502678206,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295754744498442,0.0948016829507298,0,0,0.175341165123884,0,0,0,0,0,-2.16840434497101e-19,0,0,0.189282962077632,0,0,0,0,0,0,0,0.0473490455260093,0,0,0,0,0,0,0,0,0,0,0,0.123180442143709,0,0,0,0,0,0,0,0,0.000574307616005021,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379618103044451,0,0,0,0,0,0.243844112386579,0,0,0,0,0,0.227708395825839,0,0.128947215712284,0,0,0,0,0,0,0,0,0,0.0630734790359489,0,0,0,0,0,0,0,0,-0.49002417954505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315618407041968
X600036.CH.EQUITY,0,0.0582651430855032,0,0,0,0,0,0,0,0,0,0.192279474359565,0,0,0,0,0,0,0,0.281969546996221,0,0.00988535024150088,0,0,0,0,0,0,0,0,0,0.278347605405693,0,0,0,0,0,0,0,0,0.069155096071453,0.0482314145995675,0,0.0176360406256133,0,0,0,0.100105514013667,0,0,0,0
X1299.HK.EQUITY,0,1.38777878078145e-17,-4.33680868994202e-19,0,0,0,0,0,0.1172069400187,0,0.0813587395303368,0,0,0.13660355556571,0,0,0.328305226121854,0,0,0,0,0,0.118031723572328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162798311926402,0,0.0561899732983275,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0918513408478372,0,0,-0.132628333503913,0,0,0,0,-0.444897986813926,0.627270802458586,0,0.0576664474916243,0.684640671444253,0,0,0.0905568770030985,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302610869222885,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992408539340571,0,0,0,0,-8.67361737988404e-19,0,0.370084008950845,0.0329624556441103,0,0.104336235887795,0.0077378722967037,0,0,0,0,0,0,0,0,0,0,0.150815695789754,0,0,0,0,0,0.100393829512521,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.174461306568692,0.0644226757315271
X601658.CH.Equity,0,0,0,0,0.301776437763475,0,0,0,0,0,0,0,0,0.238286769785334,0,0,0,0,0,0,0.226744713245924,0,0,0,0,0,0,0,0.0711436367526349,0,0,0,0,0,0,0,0.00586815706140229,0.112650747146136,0,0,0,0,0,0,0,0,0,0,0,0.23067893275076,0,0
