,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.418668133605983,0,0,0,0.05422943627961,0,0,0,0,0,0,0,0,0,0,0.0127310414195241,0,0,0,0,0,0,0,0,0,0,-0.0126280367375969,0,0,0,0,0,0,0,0.231399457115044,0,0,0,0,0,0,0,0,0,0.0103513096861938,0.0304296658049421,0.239446502461257,-0.0181803520639675,0
X601318.CH.EQUITY,0,0,0,0,0.046683266175412,0,0,0.0485945410256512,0.0893018536660815,0,0,0,0,0.0493277239968618,0,0,0,0,0.251095401829078,0,0.254830593528467,0.136500213050715,0,0,0,0,0.0579519835375753,0.0842658928761546,0,0,0,0,0,0,0,0.00548395409703358,0,0,0,0,0,0,0,0,0,0.0196794960441091,0,0,0,0,0,0.112475491199609
X601939.CH.EQUITY,0,0,0,0.279707773917324,0,0,0,0,0,-0.0135863870451025,0.0840842786808705,0,0,0,0,0,0,0,0,0.0400865752534762,0,-0.253752541248534,0.0280354693027254,0.574323266113416,0,0.122821036488708,-0.158237753375617,0.103679950979398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837507898211333,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.236733175630513,0,0.0606579501965462,0,0,-2.16840434497101e-19,-0.0377160614720377,0.226148655061065,0,0,0,-0.0632952876437675,0,0,0,0.168675029593774,0,0.0826309816241116,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194799932906094,0,0,0.0850965137909021,0,0.0582003635794849,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829
X601628.CH.EQUITY,0.0860302946626888,0,0,0,0,0,0,0,0,0.00230980242827727,0,0,0,0,0,-0.0427397835321623,0,0.185384252049361,0,0,0,0.0531287611682541,0,0,0,0,-0.0418548867532657,0,-0.104833445545292,0,0,0.0376887947693453,0.21722099847039,0,0.0856763872318327,0,0,0.54594698736864,0,0,-0.0354067534950944,0,0.0703083343411715,0,0,0,0,0,0,0,0,0.0263345131397434
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.238909024074841,0,0,0,-0.0475043422047934,0,0,0,0,0,0,0,0,0,0,0.0762319638358086,0,1.34416187756644e-05,0,0,0,0,0,0,0,0.0166263114438034,0,0,0,0,0.115016524530724,0.193860500230193,0.10788747715953,0,0,0,0,0,0.070970298340513,0.121617172867275,0,0.0571263561483683,0
X601988.CH.EQUITY,0.0629243841166467,0,0.0237039525159659,0.136961218336804,0.267085745005758,0,0,0,0,0,0,0,0,0.109452205593642,0,0.245379348234073,0,0,0,0,0,0,-0.0399583603573013,0,0,0,0,0.145265132915375,0,0.0620040988911506,0,0,-0.123467561391297,0,0,0.154287132514772,0,0,0,-0.0912379519767151,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283579069412699,0,0,0,0,0,0.0437126991003004,0,0,0,0,0,0,0,0,0,0,0.141875329504285,0,0.0124569440843288,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.000393695301726464,0.474206703766327,0,0,0.260798706812601,0,0.194208609397122,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260305217305033,0,0.0760433955261962,0,0,0,-0.010634547473099,-0.0704368426749839,0,0,0,0,0,0,0,0,0,0.431978447958645,0,0,0,0,0.277357104685137,0,-0.031364566795566,0,0,0,0,0,0,0,0,0,0.32339825556041,0,0,0,0.0216727025844934,0.09251639288584,0,0,0,0,0,0,0,0
