,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.370534472626296,0.0672265039323773,0,0.063646415518302,0,0,0,0,0,0.281187398168092,0,0,0,0,0,0,0,0,0.0275405806677616,0,0,-0.00531139759552198,-0.02265227832535,0,0.0164951326381619,0,0,0,0,0,0,0,0,0,0,0.0142959761941081,0,0,0,0,0,0,0.021585364342254,0,0,0,0,0,0,0.160631628030596,0
X601939.CH.EQUITY,0.451846843060224,0,0,0.0803517385508715,0,0,0,0,0,0,0,0,0,0.105194202113791,-0.15078778742167,0,0,0,0,0,0,0,0,0,0,0.278217488171767,0,0,0,0,0,0,0,0,0,0,0,-0.0217418562468501,0,0,0,0,0,0,0,0,0,0.14060571914453,0,0.0722822571059045,-0.0727015557914615,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297090558033554,0.0953011998610695,0,0,0.17441317898451,0,0,0,0,0,0,0,0,0.18941982428223,0,0,0,0,0,0,0.0452626166474184,0,0,0,0,0,0,0,0,0,0,0,0,0.121991902021929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.379235121976714,0,0,0,0,0,0.333071963203147,0,0,0,0,0,0.211828430161664,0,0.137124239118699,0,0,0,0,0,0,0,0,0.068619416245498,0,0,0,0,0,0,0,0,0,0,-0.505483836421536,0,0,0,0,0,0,0,0.0115214106722463,0,0,0,0,0,0.310949233498532
X600036.CH.EQUITY,0,0.031951884569396,0,0,0,0,0,0,0.0103079410418452,0,0,-0.0293386934066588,0.203890384064248,0,-0.00933643867031936,0,0,0.102354604778373,0,0.212081458861417,0,0,0,0.0744719275095296,0,0,0,0,0,0,0,0.335228022555144,0,0,0,0,0,0,0,0,0,0.0267311395387149,0,0.147314110623379,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101740652842565,0,0,0,0,0,0,0,0.370686162671722,0,0,0,0.0384757310909919,0,0,0,0,0,0,0,0.00224587405808753,0.0499750955783129,0,0,0.0908900136063515,0,0,0,0,0.203921630983592,0,0,0,0,0,0,0,0,0,0.158217398423614,0.0411014226678639
X601658.CH.Equity,0,0,0,0,0.136051730400846,0,0,0,0,0,0,0,0,0,0,0,0,0.268247191447139,0,0,0,0.0280157713617442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323452673091797,0,0.164186484513423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
