,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.521222551874754,0,0.0754574431448365,0.0311448234204676,0.0922310751001547,0.0503490797608987,0,0,0,0,0,0,0,0.025724678483261,0,0.0402554121144501,0,0.0628965416370944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725974021914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493264582304844,0,0,0.0357270930675096,0,0,0,0,0,0.141363076540727,0,0,0,0,0,0,0,0,0,0.0131435617723381,0,0,0,0.0113400895626524,0,0,0.159094806567323,0.0505773861834169,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.054794616928606,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0,0,0
X601288.CH.EQUITY,0.46184097023318,0,0.0454813433313115,0,0,0.0304005267179086,0,0,0,0.0940193003257719,0,0,0,0,0,0,0.183484962527987,0,0,0,0,0,0,0,0,0.00861469773412833,0,0,0.130986964414513,0.0349515475506438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.636118561202884,0,0,0,0,0,0,0,0,0,0,-0.110236951736418,0.508023822841645,-0.509423042104844,0,0,0,-0.0981611013298167,0.229520035984275,0,0,0,0,0,0.281091181703762,0,0,0,0.0790551849532857,0,-0.00321155033685911,-0.0837699262528313,0,0,0,0,0,0,0,0,-0.0868372696549551,0,0,0,0.11656004907532,0
X601988.CH.EQUITY,0,0,0,0.215808835018491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315300324454413,0.0763808146557177,0,0,0,0,0,0,0,0,0,0,0,0,0.0145307383152324,0,0,0,0.111549830656143,0,0.207636181970889,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.132002031252424,0,0,0,0,0,0,0,0.0153706283726368,0,0.244327076159676,-0.0578253343117579,0,-0.0206238399823314,0,-0.0138464734656857,0.0714832879157548,0,0,0,0,0,0.381785236780806,0,0.110866609180242,0,0,0.0936587626917476,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0480692798217244,0,0,0,0,-0.037908967096949,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0138008798738631,0,0,0,0,0,0,0,0.0621025669873819,-0.0315484566397116,0,0,0,0,0.257388618169679,0,0.0845261978895257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301772679936276,0,0,0,0.0600926626792943
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0.0815221536860596,0,0,0,0,0,0,0.0088851478738954,0.246024808982223,0.0262509881904278,0,0,0,0,0,-0.0635949699738163,0,0,0,0,0,0,0.162801409119151,0,0,0,0,0.227498269144563,0,0,0,0,0,0,-0.0414115482123275,0,0,0.214755654404939,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0849231777157065,0,0,0,0.0365158104997365,0.0101701286340913,0,0,0,0,0.113620629158464,0,0,0,0,0,0,0.0227400783625722,0.187042512679457,0,0,0,0.0282860027596271,0,0.0620710298051562,0,0,0,0.0868531965252736,0,0,0,0,0,0,-0.00531031378320577,0,0.155175851337577,0.211330254601167,0,0,0,0,0,0,0,0,0,0
