,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.12721594586538,0,0,0,0.119503456269477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0441170120580594,0,0,0.0759250136304572,0,0,0,-0.0794099288207044,0.239139936183789,0,0,0,0,0,0,0,0,0,0,0.126022745886935,-0.184383752829438,0,0.139401389909555,0,0,-0.149287435976674
X601939.CH.EQUITY,0.183640886496867,0,0,0.328604178188059,0,0,0,0,0,0,0,0.0241073190295644,0,0.232099501145433,0,0,0,-0.120676882541283,0,0,0,0.0597537804802084,0,0,0,0.229184481403354,0,0,0,0,-0.0960211610348317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552332520422529
X601318.CH.EQUITY,0,0,0,0,0.286642364673909,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0501755964319226,0,0.0471959156875145,0,0,0,0,0,0.107928791770413,0,0,0,0.075789047507011,0,0,0.0899353837398105,0,0,0,0,0,0,0,0,0,0,0,0.118454292448483,0,0,0,0,0.138307662593622,0,0,0,0,0
X601288.CH.EQUITY,0,0.63203091239567,0,0,0.160308086432623,0,0,0,0,0,0.0135055051971424,0,0,0.0166225588966315,0,0,0,0,0,0,0,0.122982787223451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113389488215829,0,0,0,-8.67361737988404e-19,0,-0.0428091015956191,0,0
X601988.CH.EQUITY,0,0,0,0.390819576918553,0,0,0,0,0,0.248137237210434,0,0,0,0,0,0.32001848601205,0,0,0,0,0.158167040645685,0,0,0,0,0,0,0.0514415212961386,0,0,0,0,0,0,0,0,0,0,-0.486401270990613,0,0,0,0,0.173558506184521,0,0,0,0,0,0,0,0.274478846481991
X600036.CH.EQUITY,0,0.205919662631653,0,0,0,0,0,0,0.154199414919804,0,0,0,0.137559455337905,0,0,0,0,0,0,0,0,0,0.0855201924045202,0,0,0,0,0,0,0,0,-0.0124617451849362,0.00384981442248693,0,0.306061630053763,0,0,0,0,0,0.0582846146820988,0,0,0,0,0,0.018916609067957,0,0.0658672116777146,-0.0209486037219311,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.051452495322614,0,0,0,0,0,0.168917904824946,0,0.0290203606694066,0.0583424943661151,0,0.29316854585601,0,0,0,0,0,0,0,0.03362605205014,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.332588727741937,0,0,0,0,0.000416622219335538,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131945833566393,0,-0.137287193629815,0,0,0,-0.00960429052742347,0,0,-0.39282724577844,0.794277669733181,0,0.577407973778385,0,0,0.188426911731799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110724099095874,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.382755462596577,0,0,0,0,-0.0771970076111053,0,0,0,0,0,0,0,0,0,0,0,0,0.216600948825848,0.0485656163854906,0,0,0,0,0,0,0,0.0195695978605852,0,0,0,0,0,0,0,0,0.0167846133667553,0,0,0,0,0,0,0,0,0.189971752624769,0.0920437282048392
X601658.CH.Equity,0,0.0718906191380166,0,0.100884140260263,0.0396027064687397,0,0,0,0,0,-0.032222380775042,0,0,0,0,0,0,0,0,0.267326346065809,0.188587860918453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289457762737267,0,0.0959390322173945,0,-0.134111993916334,0,0,-0.0791387779405268,0,0,0,0,0,0,0,0
