,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.265727448094447,0.0561235940300792,0.00218778964653409,-0.0128224278198827,0,0.460848906663013,0,0,0,0.0546258625575226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903306102148056,0.0329441361526884,0,0,0,0,0,0,0,0,0,0,0.0856192316965945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.241622645473853,0,0,0,0,0,0.103160240243487,0,0,0,0.0601606661768911,0,0.0310566055519409,0,0,0,0,0,0.177517350997351,0,0,0,0,0,0,0,0,0,0,0,0.0437338364387705,0,0,0,0,0.109902305199333,0,0,0,0,0,0,0.0269656957506168,0,0,0,0,0,0,0.102049892460009
X601939.CH.EQUITY,0.457108255017341,0.131748972981463,0,0,0,0,0,0.244121278576441,0,0,0,0,0,0,0,0,0.0118184105838699,0,0,0,0,-0.142133827551419,0,0,0,0,0,0,0.159905873779006,0,0,0,0.11811599765487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117621197696757,0.162780049336454,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.246674117627273,0,0,0,0,-0.0827353707084843,0.208468809093562,0,0,0.14577802411131,0,0,0,0,0,0,0,0,0,0,0.174534731968372,0,0.0557701619916532,0.0542967273613876,0,0,0,0,0,0,0,0.0194947465600083,0,0,0,0,0,0,0,0,0,0,0,0.370820735453628,-0.113939006164458,0.000185462162313094
X601288.CH.EQUITY,0,0,0.0210534124571831,0,0,0.0857646302442918,0,0.471341474047114,0,0,-0.0902895113210543,0.14509361813705,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376001765025081,0,0,0,0.032975390691431,0,0,0,0,0,0,0,0,0,0,0,0.0731851036861243,0,0,0,0.0520893269146575,0,0,-0.0233102238522092
X601628.CH.EQUITY,0.0941462259982048,0,0,0,0,0,0,0,0,0,0,0.0797086321318809,-0.0707873500582997,0,0,-0.249268782254353,0,0,0,0,0,0,0,0,0,0,-0.0280198998374102,0,0,0,0,0,0,0.0794605393669562,0.636856356570688,0,0,0,0,0.00456539321349132,0,0,0,0,0,0,-0.00650523675466605,0,0.0432857915376913,0,0,0.189110287170619
X1299.HK.EQUITY,0,0,-0.207136070709601,0,0,0,0,0,0,0,0.106525922387732,0,0,0,0,0,0,0,0,0.0197969795071059,0,0,0.112593522106606,0,0,0,0,0,0,0,0,0,0.171579577615053,0,0,-1.73472347597681e-18,0,0,0.0932217055055748,0.157449795852627,0.0651889897601926,0,0.296066246562612,0,0,0,0,0.298603667632129,0,0,0,0
X601988.CH.EQUITY,0.0405061285062457,0,0.0903380357907884,0,0.35810539940587,0,0,0,2.71050543121376e-20,0,0,0,0.209636462572437,0,0,0,0.150725971617071,0,0.0178839944981283,0,0,0,0.0095090603580366,0,0,0.026597453796458,-8.67361737988404e-19,0,0,0,0.125438617466956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.106449144699835,0,0,0,0,0,0,0,0,0,0,0,-0.120721831353083,0,0,0,0,0,0,0.229027538816086,0,0.179662545133339,0.13063588110688,0,0,0,0,0,0,-0.0101409481678175,0,0.0782294197988718,0,0,0,0,0,0.21708339223777,0.0671409695681977,0,-0.039222177821598,0.247152886953665,0,0.00720684485748053,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.0570944524150977,-0.0105971529524535,0,0,0,0,0.0785737706984141,0.111083841649925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186767428400033,0.0800109594863822,0.414125554876151,0,0,0,0,0,0.0105218396553623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824917019372261
