,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.535380684083551,0,0.0440914816440011,0.0310852354704415,0.000356629446754675,0.034424050451261,0,0,0,0,0,0,0.0370155133332154,0,0,0,0.0248728101520221,0.074009723478834,0,0,0,0,0,0.114213280357821,0,0,0,0,0,0,0.0143216769215252,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.468089467485994,0,0,0.181995956932848,0,0.112012235695891,0,0,0,0.0167285183003442,0.135158734644311,0,0,0,0,0,0,0,0,0,0,0.00113118989747074,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507183295587166,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0950511390891216,0,0,0.105434180034835,0,0,0,0,0,0,0,0.252974715301235,0,0,0,0,0,0,0,0,0.124017955884989,0,0,0,0,0,0,0,0,0,0,0.0180674302609245,0,0.275141865429445,0,0,0,0.0707703461709251,0,0.0150099741610339,0,0,0,0,0
X601288.CH.EQUITY,0.439747333816761,-1.0842021724855e-19,0,0,0,0,0,0,0,0.175806862807843,0,0,0,0,0,0,0,0.127440116158142,0,0,0,0,0,0,0.0570377695165753,0.0417871001577277,0,0.0867498920360264,0,0,0.123813568356984,0,0,0,0,0,0,0,-0.0464855942259419,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.177112733032321,0,0.174860568964633,0,0,0,0,0,0,0,0,0.408616590474853,-0.20862513536632,0,0,0,0,0,0,0,0.19534826810479,0,0,0,0,0,0,-0.0052008125297298,0,0,0,0,0.0807155404247585,0,0,0,0,0,0,0,-0.683878182688785,0,0,0,0.260523419796716,0
X601988.CH.EQUITY,0,0.2900565558152,0,0,0,0,0,0,0.0256257087940762,0,0,0,0,0.0712161063384592,0,0,0,0.0484892131115202,0,0,0,0,0,0.465653210616692,0,0,0,0,0,0,0,0,0,0,0.101123032393822,3.46944695195361e-18,0,0,0,0.0287262504083339,0,0.0376330843182128,0,0,0,0,0,0,0,0.0464164308756369,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0364927997917307,0,0,0.0671835429207528,0,-0.056878123414259,0,0.235357116389514,0,0,0,0.023493809731066,0,0,0,0,0,0.413845560618608,0,0.073478984916649,0,0,0,0.138442929277713,0,-0.00291893275846478,0,0,0,0,0,-0.00293961406548782,0,0,0,0,0.047581389913478,0.0460826064792712,0,0,0,-0.0439426800805504,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0370853366510281,0,0,-0.0558695806447628,0,0,0,0.121736578481666,0,0,0,0,-0.0325665617427076,0,0,0.262283468169111,0,0,0,0.085731927702029,0,0,0,0.00949775483763526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271547149686382,0,0,0,0.292008288422373,0,0,0.126567066095223
X601628.CH.EQUITY,0,0,0,0,0.0247302510622737,0,0,0,0,0,0.195788046941279,0,0,0,0,0.00480507407555008,0.0016879014079971,0,0,0,0,0,0,0,0,0,0.0425337505786131,0,0,0,0,0,0,0,0.225660379012809,0,0,0,0,0,0.171961806550386,0,0.157836020612114,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137896425584542,0,0,0,0,0,0,0,0,0,0,0,0.12733377557959,0,0,0,0,0.035488018554652,0.115496914533029,0.016252173690643,0,0,0,0,0.0741067566560364,0,0,0,0,0.105889825533002,0.0012968503775124,0,0,0,-0.0209020066705792,0.0165951821803418,0,0.164348680807127,0.236738721830112,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0254649929836673,0.0690050447727385,0.108642861545906,0,0,0.176753396631244,0.114318536492053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051703158429114,0.160310290687578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135241540552847,0,0,0,0,0.0573065819391566,0
X601319.CH.EQUITY,0,0,-0.0720957899462612,0,0,0,0,-0.286464141639112,0,0,0,0,0.0994526354017179,0,0,0,0,0,0,0,0,0,0.136326718510698,0,0,0,0.208661107577261,0,-0.240612946064919,0.669743499531366,0.13080416448949,0,0,0.0893469865143837,0.0647699116377958,0,0.18825904349707,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309932801268116,0.0254957442696338
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.096169602894747,0,0,0,0,0,0,0,0,0,0,0.121911870600028,-0.132626870548035,0,0,0,0,0,0,0,0.0663735874174888,-0.0745587676827808,0.118234528917324,0.217253035554825,0.112846051609753,0,0,0,0.221199309828361,0,0,0,0,0,0,0,0,0.262824089888697,0,-0.00790620972293017,0,0.0318724077709732,0
X11.HK.EQUITY,0,0,0,0,0.0337067147170404,0,0,0,0,0,0,0,0,0,0,-0.0217778794092918,0.374994571121514,0,0.378490633388194,0.12281408515828,-0.211005091234398,0,0,0,0,0,-0.279115311600383,0,0.0432327144124903,0,0,0,0.116502130771925,0,0,0,0.110621080255789,0,0.136761151283241,0,-0.0161136176384017,0,0,0.183095989474331,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0273146500764114,0,0.0220510017872179,0.0443370558857032,0.227299614744443,0.0616605652056268,0,0.00523168946773689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109027641204154,0,0,0,0,0,0,0,0,0,0,0.102895965048264,0,0,0,0,0.0696523706040883,0.0709804531520349,0,0,0,0,0,0,0.138693237757189,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560451405330261,0,0,-0.0484834104877958,0,0,0.0597189343746792,0,0,0.116740673237043,0,0,0.114741823095288,0,0,0,0.0536466916527687,0,0,0,0,0.740321591098024,0.0871594480491745,0,0,0,0,0,0,0,0,0,0,0.0541647012188186,0
X2388.HK.EQUITY,0,0,0,0,0.0740408921682725,0,0,0.00672429301984196,0,0,0,0,0,0.0509494534396494,0,0,0,0,0.0679100864574562,0,0,0,0,0,0,0.189912373628268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380059362415126,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.17134814988703,0,0.200173622910238,0,0,0,0.0206147359896302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402251006482611,0,0,0,0,0.101299702301555,0,0,0,0,0,0,0,0,0,0,0,0.210528087101142,0,0,0.0478683490901261,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.485583716619158,0,0,-0.0968948551222723,0,0.116598154324828,0,0,0.0201491211486437,0,0,0.0373713028231156,0,0,0,0,0,0.101377545403476,0,0.195339761498205,0,0,0.067984073309764,-0.0331215469613301,0.0466440631276001,0,0,0,-0.0332714140008473,0,0,0,0.025882355117076,0,0,0,0,0.0965999176625555,0,0,0,0,0
X267.HK.EQUITY,0,-0.520330116237483,0,0,0,0,0,-0.0263812026689604,0,0,0,0,0.101938942079959,0.0903009063305654,0,0,0.402756183920912,0,0,0,0,0.470825063133485,0,0,0.101803848350065,0,0,0,0,0.0997939513335734,0.313185471888373,0,0.120406202243547,0,0,0,0,0,0,0,0,0,0,0.00363827930750198,0,0,0,0,0,0,0.375297757679707
X601998.CH.EQUITY,0,0,0,0.0419836315548003,0,0.131955674943351,0,0,0,0.244860814958063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849494380411484,0,0.13333570727106,0,-0.0313516681155184,0,0,0,0.0852761466797827,0,0.128391519850158,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.00727363421814346,0,0,0.0226153584769342,0,0,0,0,0.223979335862114,0,-0.156498964558144,0.00246645833952837,0,0,0,0,-0.0842188094837485,0,0,0,0,0,0,0,0.0960062351711261,0,0.372306593229347,0.06867622736675,0,0,-0.046688761661985,0,0,0,0,0,0.0439461349311615,0,0,0,0,0,-0.0712964459316261,0,0.345173534994607,0,0,0,0.104949533609182,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0214390215759384,0,0.0498362614551611,0,0.0921184090558757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618469445746599,0,0.714920366460369,0.0139432456472089,0,0.0782345992223234,0,0,0.00808564696262159,0,0.0500560795043783,0,0,0,0,0.034663567418064,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0390691998134142,0,0,0,0.114539709227452,0.244859190996197,0,0,0,0,0,0,0,0,0.0465300181039021,0,0,0,0,0,0,0.00924271734879041,0,0,0,0,0,0,0,0,0,0,0,-0.0534999166823665,0.0708239167289242,6.93889390390723e-18,0,0.390515986504982,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.341660742560841,0,0,0,0,0,0,0,0,0.109984075995873,0,0,0,0.0106094089001308,0,0,0,0.0288216881233957,0,0.0283861902342837,0,0,0,0,0,0,0,0,0,0,0,0.0493811716424091,0,0,0,0,0.0856651512948391,0,0,0,0,0.0772310517815497,0.0323311982815546,0,0
X2007.HK.EQUITY,0,0,0,0,-0.058992229153697,0,0,0,0,0,0,0,0,0,0,0,0,0.100621087522746,0,-2.16840434497101e-19,0,0,0,0,0.084931126104437,0,0,0.446017115304121,0.0811909901690408,0,0,-0.0741957659073608,-0.0173383725347954,0,0,0.382873629452167,0,0,0,0,0,-0.0573703204559108,0,-0.217567379058886,0,0.0680266599211922,0,0,0,0,0.0126811174531329
X601818.CH.EQUITY,0,0.126398313193823,0,0,-0.0705403179087069,0,0.170898131197705,0,0,0,0,0,0,0,0,0.0313084560093961,0,0,0,0,0,0,0,0.220232987364827,0,0.131322938616554,0,0.112068247953328,0,0,0,0.14395287566883,-0.0147126854580032,0,0.0195118543883155,0,0,0,0,0.110998864026959,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0115042092614772
X1109.HK.EQUITY,0,0,-0.0560217983653769,0,0.11080569210317,0,0,-0.0785181838212481,0,0,0,0,0,0,0,0,0.0282600380028356,0,0,0,0,0.0247680842839913,0,0,0,0,0,0,0.134030757715718,0.0591871873727185,-0.0520995741680983,0.110220767194925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063891168520147,-0.0401770077395737,0,0,0,-0.0141034094344862
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.238382270747766,0,-0.354967575004397,0,0.378594464922415,0.200670028540501,0,0,0,0,0,0.107715657167315,0,0,0,0,0,0.0042503496801725,0,0,0,0,0.053518337318756,0,0,0,0,0.128472866601846,-0.0496773989044102,0,-0.0319568423828525,0.0186211051866713,0,0.219509794982863,0,0,0,0,0,0,0,0,0.046556268428625
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.695901197128934,0.0765112205193438,0,0.0174649909410288,0,0,0,0,0,0,0,0,0,0,0,0,-0.138106941987303,-0.0554022548866785,0,0,0,0,0,0,0,0,-0.133144605028551,0,0,0,0,0,-0.0456578508353888,0,0.0987800358760953,0,0,0.284678855361846,0.25192650089611,-0.0289625539418107
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138492162296916,-0.588750242947035,-0.0737461273653557,0,0,0,0.14931109948868,0.64847528894024,0,0.290998067661233,0.0195554069026544,0,0.1812075893749,-0.0161076766118246,0,0,0,-0.0265287424322144,0,0,0,0,0,0,-0.0339091496015832,0,0,0,0,0,0.0305420876992465,0
X001979.CH.EQUITY,0,0,0,0.193873353338389,0,0,0,0,0.0106878200985114,0,0,0,0.034480922783288,0,0,0.397571541823174,0,0.0553476939691457,0,0,0,0,0,0,0,0,0,0,0,0,0.0315938794907488,0,0.0124325175971113,0,0,0,0,3.46944695195361e-18,0.118362369928544,0,0,0,0,0,0,0,0,0,0,0.00786845192315497,0
X823.HK.EQUITY,0,0,-0.124656641002721,0,0,0,0,0,0,0,0,0.0414275795989873,0.281516986295003,0,0,0,0,-0.0453338206522526,0,0,0,0.135305629765301,0,0,0,0.0250499439870791,0,0,0.0400347890358016,0.109413096892823,0,0,0,0,-8.67361737988404e-19,0,-0.0499422582975341,0,0,0.180843747357343,0,0,0,0,0,0,0.0216151772095053,0,0,0,0
X601211.CH.EQUITY,0.0243652336671995,0,0,0.0705248196941887,0,0,0,0,0,0,0,0,0.0415398160257064,0,0,0,0,0,0,0,0,0,0.0407877808356763,0,0,0,0,0,-0.0654176991318931,0,0.0315148486788113,0,0.0404445334194864,0,0,0,0.0217108935420781,0,0.136891297248856,0,0,0.213841446404751,0,0,0.0243178855961857,0,0.385071320687806,0,0.105476440922973,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.192320901083502,0,0,0,0,0,0,0.132454669695956,0,0,0.252170541393657,0,0.103412460020266,0,2.77555756156289e-17,0,0.342613886182882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091584900325336,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0686071062669468,-4.33680868994202e-19,0,0,0,0,0,0,0.0826987063047536,0,0,0,0,0.0306185908799241,0,0,0,0,0,0,0,0,0.398578984661849,0,0,0.0185349796903007,0,0,0,0,0.0474163619245794,0,0,0,0,0,0,0,0,0,0,0.0600989873006019,0.038015703529676,0,0,0,0.26225320268619,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,-0.290358667431489,0,0,-0.0385320284597733,-0.0184279760760412,0.233661368062718,0.336286590539209,0,0,0,0,0,0,0,0.214356329453567,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.099403639110361,0,0,0,0,0.134426751886666,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.291377482095465,0,0,0,0,0,0.682996319567695,0,0,0.0495449282659384,0,0,0,0,0,0,0,0,0,0,0,0,0.0245176801289973,0,0,0,0,0.0911856582380461,0,0,0,0,0,0,0.142038088468344,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0390363627634726,0,0.0424959920903117,0,0,0,0,0.0774510836977235,0,0,0,0,0,0,0,0,0,0,0.179986688544685,0,0,0,0,0,0,0,0,0,0,0.0122432701801217,0,0.208961044689991,0,0.158914944862974,0.00031544710265026,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0407367604953165,0,0,0,0,0,0,0.103053635911244,0.0293055392423939,0,0,0,0,0,0,0,0,0.163082760660667,0,0.00152595045101916,-0.0804457230084373,0,0.0921349307417587,0,0.0573870755395348,0,0,0,0,0,0,0,0.20460129162449,0.34153462528182,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.233259962567443,0.114531189547537,0.030440999030914,0,0.00298297759303526,0,0,0,0,0,0,0,0,0.0719846308995547,0,0.0282704084851922,0,0.0945842399783995,0,0,0,0,0,0,0,0,0,0,0,0.0348064700259153,0,0,0,0,0,0,0,0.0355219311710243,0,0,0,0,0.241382741600766,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0030115146711037,0,0,0,0,0,-0.0539311029789126,0,0,0,0.148061414894297,0,0,0,0,0,0.0315281415886617,0,0,0,0,0.169668953757909,0,0.118785956309899,0,0,0.0606042253890764,0,0,0,0,0,0,0,0,0.547457691646322,0,0,0
