,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.129052465172247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109414623883751,0,0.501023767021864,0.390489245186394,0.0378679518073923,-0.216545787911073,0,0,0.170362677627533,0,-0.0766836576320007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188928865227005,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.240940899384986,0,0,0,-0.0853774312152305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.19885155895409,0.0271443267688932,0.0136433560603364,0,0,0,0.218770306321371,0,0.182017756321004,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0
X601939.CH.EQUITY,0,-4.33680868994202e-19,0,0.839232370134393,0,0,0,0,0,0.0163924860393733,0,0,-0.0558573270680625,0,0,0,0.0383763069895743,0.129400368452744,0,0,0,0.00265768705153455,0,0,0,0,0.0312115389277281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716278529844974,0,0,0.00658063369323771,0,0
X601288.CH.EQUITY,0,0,0.908508943730166,0,-0.0890188846054175,0,0,0,0,0,0,0,0,0,0,0.0313212451929465,0,0,0.121933111049833,0,0,0,0,0,0,0,0.0451514100440835,0.0298767739973038,0,0,0,0,0,0,0,0.0184825726958168,0,0,0,-0.0254500077048044,-0.0780112524528906,0,0,0,0,0.0066568099105392,0,0,0,0,-0.0535057740476526,0
X601628.CH.EQUITY,0.0156140969145118,0,0,3.46944695195361e-18,0,0,0,0,0,0.2954830451019,0,0.235114835765874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850794022712378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.521666186437505,0,0,0,0,0,0,0,0,0.205770659364855,0,0,0,0,0.127177774440592
X600036.CH.EQUITY,0,0,0,0.327154211334962,0,0,0,0,0.0665159456066542,0,0,0,0,0,0,0,0.14948902186389,0.134032011641856,0,0,0,0,0,0,0,0,0,0,0.126443799515585,0.147856588647783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532581224574315,0,-0.0113107129290318,0,0.0068504104200824,0,0,0
X601988.CH.EQUITY,0,0,0,0.00284269833586819,-0.13661690355968,0.079586598490415,0,0.0507722939749826,0,0,0,-0.0218459342901075,0,0,0,-0.000938153057344775,0,0,0,0,-0.0422707142515408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108789430616124,0,0,0,0,0,0,0,0,1.05214896778132,0,0
X1299.HK.EQUITY,0,0,0,0,0.0595573576802275,0,0,0,0.107404760452239,0.0290139985612915,0,0,0.0131903508431023,0,0,0,0,0,0,0,0,0,0,0,0.103928897860132,0,0,0,0,0,0.237847055778824,0.28414056907795,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00999338952347304,-0.110437538660451,0,0.208885634505494,0,0.104034019654789,0,0,0.150304480249006
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144195533554211,0,0,-0.196536483533284,0,0,0,0,0,0.0242383886887117,-0.0197495082072509,0.223742249600642,0.484011205296346,0,0,0,0,0,0,0,0,0,-0.067139771903552,0.0601164639085772,0,0,0,0,0,0.0574402153210447,0,-0.167090184289108,0,0.0630597508127173,0,0.120424692874166,0
X388.HK.EQUITY,1.73472347597681e-18,0,0,0,0.329009063625163,0,0,0,0.087138482509293,0,0,0,0,0,0,0,0,-0.242998782003328,0,0,-1.73472347597681e-18,0,0,0,0.476858185689577,0.220515877752537,0,0,0,0,0.0162195493264857,0,0,0,0,0,0,0,0,0,0,-0.160994506015057,0,0,0,0.113662612334575,0,0,-0.0754338540167909,0,0,0.0744742544125835
