,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.253193430436938,0.0647559020003067,0,0,0,0.342224234218827,0,0,0,0.130557674157939,0,0,0,0.0262894624510642,0,0,0,0,0,0,0,0.119841789020639,0,0.00358994125439271,-0.0118850572198841,0,0,0,0.0349415798125881,0,0,0,0,0,0,0.11873971213699,0,0,0,0,0,0,0,0,0,0,0,-0.00946325610276407,0,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410029101642512,0.271116081197214,0,0,0,0,0,0.396737354138596,0,0,0,0,0,0,0,0,0,0,0,-0.0979526921424044,0,0,0.0249851571330007,0,0,0,0,0,0.0907254378730286,-0.0130123375445323,0,0,0.0160831174935134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157055791926303,0
X600036.CH.EQUITY,0,0.077174562090229,0,0,0,0.114929259895143,0,0,0,0,0,-0.0442455043840265,0.0655569862393837,0,0,0.104453800027823,0,0.114612341120497,0,0,0,0,0.436836554828143,0,0.0724690107296149,0,0,0,0.0581450585630901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971942255421621,0.0237376249579804
X601288.CH.EQUITY,0,0,0,0,0,0,0.0164965561722335,0.49524387108129,0,-0.0831829122406594,0,0.0934403633032361,0,0,0,0,0,0.0216497779597945,0,0,0,0,0,0.122901239757333,0.0638068808496126,0,0,0,0.0881700172725833,0,0,0,0.0407302612456111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481435307851829,0,0.0117419385041013,0,0
X1299.HK.EQUITY,0,0,-0.0476136493366213,0,0,0,0,0,0,0.110360693193478,0,0,0,0,0,0,0,0,0,0,0,0.0368972144051061,0,0,0.133126141761551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136482709271989,0,0.0792144718235575,0.23227953534022,0,0.155192746164565,0,0,0,0,0.23860330089942,0,0
X601628.CH.EQUITY,0.14360039277774,0,0,-0.00680175288318497,0,0,0,0,0,0,0,0,-0.0268371316535748,0,1.73472347597681e-18,-0.190420871807408,0,0,0,0.147123965426747,0,0,0,0,0,-0.108633669914224,0,0,0,0,0,0,0,0,0.585024631893816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765596486785159
X601988.CH.EQUITY,0,0,0.0527560159111659,0,0.522233052974116,0,0,0,0,0.0529918863556566,0,0,0.167694076013708,0,0,0,0.0581732747683204,0,0.0728182506287372,0,0,0,0,0,0.107194556659175,0,0,0.0305181004375683,0,0.0473368126050621,0,0,0,0,0,0,0.0599752747012286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.222929549089466,0.113753350037179,0,0,0,0,0,0,-0.0742008356293763,0,0,0,-0.214622884703262,0,0,0,0,0,0,0,0,0,0,0.17119883919771,0.0289301182416444,0.185465006687985,0,0,0,0,0,0,0,-0.0318547191069315,0,0,0,0,0,0,0.142412110505394,0,0,0.10700459621434,0,0,0.02621809857641,0,0,0.102633841514066,-0.177332932719014
X388.HK.EQUITY,0,0,0,-0.148516447860687,0,0.340497363016082,0,0,0,0,0,0,0,0,-0.0485370526425231,0,0,0,0,0.289289086078889,0,-0.200594316593921,0,0,0,0,0,0,0,0,0.0360730520506264,0,-0.0934422629668737,0,0,0,0,0,0.0637860703839636,0,0,0,0,0.189011776328851,0,-6.93889390390723e-18,-0.0283363810534042,0.039674150813328,0,0,0.196940833123035,-0.0900744631570265
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0470288471233229,0.173955748781611,0,0,0.135252709647935,0,0,0,0,0,0,0,0,0,0.202258503104551,0.027359408608487,0,0.375420285885162,0,-5.42101086242752e-20,-0.0295239684869032,0,0,0.0101246589077045,0,0,0,0,0.00916654022094343,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.011982690592897
X601658.CH.Equity,0,0,0,-0.281778399098932,0.257158524101596,0,0.021223279235377,0.240815356378409,0,0,0.29401969000731,0,0,0,0,0,0.332931850006395,0,0,0.248110650175777,0,0,0,0,0,0,0,0,0.0475879695866675,0,0,-0.39033814773751,0,0,0,0,0,0.0938940622334632,0,0,0,0,0,0,0,0,0,0,-0.0191100643450433,0,0.0307851899887798,0
X000001.CH.EQUITY,0,0.168822860559998,0,0.011909427342239,0,0,0,0.237345688701237,0,0,0.45354807441376,0,0,0,0.00740406737637334,-0.0391223653874904,0,0,0,0,0,0,0,0,0.13522071480789,0.33483377235287,0.0169189975733748,0,0,0,0,0,-0.303942802367312,0,0,0,0,-0.100142092066449,0,0,-0.074006666900957,0,0,0,0,0,0,-0.0724279234903811,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0112916253240967,0,0,0,0,-0.0286738038290815,0,0,0.174765988836663,0.147188234906892,0,0,0,0,0,0,0,0,0,0,0,0.0519319826103284,0,0.296786597629236,0.0489525967212837,0,0,0.0495678234566573,0,0,0,0,0,0.350582283729325,0,0,0,0,0.00216738376649542,0,0,0
X601601.CH.EQUITY,0,0.49322473490809,0,0,0,0,0,0.128393548416992,0.00220062298269462,0,0,0,0.17688600141899,0,0,0,0,0,0,0,0.20003848550427,0,0,0,0,0,0.0473065579796706,0,0,0,0,0.0565283440885531,0,0,0.0271049258214703,0,-0.111322954469714,0,-0.0686992700754072,0,0,0,0,0,0,0,0,0,0,0.00673705220784695,0,0
X000002.CH.EQUITY,0,-0.0981197056850203,0,0,0,0,0,0,0,-0.137734303482703,0,0.0602530714496947,0,0,0,0,0,0,0,0,0,0,0,0.245436307954429,0,0,-0.0345312903904432,0.14475143176011,0,0,0.427565855143878,-0.0877234900981384,0,0,0,0,0,0,0,0,0,0,0,0.234100556800337,0,0,0,0.0605375193490064,0,0.0278009181887265,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.00842891666352547,0.0575211233918443,0,0,0,0.159678338306319,0,0,0,0,0,0.328910099503158,0,0,0,0,0.0957283793164847,0.0293733129691269,0,0,0,0,0,0,0,0,0,0,0,0.107497176153998,0,0.13706088280335,0,0.00466586289658843,0,0,0,0,0,0,0,0,0,0,0.0538776900338464,0
