,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806808568034576,0,0,0,0.173163760883299,0,0,0,0,0.507810176616376,0,0,0,0,0,0,0,-0.0122383273905091,0,0,0,0,-0.158761056701262,0,0,0.514878342974369,0,0,0,0,0,0,0,0,0.0830895370340759,0.0254763377872851
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0,0
X601939.CH.EQUITY,0,0,0,0.511164806895385,0.0219405236299897,0,0,0,0,0.339315236086961,0,0,0,0,0,0,0,0,0,0,0.117597711482865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160538750563599,0,0,0,0,0,0,0,0,0,0,0.00961681079673664
X601288.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,-0.387679604152807,0,0.0468805387342794,0,0.975027563187492,0,0,0,0,-0.101972576090575,0,0,0,-0.307313825687838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412836575142548,0,0.174856890108695,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145680464138719,0.398077304237654,0,0,0,0,0,0,0,0,0.0838385348660756,0,0,0,0,0,0.060968881449788,0,0,0,0.00624619074197243,0.0631036432368866,-0.192241230350993,0,0,0,0,0,0,0,0,0.0575377823781273,0,0,0,0.255912744820294,0,0,0,0,0,-0.160272205537443,0,0.087498786310237,0,0
X601988.CH.EQUITY,0,0,0,0,0.312191046394966,0,0,0,0.0234935901568808,0,0,0,0,0,0.0834362294736123,0,0.123089403362566,0,0,-0.0656420040325772,-0.0555014079775948,0,0,0,0.203306664831044,0,0,0,0,0,-0.237113350083496,0,0.0472386290704132,0,0,0,0,0,0,0.0462701096090532,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.145964284859727,0
X1299.HK.EQUITY,0,0,0,0,0.229410442233388,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.192829277261751,0,0,0,0,0,0,0,0,0.0389645727920624,0,0.0439398610810625,-0.111378613929813,0.0930362244846865,0.0421793837285387,0,-8.67361737988404e-19,0,0,0,0.517644845441537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139098808472497
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00357152697577249,0,0.0013730634970234,-0.0822839477180747,0,0,0,0,0,0,0.0987796603561102,0,0,0,0,0,0.27359117390717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375368413754857,0,0,0,0,0,0.250242361118852,0.0941862531863174,0,0.0591427540592473,0,-0.00638035880250008,0,0,0,-0.0575430300782487
X601328.CH.EQUITY,0,0,0.148306680800357,0,-0.0850549895160895,0,0,0.406479727171994,0,0,0,-0.0141066717659911,0,0.468765410150461,0,0,0,0,0,0,0.0809662893455908,0.104814809970413,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.080177059876611,-0.206241849004022,0,0,0,0,0,0,-0.00872651898311952,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.089818256891148,0.241498240618919,0,0,0,0,0.0665691208101387,0.0728410090050516,0,0,0,0.245690755099106,0,0,0,0,0.0173211838914847,0,0,0.0580690042257475,0,0,0.128210238224504,0,0,0,0,0,0,0,0,0.0598524861168131,0,0,0,-0.208209304698495,0,0.0109047384172806,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.129438167516654,0,0,-0.31831716817412,0,0,0,0,0,0,0,0,0,0.0272734364412532,0,0,0,0,0,0,0,0,0,0.0541455917297194,0,-0.138332161285951,0,0,0,0,0,0,0,0,0,0,0.114572987876237,-0.103569283247012,0,0,0,0,0.467608310063686,0,0.0975922853456916,0.0208953291684726,0,0,0,0.0404262438060885
