,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0977330542688279,0,0.156547031206932,-1.38777878078145e-17,0,0,0,0,0.12354343504142,0,0.170942889082083,0,0,0,0,0,0,0,-0.043863826192623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157105113875746,0,0,0,0.193486052338493,0,0,0,0,0,0,0,0.0212287562101651,0.166070925578149,0,0,0
X601318.CH.EQUITY,0,0,-0.090922364687917,0,0,0.0582097328697633,0,0,0.184223832688924,0,0.0576089524815738,0,0.1448051639211,-0.0170664618223715,0,0.250780402912904,0,0,0,0,0,0,0,0,0,0,0,-0.0714640071124422,0,0,-0.178212776324699,0,0,0,0.274397959019226,0,0,0,0.07630367318232,0.201834810407837,-0.236846804722182,0,0.188698347353744,0.197958529686313,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410667064370029,0,0,0,0.0257626365413622,0,0,0,0,0,0,0.093727237826508,0.0150188951451322,0,0.0914748753671204,-0.107581037600205,0,0,0,0,0,0,0,0.0936174232311385,0,0.087980237918506,0,0,0,0,0,0,0,0,0,0,0,0.0881885386366714,0,0,0.428275086464029,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.271257372193671,0,0.121460214410529,0,0,0.36814934175873,0,0,0,0,0.0903759851004008,0,-0.0386097073345976,0,0,0,0.0885806455045139,0,0,0,-0.0295674499792459,0.0338442316149568,0,0,0,-0.0915430347165319,0.0078530333440227,0,0,0,0,0,0,0,-0.107860108569711,-0.043141633602202,0,0,0,0,0.224706248796464,0,0,0,0,0,0,0.109629268317277,0,0,0
X5.HK.EQUITY,0,-0.0160485542272696,0.0818507758656435,0.188229141074819,0,0.0413514691855803,0,0,0,0,0,0,0.0953090662036044,0,0,0,0,0,0,0,0,0.432996333372586,0,0,0,0,0,0,0,0,0.339012842151886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15889139314244,0,0.0579431196716081
X601988.CH.EQUITY,0.223814784772122,0.0857111737682256,0.0961000544711114,0,0,0,0,0,0.21673964566292,0,0,0.266313618742076,0,-0.0700085815101233,0,0,0,0,0,0,0,0.0289539399851662,0,0,0,0.0489308106913192,0,0,0,0,0,0,0,0.181371493795801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0458561982096397,-0.0656925549186716,0,0.225360301131341,0,-0.0657409040713357,0.02633266053882,0,0.301753043490524,0,0.230824519104574,0,0,0,0,0,0,0.0372221367852724,0,0,0,0,0,0,0,0.034634525630932,0,0.0489998365651282,0.0388659095957548,0,0.0892638881037318,0,0,0,0,0,0,0.0768498105478116,0,0,0,0,0,0,0.059235430778781,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0829861875839451,0,0,0,0.117666554551243,0,0,-0.120428375375117,0,0.0325920395675401,0.238261256652146,0,0,0,0,0.0169935814765734,0,0,0.0662974167941873,0.0609122984435122,0.0951267874110834,0,0,0,0,0,0.0196582220966908,0.20779722209466,0,0.0283345754338545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0743286793036969,0.306356599583059,0,0,0.0987621107298029,0,0,0,0,0.00807477682687827,0,-0.0189765709282817,0,0,0,0,0,0,0,0.0564187511498806,0,-0.155629246550089,0,0,0,0,0.219060317896935,0,0,0.0454539982284964,-0.300306955291205,0.0288204267906577,0,0,0,0,0,0,-0.0488419343804521,0,0,0,0,0,0,0,0.0622606844493347,0.118261991230646,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.289385644511143,-0.407759251981498,0,0,0,0,-0.120534170409473,0,0,0,0.32946263061749,0,0.617875868690166,0,0,-0.0207091012231993,0,0,-0.194466616513578,0,0,0.0619208614163996,0,0,0,-2.77555756156289e-17,0,0,0,-0.40967129521099,0,0,0,0,0,0.758869618672258,0.0642843788445014,-0.130482368470259,0,-0.449484971248586,0
