,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.132185109623826,0,0,0,0,0,0,0.315083280863992,0.136348355427609,0,0,-0.212669143652409,0,0,0,0,0,0.257088759210299,0,0,0,0,0,0,0.24110637288138,0,0,0,0.11534266410708,0,0,0,0,0,0,0,0,0,0,0.111250399813495,0,8.67361737988404e-19,-0.0726295170075693,0,-0.0378085538036366,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.144901093516497,0,0,0,0.25067819190726,0,-0.0636090587628164,0.146697311941652,0,0,0,0,0,0.0821286165720663,0,0,0,0,0,0,0,0,0,0,0.122326027796636,0,0,0,0,0,0,-0.251936074242494,0.307788628871449,0,0.121745366526107,0.0377072504066566,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.499238740472147,0,0,0,0,0.168664842247683,0,0,0,0,0,0,0.0338034596921772,0,0.0125943928108619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367561925059656,0,-0.155851480135743,0.0833498953190218,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.448704597214618,0,0.165862759421246,0,0.158428686508526,0.0587842732256972,0,0.0457699716504486,0,0,0,0,0,0.019092262822505,0,0,0,0,0,0,0,0,0,0,0,0,0.0643109488259881,0,0,0,0,0,0,0.0381982506135992,0,0,0,0.108208816833076,0.160444492416021,0,0,0.0190633247917049,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0975344325008754,0.021306165038661,0.076179206804382,0,0,0,0,-0.238680979463989,0,0.158201841585066,0,0,0,0,0,0,0.496810011949884,-0.157956391343212,0.152570183775238,0,-0.0582023778419261,0,0,0,0,-0.0362501814776441,0,0,0,0,0,0,-0.0403540448111327,-0.0586996005045658,0,0,0,0.0930753845103549,0,0,0,0,0.183313486932826,0,0,0,0,0,0.332522945310091
X601988.CH.EQUITY,0,0,0.13990081566064,0.29939392404464,0.0378175660644459,0,0,0.0912423955632745,0,0.124851468002068,0.266614123955582,0,-0.0102255014541707,-0.374116710368679,0,0,0,0,0,0,0,0,0,0.0397523859959894,0,0,0,-0.0361272614306205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117351662044933,0,0,0,0,0.0758646930548225
X600036.CH.EQUITY,0,0.328484719904142,0,0,0,0,0,0,0.0115205469785867,0,0,0.0924728141345663,0.301526053131193,0,0.0104754501512731,0,0,0,0,0,0,0,0,0.232610958614395,0,0,0,0,0,0,0,0.0646822125495466,0,0,0,0,0,0,0,0,0.0413147080477742,0,0,0,0,0,0.000750594830723317,0,0,0
X601628.CH.EQUITY,0.124430974426422,0.214741720391636,0,0,0,0,0,0,0,0.0228177755836055,0,0,0,0,0,0,0,-0.164952085921159,0,0,0,0.0645756424321825,0,0,0,0,0,0.0324065738070981,0,0,0,0,0,0.118101846970804,0,0,0,0,0,0,0.0527592448644205,0,0,0,0,0.247635570793844,0,-0.0352118354646868,0.0229471579561055,0.104970278572742
X1299.HK.EQUITY,0,0,0,0,0,-0.0318288480694183,0.212596005460459,0,0,0.0607994962610597,0,-0.0381018402177947,-0.085671823975483,0,0,0,0.349572778114594,0.231567146667062,0,0,0.108376207773891,0,0,0.058074272972988,0,0,0.144252500309816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544998758739146,0,0,-0.10092413352409,0,0,0,0,0,0
X601166.CH.EQUITY,0.227253618364411,0,0,0,0,0.156512494730738,0.159926687463068,0.0376614693559988,0,0,0,0,0.0186966095438566,0,0.3833300369879,0,0,0,0,0,0,0,0,0,0,-0.142417080128658,0,0,0,0,0,0.356920544299637,0,0.212444523690494,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
