,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.253191906716803,0.0647605952102302,2.16840434497101e-19,0,0,0.342228048437384,0,0,0,0.130561247979357,0,0,0,0.026285701595969,0,0,0,0,0,0,0,0.119842167357274,0,0.00358540451554095,-0.0118878050902085,0,0,0,0.0349455155967213,0,0,0,0,0,0,0.118739496136117,0,0,0,0,0,0,0,0,0,0,0,-0.0094634676157371,0
X601318.CH.EQUITY,0,0,0.298159287410563,0,0,0,0,0,0.0783613450704255,0,-6.93889390390723e-18,0,0.00308036825966794,0,0.21489903703964,0,0,0,0,0,0.0214546332178883,0,0,0,0,0,0,0,0.0817314261869888,0,0,0,0,0,0,0.0706508832673959,0,0,0,0,0.0875597643061354,0,0,0,0.0405047203974261,0,0,0,0,0,0
X601939.CH.EQUITY,0.410031983395129,0.2711180197968,0,0,0,0,0,0.396732053782858,0,0,0,0,0,0,0,0,0,0,0,-0.0979539211605709,0,0,0.0249866013490118,0,0,0,0,0,0.0907254010177659,-0.0130113546338895,0,0,0.0160836196910626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157053933937483
X600036.CH.EQUITY,0,0.0876458030962106,0,0,0,0.0651526670540918,0,0,0,0,0,-0.0706852767624637,0.0629965850091944,0,0,0.115268650251179,0,0.196297936548478,0,0,0,0,0.340231464784646,0,0.0315523600808639,0,0.0834935995987694,0,0.0525032949230394,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.171050235306369
X601288.CH.EQUITY,0,0,0,0,0,0,0.0157814330794479,0.498562744069581,0,-0.0819771654691776,0,0.0894370284042254,0,0,0,0,0,0,0,0,0,0,0,0.131861318454854,0.0564778388796381,0,0,0,0.0925841030135388,0,0,0,0.0354508104023553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423475081846727,0,0.0229365852290126,0
X1299.HK.EQUITY,0,0,-0.0476119635869275,0,0,0,0,0,0,0.110366672829913,0,0,0,0,0,0,0,0,0,0,0,0.0368957073336823,0,0,0.133124302077271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136486963127015,0,0.079206561997469,0.232289385811616,0,0.155191914848979,0,0,0,0,0.238598122421708,0
X601628.CH.EQUITY,0.0422177486106514,0,0,0,0,0.0371558998987888,0,0,0,0,0,0,0,0,0,-0.199236073227148,0,0,0,0.262759270788653,0,0,0,0,0,-0.111265451623935,0,0,0,0,0,0,0,0,0.613619927448277,0,0,0.00410437657586852,0,0,0,0,0,0,0,0,0,0,0,0,0.0648480897030991
X601988.CH.EQUITY,0,0,0.0527509688415979,3.46944695195361e-18,0.522199488620664,0,0,0,0,0.0529755130473069,0,0,0.167661957580788,0,0,0,0.058246620636737,0,0.0728285498288128,0,0,0,0,0,0.107157543168938,0,0,0.0305170256752526,0,0.0473167127894019,0,0,0,0,0,0,0.0599551684775079,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.169322724966951,0.0682787642255231,0,0,0,0,0,0,-0.106555623269754,0,0,0,0,0,0,0,0,0,-0.0986458075490058,0,0,0,0,0.0654496929848042,0,0.111299212932559,0,0,0,0,0,0.0778369662909785,0,-0.0476623395492569,0,0,0,0,0,0,0.261041578840045,0,0,0.0364916469487416,0,0,0.16834659476362,0,0,0.0963664376790465
X388.HK.EQUITY,0,0,0,-0.142700891847475,0,0.337389106799411,0,0,0,0,0,0,0,0,-0.0938481536529779,0,0,0,0,0.443001293183744,0,-0.156555752690308,0,0,0,0,0,0,0,0,0.0898832459576448,0,-0.104407178419702,0,0,0,0,0,0.139790412150349,0,0.0331226361587812,0,0,0,0,0,0,0.0305419955374873,0,0,0.166925895343708
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0683256645463116,0.228605655064353,0,0,0.0858166410268221,0,0,0,0,0,0,0,0,0,0.158845516053248,0.0339620759585608,0,0.363079495485046,0,0,0,0,0,0.00575914246415287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,-0.281789603511852,0.257226674984733,0,0.021218637505097,0.240780494123057,0,0,0.293989712315096,0,0,0,0,0,0.332905337137252,0,0,0.248093124163898,0,0,0,0,0,0,0,0,0.0476162717563716,0,0,-0.390311928060962,0,0,0,0,0,0.0938737567137123,0,0,0,0,0,0,0,0,0,0,-0.0191020153091814,0,0.0307855879630019
