,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.464768938760935,0.0361453446774314,0,0.420709290614326,0,0,0,0,0,0,0,0,0,-0.0419220476570922,-0.0180840176805329,0,0,-0.0553544199019773,0,0.0211874609482372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231871937889644,0,0,0,0,0,0,0,0,0,-0.102720076213622,0,0,-0.202484784492648,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.263742021723175,0.143385741600729,0,0,0,0,0.188081900269701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345218119143086,-0.0370272681267688,0.0468273829341961,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.14943044056319,0,0,0,0,0,0,0,0,0.0996421323498692,0,0,0,0,0,0,0,0,0,0,0.122320643918223,0,0,0,1.73472347597681e-18,0.40756734653068,0,0,0,0,0,0,0,0,0.0995993404849695,0,0,0,0.011080546515643,0,0,0,0,0.0186323824808571,0,0,0,0,0,0
X601288.CH.EQUITY,0.135084263181343,0,0,0,0,0.0441717561215265,0,0,0.0697528379946928,0.0893230265953362,0,0,0,0,0,0,0,0,0,0,0.100228528101113,0,0,0,0,0.13004285410954,0,0,0,0,0,0,0,0.0466223819403006,0,0,0,0.0784740847958173,0,0.0670769719115463,0,0,0,0.271586226269816,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0847697258135563,0,0,0,0,0,0,0,0,0.0274795210230152,0,0,0,0.255152258217594,0,0,0.154062414591031,0.206257445563734,0,0.0116193645291956,0,0.436234248622385,0,0,0,-0.0422554349425619,0,-0.317447348551101,0,0,0,0,0,-0.0315155595030016,0,0,0,0,0,0,0,0,0,0,0,0,-0.141226562966726,-0.0407801797595095,0.140649854001212
X601988.CH.EQUITY,0,0,0.0115153577701419,0.159386188674003,0,0,0,0,0,0.0831661918175905,0.197561251663449,0,0,0,-0.0811275016792617,0,0,0,0,0,0,0.389707913883497,0,-0.0515230865691108,0,0,0,0.129637059537725,-0.0312770660156641,0,0,0,0,0,0,0,0,0,0,0.0887503321005691,0,0,0,0,0,0,0,0.141548813230658,-0.0338528977437286,0.0248919270993716
X600036.CH.EQUITY,0,0.235649679048712,0,0,0,0,0,0,0,0,0,0.0565445237452765,0,0.0713921214097453,0,0,0.0479691831244287,0,0,0.0279988725566017,0,0,0,0,0,0,0,-0.087023704388457,0,0,0.0187477986069351,0.247174811124092,0,0.154585577594851,-0.161227667666824,0.049803225191462,0,0,0,0.192910830939204,0,0,0,0,0,0,0,0,0,0.223477563270963
X1299.HK.EQUITY,0,0.068996019863711,0,0,0,0,0,0,0,0,-0.0280872122839826,0,0,0,0,0,0,0.285534383707073,0,0.219113391551812,0.223882383600154,0,0.0960999074658421,0,0,0,0.128930209310299,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.201267038140769,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0548133892057634,0.00943052574011956,0,0,0,0,0,0.0148197737202793,0,0.0183223199264631,0,0,0,0.178739534173153,0,0,0,0,0,0.0142195538367438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357548769908692,0,0,0,0,0,0,0,0,0,0.165254116122289
X601328.CH.EQUITY,0,0.0229759017512214,0.0989690714074,0,0,0.346453169831889,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.153415128204307,0,0,0.0443312201932024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416352101163957,0,0.0974708048236156,0.03857341012024,0,0.139821625217553,0,0,0
X601166.CH.EQUITY,0,0,0.191661109057746,0,0,0.211399713933726,0,0,0.0560721696136719,0,0,0,0,0,0,0,0.248951920174985,0,0,0,0,0,0,0,0,0,0,0.0835463806231815,0,0,0,0,0,0.364531904044265,0.123764050802134,0,0,0,0,0,0,-4.33680868994202e-19,-0.0994223444782315,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.201406498164709,0,0,0,0,0.115146362504529,0,0,0,0,0,0,0,-0.0263920083128183,0,0,0.0209973039939394,0,0,-8.67361737988404e-19,0.360410878603328,0,0,0,0,0,0,0,0,0,0,0.0177019080238453,0,0,0,0,-0.0518732721484684,0.0712220992106592,-0.0163111756932862,0,0.128111617917863,0,0.173719381517874,0,0,0,-0.0719057496518722,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.244569043151952,0,0,0,0,0,0,0,0,0,0.0840046317506768,0,0,0.170815097372366,0,0.106264282201873,0,0,0,0,0,0,0.076894139979421,0,0,0,0.272841422026518,0,0,0,0,0,0,0,0,0,0.113833511594497,0.0807155937468731,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.00191599515256675,0,0,0,0.242396083875889,0,-0.0515708181280897,0,0,0.190338469041302,0,0,0,0,0,0,0,-0.0496749288390514,0.0437667141213275,-0.166214741652962,0,0,0,0,0.207439607341244,0.195366067858101,0,-0.21752981781535,0,0,0.406270863896498,0,0,0,0,0,0,0,0,-0.0641013406064696,0,0
X000002.CH.EQUITY,0,0,-0.131150814446772,0,0.0386041696348743,0,0,0,0,0,0,0,0,0.050134476603071,0,0,0.17989205350874,0,0.151014644992123,0,0,0,0,0,0,0,0,0.12319285457501,0.495251870738059,0,0,0,0,0.249901118901121,0.0400036384512383,0,0,0,0,0,0,0,0,0,0,0,0,-0.315972424130331,0,0.253855599634975
X16.HK.EQUITY,0.000568483717860221,0,0,0,0,0,0,0.115865386568317,0,0,0,0,0,0,0,0,0,0,0,0,0.0610846834503821,0,0,0,0,0,0.0391991013475603,0,0,0.182034929910684,0,0,0.128357087876859,0,0,0,0,0,0,0,0.366110402606513,0,0,0,0,0,0,0.0676893799858264,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.0341832545738159,0,-0.0246845665001865,0.118158255208456,0,0,0.0238608046741889,0,0.445490108847282,0.308854558908552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136100535246338,0,0,0,0,0,0,0,0,0,-0.179799749699215,0,0,0,0,0,0,-0.0135046464099696,0
X11.HK.EQUITY,0.235924759587318,0,0,0,0.129312020147744,0,0,0.232313265099381,0,0,0,0,-0.0132772896214993,0,0,0,0,0,0,0,0,0,0.534614180610569,0,0,-0.114263504601971,-0.0800409923558794,0,0,0,0,0,0,0,0,0.0854189712411733,0,0,-0.0196031517200943,0,0,-0.0967137100048931,0,0,0,0,0,-0.142341689910112,0,-0.148839449833622
X601998.CH.EQUITY,-0.0978078982328891,0,0,0,0,0,0,0,0,0,0,0,0.45701727382159,0,0,0,0,0,0,0,0,0.123993839422076,0,0.42662680497446,0,0,0,0,0,-0.13179947472413,0,0,-0.160931453450866,-0.366989138062757,0,0,0,0,0.0488683594151908,0,0,-0.379862589278884,0,0.48437681300701,0,0,0,0,0,0
