,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.221988296448607,0,0.226832257229211,0,0,0,0,0.0442894709507488,0.0756179866980784,0,0,0,0,0.0587116626438419,0,0,0,0,0,-0.0235364860752401,0,0,0,0,0,0,0,0,0,0.0881608659760438,0,0,0.0963297254791373,0,0,0,0,0,0,0.139901775556577,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.22683938373264,0,0,0.114209196856651,0.0163120324470633,0,0,0.109234030762046,0,0,0,0,0.0992006877624906,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.105672456577103,0,0,0.121516350668979,0,0,0,0,0,-0.0559750176527189,0.18669218461011,-0.224797630056258,0.216524749229912,0.166462758511756,0,0,0,0,0.0914304274491703,0.0435888103112503,0
X601939.CH.EQUITY,0.223641647262248,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0188971866760988,0.265848578899915,0,0,0,0,0,0,0,0,0,0,0,0,0.000943843836517846,0,0,0,0,0.0419081572034133,0,0.199358655289369,0,0,0,0,0,0,0,0,0.18129181693821,0,0,0,0.0410629455450432,0,0,0,0,0
X601288.CH.EQUITY,0.340138011056726,0,0.0932676739574512,0,0,0.229765633566833,0,0,0,0,0,0,0,0,0.0392478173777223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193111111745993,0,0,0,0,0,0,0.104154884269396,0,0
X5.HK.EQUITY,0.0775432602275658,0,0,0,0,0,0,-0.0467605211171599,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.386699137240071,0,0.153634233322282,0,0,0,0,-0.0838934836022409,0,0,0,0,0.584112603282394,0,0,-0.0301970238536767,0,0,0,0,0,0.0190803386362251,0,0,0,0,0,0,0,-0.173951393510718,0,0,0.0485412509018069
X601988.CH.EQUITY,0.104857422827877,0.181413729408514,0.234458966376279,0,0,0,0,0,0.0281665107711981,0,0,0,0,0,0,0,0,0,0.10174198271419,0,0,0,0.0686596079031569,0,0,0,0,0,0,0,0,0,0.198489161735337,0,0,0.0443122194503269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.256353711719006,-0.0353979725703545,0.0105213222513083,0.0272691781827418,0,0.0802240137623148,0,0,0,0.505620177769077,0,0,0,0,0,0,0,0,0,0,0.0709026684218346,0,0,0.0633509873859349,0,0,0,0,0,0,0.00591888122022823,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0887758526867374,0.0293754382902091,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0735834646439971,0,0,0,0.412133963903084,0,0,0,0.115340352907245,0,0.0511042240745866,0,0,0,0,0,0,-0.0336625303711157,0.397347917610529,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.318925846257216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125381389799145,0,0.0760140046819192,0,0.106755922953932,0,0,0,0,0,0.149865014048861,0.00366063887807583,0,0,0,0.066904034257751,0.141162684498906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390064108491775,0.0285359698671139,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.235478184065076,-0.843666868671884,0,0.188477637956891,-0.320828329770773,0,0,0,0,0,0,0,1.21404846107911,0,0,0,0,0,0,0,0,0,0,0.0940826488420592,0,-0.0600697436383009,0,0,0,0,-0.938335506745338,0,0,0,1.08922225752338,-0.185676191697201,0,0,0,0,0
