,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.231587028158156,0,0,0,0,0,0,0,0,0,0,-0.26970101628618,0,0,0,0,0,0,0,0,0,0,-0.318024754522818,0,0,0,0,0.760434715723065,0,-0.1805208975754,0.267038707312027,0,-0.0507471678737921,0,-0.0226034374988113,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.16202178319309,0,-2.77555756156289e-17,0.0263078679426908,0,0,0,0,0.0593370390327851,0,0,0,0.124456414689487,0,0,0,0,0,0.0338911794221483,0,0,0,0,0.0582773173853229,0,0,0,0,0,0,0,0.591691226537492,0.0220408261038089,0,0.0195229972925161,-0.0774956372780442,0,0,0,0,0,-0.0398080445345783,0,0
X601939.CH.EQUITY,0.283713881085311,0,0,0,0,0,0,0,0.0524596571227302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398364751125636,0,0,0,0,0.117591189390348,0,0.0209536127318929,0,0,0,-0.0838038124779054,0,0,0,0.387073395034511,0,-0.0206651038965712,0,0,0.110992623856696,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.00500449084640297,0,0,0,0.276743398943145,0,0,0.185193683755788,0.0457607300582593,0,0,0,0,0,0,0,0.0680430250440715,0,0,0,0,0,0,-0.0542270995307966,0,0,0.0967205197216716,0,0,0,0,8.67361737988404e-19,0,-0.095734055430073,0,0,0.157657927899462,0,0,0,0,0,0.106859307209412,0.0833487857590281,0,0,0.113410658494705,0,0
X5.HK.EQUITY,-0.145292513539679,0,0,0.0144167320792227,0,0,0,0,0,0,0.0749098417369524,0,0,0,0.307877636164762,0,0.200205206345935,0,0,0,0,0.281694302795002,0,0.283539345548893,0,-0.00493833456055389,0,0,0,-0.269530013188858,0,0,0,0,-0.0559852306079737,0,-0.107080528460585,0,0,0,0.311210997140986,-0.108086527050402,0,0,0,0,-0.095712509477678,-0.16632768239592,0,0
X601988.CH.EQUITY,0.251555801632073,0,0,0.569196269494087,0,0,0,0,0,0,0.101991997725459,0,0.0996076094934722,0,-0.0459165978777594,0,0,0,0,0,0,0,0.00619702224809324,0.0583610262422826,0,0,0.0407546520036521,0,0,0,0,0,0,0,0,0,0,0,0.0265591153208327,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.386184725846052,0,0.0746060316343504,0,0,0,0,-0.0737245272683087,0.598941624378906,0,0.0115895150841046,0,0,0,0,0,0,0,0.107382500566241,0,0,0,0,0,0.0271022958754397,0,0.0755163112225221,0,0.294302574854408,0,0,0,0,-0.291892007921806,0,0,0,-0.0609040940255387,0,0.176824357837513,0,0,0,0,0,0,0,-0.148906376018056,0
X1299.HK.EQUITY,0,0.211743154925909,0,0,0,0,0,0,0,0,-0.110236219983861,0,0,0,0.0332760229879749,0,0.259000572237482,0.0306156110437581,-0.147933491652085,0.132127304280516,0,0,-0.0625635325856552,-0.0306817556279727,0.461281711840201,0,-0.0797217859908184,0,0,0,0,0,0,0,0,0,0,0,0.0465838065824802,-0.149773073785723,0,0,0,0,0,0,0.018996295650136,0,0,0
X601628.CH.EQUITY,0,0.0903265494310827,0,0,0,0,0,0,0,0,0,0,0,0.330283024224023,0,0,0,0.0342337323307416,0.00918896523161575,0,0,0,0,0,0.0959847697839859,0,0,0,0,-0.0542700272385851,0,0,0,0,0,0,0.0749562044368205,0.177685257707622,0,0,0,0,0,0,0,0,0,0,0.137447551378503,0
X601328.CH.EQUITY,0,0.293106848928572,0.119510525983821,0.382250770754227,0.0148978965111929,0,0.190723087961912,0,0,0,0,0,0,0,0,0,0,0.0655349792683863,0,0.0302275249893074,0,0,0,0,0,0,0.261440735088106,0,0,0,0,0,-0.321644550109778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352397011506184,0
X601166.CH.EQUITY,0,0,0,0,0,0.291981935900854,0,0,0.211660336290619,0,0,0,0,0.539829244516812,0,0,0,0,0,0,0,0,0,0,-0.193957687817662,0,0,0,0,0,0,0,0.327707419509737,0,0,0,0,0,0.299446253917845,0,-0.0863068747705408,0,0,-0.165859125217365,0,0,0,-0.104676262165495,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.241075304237747,0.329429593947356,0,0,0.152848275214072,0,0,0,0.535432211045343,0,0,0,0,0,0,0,0,0,0,0,0.00994349153440041,0,0,0,0.124260734628366,0,0,0,0,0,0,0,-0.319622668321904,0,0,0,-0.0129130136028623,0,0.0357110182959031,0,0,0,0,0.0222318016753529,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238487113630685,0,0,0,0,0,0,0,0,0,0.0483081206288324,0,0,0,0,0,0.143536248502778,0,0,0.312253693351504,0,0,0,0,0.00173536751596673,0,-0.133126763582147
X601601.CH.EQUITY,0,0.377213789119077,0,0,0,-0.230596044242595,0,0,0.29763036239215,0,0.0166026512094704,0,0,0,0.174114851840236,0,0,-0.0827858579534714,0.0814004865443555,0,0,0,0,0,0,0.0453008067676082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202072977994824
X000002.CH.EQUITY,0,0,-0.0289158600742348,0,0.0820024082961806,0,0,0,0,0,0,0,0,0.355206117040149,0,0,0,0,0,0,0,0,0,0,0,0,0.25134605941908,0,0,0.364916143113319,-0.376850451009839,-0.0289668728771862,0,0,0,0,0,0,0,0,0.145504908614557,0,0,0,0,0.00793570963356332,0,0,0,0.358656665941707
