,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.209840861169846,0,0.20219614210617,0,0,-0.0692472102067518,0,0,0,0,0,0,0,0,0.113866756259298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637267451991557,0,0,0,0.0402285237442851,0,0,0,0,0,0,0,0,0.277623957111127,0,0,-0.0683702522992713
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0832932127095486,0,0,0.0383505265418787,0,0,0.152605452514075,0,0,0.0118871685975441,0,0,0.394032609873589,0,0,0,-0.0777007532225089,0,0,0,0.0962135342668441,0,0,0.14136550557302,0,0,0,0.228527425449083,0,0.126275139183257,0,0,0,0,0,0,0,0,0,0,0,0.018528594730131,0,0
X601939.CH.EQUITY,0,0,0,0,0.287912710392391,0,0.209916624147683,0,0,0,0.135984489049496,0,-0.145382509135959,0,0.0206626591469423,0,0,0,0,0,0.0996914843490681,0,0.487172466439808,0,0,-6.93889390390723e-18,0,-0.0662839676499922,0,0,0,0,0,0,0,0,-0.0440350394178196,0,0,0,-0.0129827200196427,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0719355357101344,0,0,0,0,0,0,0.282703334505723,0,0,0,0,0.0216802503282624,0,0,0.107544249545861,0,0,-0.205458297501297,0,0,0.0698426088856148,0,0,0.350779575403313,0.283811562043725,0,0,0,-0.000820655638828291,0,0,0,0,0,0,0.11048670170573,0,0,0.0160063599715033,0,-0.0584545610325084
X601288.CH.EQUITY,0.0887771093317255,0,0.0385853472033444,0,0,0,0,0,0,0.0379173789984309,0,0,0,-1.73472347597681e-18,0,0.550329264292919,0,0,0,0,0.0748695730516393,0,0.157614429345538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108592516010658,0,0,0,0,0,-0.0440712698718529,0,0.0415903849813724,0,0,-0.011171401437913,0,0
X600036.CH.EQUITY,0.122499582875024,0.151033073241399,0,0.161574401375586,0,0,0.051435811260187,0,0,-1.73472347597681e-18,0,0,0,0.310316991947439,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.188995028869135,0,0,0.0337217565058564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330648552165704,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.200228498609646,0,0,0.208562135464145,0.31195024656386,0,0,0,0,0,0,0,0,0,0.163428182975236,0,0,0,0,0.175061989626663,0,0,-0.0296030845954675,0,0,0,0,0,0,0.0851833794387736,0,0,0,0,0,0,0,0,0,0,0,0,-0.153350511519631,0,0,0,0,0,0,-0.0351721113999017
X1299.HK.EQUITY,0,0,-0.169211863286939,0,-0.113168320316264,0.105954803445328,0,0,0,0.249149764437106,0,0,0,0,0,0,0,0.0244709320484634,0,0,-0.116516099152846,0,0,0.167368473321046,0,0,0.474606039158575,0,0,0,0,0,0,0,0,0,0,0.00882506483698305,0,0.033831947676944,0,0.148980164385691,0,0,-0.0433446648444732,0,0,0,0,0.163790387015971,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.062327653923955,0,0,0,0,0,0,-0.153051485566235,0,0,0.0273986176681313,0,0.0161488554418294,0,0,0,0,0.12445240155666,0.448622582906305,0,0,0,0.134132164450018,0,0,0,0,0,0,0,-0.175577263759737,0,0.257738987403038,0,0.232528302382674,0,0,0,0,0.17418597761068,0,0
X388.HK.EQUITY,0,0.0475229635139107,0,0,0,0,0,0,0,0,0,0,0,0.133630106780259,0,0,0,0,0,0,0,0,0,0.0486316776796624,0,0,0,-6.93889390390723e-18,0,0,0,0.369333756410775,0,0.0938998084182735,0,0,0.104829813444694,0,0.234975369976567,0,0,0.03212452702825,-0.248466461086644,0,0,0.332568733301763,0,0,0,0,0.0200908597249779
