,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.359378623483275,0,0,0.0842123189051679,0,0,0,0,0,0,0,0,0.0395705084538849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338959902432752,0,0,0,0.206063716885616,0,0,0.0290605757296791,0,0,0,0,0,0,0,0,0.209804955260104,0,0,-0.00158499277324087
X601318.CH.EQUITY,0,0,0,0,0.0854547194324354,0,0,0.0837007165689832,0.10260133424291,0,0.0243424288453009,0,0.150971542597755,0,0,0,0,0.00947606842918178,0.0480194861796708,0,0.39110582412187,0,0,0,0,0,0,-0.0811851030853015,0,0.1434541718571,0,0,0,0,0,0,0,0.0483354820812727,0,0,0,0,0,0.11063958805559,0,0,0,0,0.0941198973196433,0,0
X601939.CH.EQUITY,0,0,0,0.253680022851212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540820631518326,0,0.736805824342352,0,0.0320410194276035,-0.248119260284083,-1.38777878078145e-17,-0.209547886267863,0.00917877240238609,0,0.159610719606052,0,0,0,0,0,0,0,0,0,0,-0.0666308540030838,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.125225496223439,0,0.084311776612563,0,0,0.104139677057032,0.362974929400105,0,0,0,0,0,0,0,0,0.0981182659657557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292975346125565,0,0,0,0,0,0,0.205423881312983,0,0,0,0,0,0,0.081983526312943
X600036.CH.EQUITY,0,0.144572926157807,0,0,0,0.0962384545713173,0.0829201265247802,0.0664720673054476,0,0,0,0,0.25574632238532,0,0,0,0,0,0,0,0,0,0.291965583036343,0,0,0,0,0.00585909632604563,0,0,0,0.0503713038500314,0,0,0,0,0,0,0.0838278726447707,0,0,0,0,0,0,0,0.0537661558419608,0,0,0,0
X601628.CH.EQUITY,0.0694133307939154,0,0,0,0,0,0,0,0,0.0527354842006585,0,0,0,0,0,0,0,0.162767382252929,0,0,0,0,-0.125722402257491,0,0.19497114948535,0,-0.0328604375522442,0,0,0,0.0216901039957561,0,0.222699909823457,0,0,0.502061055194445,0,0,0,0,0.0535343650790367,-0.0455250567135866,0,0,0,0,0,0,0.0410717510997752,0,0
X601988.CH.EQUITY,0.253367999551002,0,0,0.0646498380494698,0.0628114829987256,0,0,0,0,0,0,0,0.171531111070531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264416130038926,0,0.0980588631764739,0,0,0,0,0,0,0,0,-0.0119558710397924,0,-0.0756964272045137,0,0,0,0,0,0,0.349446434153087,0
X1299.HK.EQUITY,0,0,0,-0.0711003150403262,0,0,0,0,0,0.177276326911081,0,-0.00494668065526772,-0.116478215408519,0,0,0,0,0,0,0,0,0,0,0,0,0.20768237101846,0.0550581415624306,0,0,0,0,0,0,0,0.0306639664140852,0,0,0,0,0.0700386080752758,0,0.116083958381802,-1.73472347597681e-18,0.0615806041632673,0,0.0198533668743704,0.158705327336384,0,0.135291439026263,0,0.0361464562246927
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659396533354797,0,0,0,0,0,0,0,0,0,0.0373708145476762,0.104436840203662,0.609268118807374,0,0,0,0.0544547431027932,0.106415513860547,0,0,0,0,0,0,0,0,0.207210789419238,-0.0973070497753769,0.0993032631272673,0,0,0,0.130181578494461,0,0.173596545906583,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.143997657739834,0,0,0,0,0,0,0,0,0,0,0,-0.0148502108933307,0,0,0,0,0.47974392516603,0,0.18552457028685,0,0,0,0,0.119682177350247,0.150357241475887,0,0,0,0,0.0785460589186297,0,0,0.0201270917003589,0,0,-0.0583157828232167,-0.176091207061097,0.105646365151579,0.0330490161301567,0,0,0,0
