,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X601398.CH.EQUITY,0,0.521222210567788,0,0.0754576171061506,0.0311447665085775,0.0922243323782783,0.0503508271095899,0,0,0,0,0,0,0,0.0257273998797223,0,0.0402553419052535,0,0.062897583062391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00726417997474568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.493260333218182,0,0,0.0357394311057698,0,0,0,0,0,0.141366841065875,0,0,0,0,0,0,0,0,0,0.0131402675663393,0,0,0,0.0113386238075713,0,0,0.159083187972959,0.0505750986745362,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0547989305758034,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.169929846656991,0,0,0,0,0,0,0.190212797074588,0,0,0,0,0,0,0,0.215911158296744,0,0,0,0,0,0,0,0,0.0942791525485079,0,0,0,0,0,0.179781236744403,0,0,0,0.000758270848836711,0.0180113152566445,0,0,0,0
X601288.CH.EQUITY,0.461830131514698,0,0.045474684509982,0,0,0.0303955230187711,0,0,0,0.0940343417268186,0,0,0,0,0,0,0.183493183038323,0,0,0,0,0,0,0,3.46944695195361e-18,0.00861914679209882,0,0,0.130978108818822,0.0349492925852639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.584285957159533,0,0,0,0,0,-0.297673562818937,0,0,0.106472744502561,0,-0.2569524502692,0.503164181984295,-0.19826159493819,0,0,0,-0.272353596170009,0.298604139026489,0,0.110909047936012,0,0,-0.199751867897897,0.265567788507416,-0.0719027026087472,0,0,0.448219881910594,0,0,0,0,0,0,0,0,0,0,0,-0.248706624993927,0,0,0
X601988.CH.EQUITY,0,0,0,0.215798799018703,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.315293790523148,0.0763769184511328,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0145347091828504,0,0,0,0.111570758531559,0,0.207641752836917,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.132002031252424,0,0,0,0,0,0,0,0.0153706283726368,0,0.244327076159676,-0.0578253343117579,0,-0.0206238399823314,0,-0.0138464734656857,0.0714832879157548,0,0,0,0,0,0.381785236780806,0,0.110866609180242,0,0,0.0936587626917476,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0480692798217244,0,0,0,0,-0.037908967096949
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102579094582394,-0.0648032486812785,0,0,0,0,0.244428142021771,0,0.0843280428929186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317247287016029,0,0
X601628.CH.EQUITY,0,0,0,0,0.0815188648978341,0,0,0,0,0,2.77555756156289e-17,0.00893510350462543,0.246009549084522,0.026255629267919,0,0,0,0,0,-0.0636175020576269,0,0,0,0,0,0,0.162848915532203,0,0,0,0,0.227512512908469,0,0,0,0,0,0,-0.0414185485863859,0,0,0.214698090072287,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,6.93889390390723e-18,0.0849172777564546,0,0,0,0.0365172481046361,0.0101719640995509,0,0,0,0,0.113625502833294,0,0,0,0,0,0,0.0227385525738008,0.187043783646802,0,0,0,0.0282900300139758,0,0.062066288032659,0,0,0,0.086852606303081,0,0,0,0,0,0,-0.00530963853208739,0,0.155181292367987,0.211323323434624,0,0,0,0,0,0,0,0
