,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY
X601398.CH.EQUITY,0,0.49282305210814,0.102652274037757,0,0,0.0415619923752414,0,0,0.0759164227269575,-0.112192069857764,0.0587572322076595,0,0,-0.0557360214628309,0,0,0,0,0,0.0634368054001802,0,0,-0.0114702210139842,0,0,0,0,0,0,0,0.0122831596534691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766386292980167,0.0518962353567237
X601939.CH.EQUITY,0.417328016561641,0,0,0.207155922088626,0,0,0,0,0,0,0,0,0,0.176919858803953,-0.229991247255877,0,0,0,0,0,0,0,0,0,0,0.237581684265951,0,0,0,0,-0.00796722293945954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107080596603818,0,0.0219481339669498
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297088711255968,0.0953021368224905,0,0,0.17439962533471,0,0,0,0,0,0,0,0,0.189432206084588,0,0,0,0,0,0,0.0452998528071115,0,0,0,0,0,0,0,0,0,0,0,0,0.121981245768954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.032145326785887,0.424515131511576,0,0,0,0,0,0.335268542769292,0,0,0,0,0.0194956638129388,0.318322254711297,0,0.0407256993961745,0,0,0,0,0,0,0,0,0.0772739174759502,0,0,0,0,0,0,0,0,0,0,-0.622699183929255,0,0,0,0,0,0,0,0,0,0,0.0898344654033345,0
X600036.CH.EQUITY,0,0.0319441557463305,0,0,0,0,0,0,0.0103029877629824,0,0,-0.0293268450250831,0.20387083682804,0,-0.00932763393896421,0,0,0.10234882823351,0,0.212101618985488,0,0,0,0.0744710310899599,0,0,0,0,0,0,0,0.335238585087729,0,0,0,0,0,0,0,0,0,0.0267216091312147,0,0.14731176479867,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.156803205115886,0,0,0,0,0,0,0,0.359352891584599,0,0,0,-1.73472347597681e-18,0,0.0557597486500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289536296671969,0,0,0,0,0,0,0.184371570358555,0,0
X601658.CH.Equity,0,0,0,0,0.136057024894933,0,0,0,0,0,0,0,0,0,0,0,0,0.268255303545288,0,0,0,0.0280001036882034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323451615127204,0,0.164190532178733,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.249126363075796,0,0,0.357711285891848,0,0,0,-0.0186027983631272,0,-0.0437897912217861,0,0,0,0,0,0.167407869328146,0,0,0,0,0,0,0,0,0,0.0858937163037481,0,0,0,0.125859174216607,-1.73472347597681e-18,0,0.00887984139591928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900482876234887,0.0251098778882483
X388.HK.EQUITY,0,0,0.430615490761931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872469312543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044114458493113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261484030935702,0,0
X601166.CH.EQUITY,0,0,0,0.0790694919615344,0,0.284085062651114,0,0,0,0.0272575294062454,0,0,0,0,0.0115082411550864,0,0,0.0299613780122255,0,0,0.0293276145248592,0,0,0,0,0,0,0,0,0.21031588828,0.0489803670635342,0,0,0,0,0,0,0,0,0,0.0549960981154917,0.0500996239316124,0,0,0,0,0,0.0898298819944619,0,0.145467011433061
X600000.CH.EQUITY,0.109287131918227,0,0,0.146150796850612,0,0,0.0183340140934802,0,0,0,0,0,0.287708088127865,0,0,0,0,8.67361737988404e-19,0,0,0,0.0652601770508864,0,0,0,0,0,0,0.129897744386128,0,0,0,0,0,0,0,0,0,0,0,0,0.0259896122536286,0,0.0115430763225556,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721969476541063,0,0,0,0,0,0,0,0,0,0,0.304584505082305,0.0607019597339604,0,0.0225228318567375,0.372723126609685,0,0,0.00774878418542092,0,0.0472112174678497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367055308640485,0,0,0,0,0,0,0.257163757786756,0,0,0,0,0,0,0.00359749432366722,0,0.213524036713933,0.267860990839417,0,0,0.0569001171387246,0.0693129406473103,0.0806823978824966,0,0.0100011728472673,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.348179553758353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201520767690039,0,0,0,0,0,0,0,0.048577897485648,0,0,-0.0615383562289854,0.019710422789449,0,0,0.28500786569646,0,0,0.139831242312119,0,-0.0785216429261947,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.341619074253874,0,0,0,0,0,0,0,0,0,0,0,0.0887805661140489,0,0,0,0,0,0,0,-0.0532149676330525,0,0,0.0852923623214353,0,0,4.33680868994202e-19,0,0.0485496689070849,0.340567226623739,0,0,0,0,0.108932353466125,0,0,0,0,0,0,0,0,0,0,0.000663934044256783,0.0714919925501167,0
X688.HK.EQUITY,0,0.268150566961506,0,0,0,0,0,0.1214155389595,0,0,0,0,0,0.0924792602557876,0.072894772824694,0,0,0,0,0,0,0,0,0,0,0,0,0.237661708223246,0,0,0,0,0,0,0,0.121740948595972,0.0537294618086083,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0789316179178918,0,0.654351194958479,0,0,0,3.46944695195361e-18,-0.0224444582317153,0,-0.0937804983576316,0,0,-6.93889390390723e-18,0,0,0,0.188681854831929,0,0,0,0,0,0,0,0,0,0.0295605748573871,0,0,0,0,-0.012015415130825,0,0,0,0,0,0,0,0,0.0912076733551581,0,0,0,0,0,0,-0.0162640193693107,0,-0.161988904674113
X600016.CH.EQUITY,0.0488463856295293,0,0,0.115400452757424,0.0464492381033556,0,0,0,0,0,0.32739310402404,0,0.0723661581539538,0,0,0,0.179735318999718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387627304492967,0,0,0,0,0,0,0,0,0,0,0.125849420278266,0,0,0,0,0.0758895000408816,0,0,0
X601319.CH.EQUITY,0,0,0.106540780565608,0,0,0,0,0,0,0.0137391349875601,0,0,0,0,0.00239774575479463,0,0,0,0,0,0,0,0,0,0,0,0.109353616145621,0.08155074721284,0,0,0,0,0,-1.38777878078145e-17,0.34777350970622,0,0.087775086121797,0.0269452273596651,0,0,0,0.175977136446422,0.0025644336140014,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.244313365148598,0,0,0,0,0.078884668102628,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.41385594609285,0,0,0,0,0,0,0,0,0,0,0,0.157499082381396,0,0,0.053779297225433,0,0,0,0,0,0,0.0781699859253425,0,0.0133981586469082,0,0
X11.HK.EQUITY,0,0,0,0,0,0.137870364974961,0.0664862318647657,0.354576723808971,0.0395693390766625,0,0,-0.00933596562972465,0,0,0,0,0,0,0,0.0709713583706585,0,0,0.388225057028161,0,0,-0.0333471833098625,0,0,0,0,0,0,0.0925714673295177,0,0,0,0,-0.169996049190883,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0488218254118607,0,0,0,0,-0.022773938808339,0,0,0,0,0,0,0.510204191465437,0,0,0,0,-0.0244796998202066,0,0,0,0,0,0,0,0.0716505365494376,0,0,0,0,0,0.397021140058762,-0.0145219176540334,0,0,-0.0481390685519463,0,0,0,0,0,0.0458876781298159,0,0,0,0.0115252274391127,0
X601998.CH.EQUITY,0,0.266012010350339,0,0,0.0837154352672324,0,0,0.0293337636596209,0,0,0.053536300414463,0,0,0.172667311535673,0,0,0,0,0,0,0,0,0,0,0.0206963830109381,0,0,0,0,0.0973352593591233,0.0581143709796308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296103411173028,0.0964543038085524,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193749031974041,0,0,0,0.107352197991452,0,0,0.29284786819029,0,0,-0.0389530956732858,0,0,0.304303766705724,0,0,0,0,0.202622430774284,0,0,0,0,0.0232414037856372,0,0,0,0,0,0,0,0,-0.223789102137876,0,0.0732973591515963,0.0612359682713127
X267.HK.EQUITY,0,0,0,0,-0.0774822902580736,0,0,0.204384268485025,0,0,-0.0233728723963805,0,-0.20062358754903,0,0,0,0,0,0.124268639455491,0,0,0,0,0.0122830531662864,0,0,0.603122786296306,0,0,0,0,0.106536593897185,0,0,0,0,0,0,0,0,0,0.154213813634812,0,0,0,8.67361737988404e-19,0,0,-0.0263155229503014,0
X2007.HK.EQUITY,0,0,0,0,0,0,-8.67361737988404e-19,0,0.119184340222743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105367645096502,0,0,0,0.56659806760629,0,0,0,0,0,0,0,0,0,0,0,0,0.0370460450634821,0.0182053733532859,0,0,0,0,0,0,0.14806652257188,0,0
X601818.CH.EQUITY,0.138576110680121,0,0,0.254089371620279,0,0,0,0.0425126214372485,0,0,0.024668727366646,0,0.316145114010995,0,0,0,0,0.049407167972778,0,0,0,0,0,0,0,0.0590848486495806,0,0,-0.10832114939143,0,0.0954737195696796,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0247724597416139,0,0,0.0569179693762668,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.016822743903719,0,0,0,0,0.457120105669628,0,0,0,0.246759563584312,0,0,-1.38777878078145e-17,0,0,0.144387355404663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196030037818248,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.254421596031332,0,0,0,0,0,8.67361737988404e-19,0,-0.0120439309319499,0.0482801832004598,0,0,0.177034093845922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710316025786,0,0,0,0,0,0,0.0484331743921337,0.285608792858804,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0849668922755191,0,0,0,-0.025379494707221,0,0,0.16115745817293,0,0,0,0.176801244690109,-0.0435012205586463,0,0,0.238029962206125,0,0,0,0,0,0.193416460907287,0,0,0,0,0,0,0.224593077628173,0.134727460334119,0,0.000821955791520628,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0636673388382872,0,0,0,0,0,0,0,0,0.124921438041949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201936614430285,0.0226258660219377,0,0,0,0,0.232393120780735,0.620174494038816,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0608782032242677,0,0,0,0.0846744708790572,0.140609264625689,0,0,0,0,0,0.0240324901998245,0,0,0.0085074424668245,0.072753978359959,0.0788559421229515,0.045004411009607,0,0,0,0,0,0.587060301089691,0,0,0.00206023479705104,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0985865606136653,0,0,0
