,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY
X601398.CH.EQUITY,0,0,0.278811148914294,0.0248062119760783,0.0472246298409389,0,-0.019039187125232,0.263497408396282,0,0,0.00226221739839624,0.0807704990845389,0,0,0,0,0,0,0,0,0,0,0,-0.0427303194131336,0.183777836484052,0,0,-3.46944695195361e-18,0.0536882878464908,0,0,0.0273936298791882,0,0,0,0.0297056164055638,0,0.113596323748398,0,0,0,0,0,0,0,0,0,0,-0.0239071019502932,0
X601318.CH.EQUITY,0,0,0.252570301636165,0,0,0,0,0,0.067581846872812,0,0.0648881309525168,0,0.00852057219545906,0,0.209605758192133,0,0,0,0,0,0,0.0826015607047173,0,0,0,0,0,0.129974221208628,0,0,0,0,0,0,0.00914719984437667,0,0,0,0,0,0,0,0,0,0.106143198146517,0,0,0.0356202516177672,0,0
X601939.CH.EQUITY,0.475637625806614,0.0481593099208043,0,0,0,0,0,0.251339189300456,0.224355539038227,0,0,0,0,0,0,0,0,0,0,-0.0437816845417845,0,0,0,0,0,0.0667949504955161,0,0.263550258567706,0,-0.0611282904023756,0,0,0,0,0,0.0397603432300378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.135882637563108,0,0,0,0,0.512969952994706,0,-0.0524415110682337,0,0.0142312263327369,0,0,0,0,0,0,0,0,0,0,0.142466932176379,0,0.00879174499601667,0,0,0.145431784176845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176424722818721
X600036.CH.EQUITY,0,0.00129762378615371,0,0,0,0.185728382905009,0,0,0.0643826005965722,-0.114936483948918,0,-0.0876774550452604,0.13595760156115,0,0,0.129298015446561,0,0.188394909143235,0,0,0,0,0,0,0,0.434365663968368,0,0.0464816112497468,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0701357814320313,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0863295955128598,0,0,0,0,0,0.18526751519298,0,-0.0530043606665129,0,0,0,0,0,0,0,0,0.0597897533990057,0,0.147896456475244,0,0,0,0,0,0,0,0,0,0,0,0,0.0995486727118326,0,0.147509627606887,0,0,0.134810446174399,0.108970042795411,0.0520521071500852,0,0,0,0,0,0.209360610949376,0
X601628.CH.EQUITY,0.0716355420956605,0,0,0,-0.0345544524052116,0,0,0,0,0,0,0,-0.00324253423533686,0,0,-0.172444544763465,0,0,0,0.314322671247245,0,0,0,0,0,0,-0.0807425145187488,0,-2.16840434497101e-19,0,0,0,0,-0.0951187319377533,0,0,0.622808006684399,0.0658817065780241,0,0,0,0,0,0,0,0,0,0,0,0.0291370391642941
X601988.CH.EQUITY,0,0,0.0748618285244056,0.441788577915335,0,0,0,0,-0.0916517633621311,0,0,0,0,0,0,0,0.280068156180949,0,0,0,0,0,0,0,0.083504531413487,0,0.0452507956371132,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00190346705862588,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0
X5.HK.EQUITY,0,0.221005440550788,0.134201232878737,0,0,0,0,0,0,-0.0636018208856194,0,0,0,0,0,0,0,0,0,-0.0594894157960436,0,0,0.430080209040711,0.159492559724107,0,-0.0396895192780307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280634455160342,0,0,0.113697140452053,0,0,0,0,0.208212089712139,0,0
X388.HK.EQUITY,0,0,0,0,-0.290032808039967,0.262591606639791,-0.0306678016000194,0,0,0,0,0,0,0,0,0,0,0,0.272551610038596,0.314794775393393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841096632699651,0,0,0.114043868284263,0,0,0,0,0,0,0.0428313559086811,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.12109421504578,0,0,0,0,-0.0295224656407008,0,0.0538521723608417,0.423558764539407,0,0,0,0,0,0,-0.137326678138344,-0.121119379091496,0,-0.0855960372791686,0,0,0,0,0.271760144168547,-0.00424294543657343,0,0,0.0725903336833512,0,0,0,0.106578923969993,0.0527497341975822,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0991689070966794,-0.246026634737793,0,0.0800514741368907,0.352413714845659,0,0,0.386053971354348,0,0,0,0,0,0.320151429579389,0,0,0.175938355764014,0,0,0,0,0,0,0,0,-0.400136225371409,0,0,0,0,0,0,0,0,0.127678382511851,0,0,0,0,0,0,0,0,0,0,0,-0.0109817705283532
X000001.CH.EQUITY,0,0,0,0,0.163366683158089,0,0,0,0,0,0.471420906541293,0.0628990919217213,0,0,0.245005322806222,0,0,0,0,0,0,0,0,0,0,0,0.218639403243402,0,0,-0.0140359577375644,-0.0366320315246764,0,0,0,0,-0.218135868161389,0,-0.125922121601994,0,0,0,0,0,0,-0.0483174924936475,0,0,0,0,0
X600030.CH.EQUITY,0,0.0744446425377057,0,0,0,0,0,0,0,0.00814986035448704,0,0,0,0,0,-0.0369847710798241,0,0,0.145486385276283,0.197768157859665,0,0,0,0,0,0,0,0,0.0342600949333031,0,0,0,0.143077955864347,0,0,0,0.0529853032831489,0,0,0,0,0,0,0.214614492874486,0.136034450681345,0,0.0577925300318572,0,0,0.0791759168909476
X601601.CH.EQUITY,0,0.491978391788115,0,0,0,0,0,0.169965243417352,0,0,0,0,0.191420545975705,0,0,0,0,0.0342145445028441,0,0,0,0.0410525137718221,0,0,0,0,0,0,0.0474985786894662,0,0,0,0,0,-0.126691094992864,0,0.0696115619688776,0,-0.0590512724341491,0.064949725193017,0,0,0,0,0,0,0,0,0.043302375077199,0
X000002.CH.EQUITY,0,-0.0879955527420459,0,0,0,0,-0.050754988344275,0,0,-0.152382159839662,0,0.0758574757273603,0,0,0,0,0,0,0,0,0,0,0,-0.0243456775019746,0.259703922048723,0,0,0,-0.118176083625675,0,0.125919935997008,0.417987445078811,0,0,0,0,0,0.0333061755355984,0,0,0,0,0,0.25433921555601,0,0,0,0.0765652276751832,0,0
X601328.CH.EQUITY,0,0,0.0654054235502123,0,-0.0198476500961381,0,0,0.0613365481047663,0,0,0,0.171656039139791,0,0,0,0,0,0.265072423654483,0,0,0,0,0,0,0.0628190681515516,0.104271180099517,0,0,0.000968031597246368,0,0,0,0,0.103432412152701,0,0,0,0.124711067803887,0,0,0,0,0,0,0,0,0.0528443086845291,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.102679010908833,0,0,0,0,0,0,0.00378842247941973,0,0,0,0,0.462616086493927,0,0,0,0,0,0,0,0.073942686293818,0,0,0,0,0.027912465775452,0,0.0301803873916761,0,0,0,0,0,0,0.0604629593023027,0,0,0,0,0,0,0,0.0160995739537603,0,0,0
X601066.CH.EQUITY,0,0,0.0425371673398487,0,-0.130725806892678,0,8.67361737988404e-19,0,0,0,0,0.00229041776689149,0,0.540843797594054,0,0,-0.0345864306313839,0,0,0,0,0,-0.140917712646099,0,0.194783639539674,0,0,0,0,0,0,-0.0260971928707289,0,0,0,0,0,0,0.290352361421291,0,0,0,0,0,0,0,0.052996857986155,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0346939227738767,0,0,0,-0.0271506537600378,0.0614164504500653,0,0.058637571603164,0,0.0169504729944412,0.0892950721347457,0,0,0,0.299197222861259,0,0,0,-0.0320000115710162,0,0,0,0,0,0,0.0179295670671491,-0.060965420006437,0,0,0,0,0,0,0,0,0,0,0,0,0.387408583459616,0,0.19680871023676,0,0,0.0224382101256556,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161942466450269,0,0,0,0,-2.16840434497101e-19,0.00258389927239325,0,0.0298092967538794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35877751454612,0,0.112933642764779,0.503156981080729,-0.0106329162940533,0,-0.428112458071453,0,-0.114493852907427,0.0202666767428281,0.0484620543834718
X601319.CH.EQUITY,0,0.0688005089196328,0.209043359735653,0,0,0.0139307039919521,0,0,0,0,0,0,0,0.266196998757278,0,0,0,0.0851423502717506,0,0,0,0,0,0,0.00941328033874902,0,0,0,0,0,0,0,0,0.00665519158032727,0,0,0.130077764411678,0,0,0,0,0,0,0.0126262744793495,0,0.0124724250245192,0,0,0,0
X11.HK.EQUITY,0,0,-0.0618391572386898,0,0,0.0623067980037576,0.104717319054958,0,0.621777798917804,0,0,0,0,0,0,0,0,0,0,0,0.0610978306527355,0,0,0.00776617584535979,0,0,-0.0610054584433142,0,-0.0903197702930714,0.00700130069503358,0,0,0,0,0,0.181391180280824,0,0.115231122777727,0,0,0,0,0.0558284609447525,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.146230600439474,0,0,0,0.0236811917902862,0,0,0,0,0,0,0,0,0,0,0,0.11294141742688,0,0.491996205050697,0,0,0.133255844839165,0,0,-0.149036169024636,0.124972283462288,0,0,0,0,0,0,0,0,0,0.0106346675285042,0,0,0,0,-0.219158900416824,0,0.0192847749760104,0,0,0.168556302441383
X601998.CH.EQUITY,0.0371495601035906,0,0,0.017661837606028,0,0.121807409064728,0,0.34974301700224,0,0,-0.058372638167853,0,0,0,0,0.201815367428278,0,0.0912245495046518,0.173693648181078,0,0,0,0.0335758986277589,0,0,0,0,0.205594750736777,0,0,0,0,0,0.0154434204261413,0,0,0,0,0,-0.182520129533205,0,0,0.112004452053075,0,0,0,0,0.0785767344227573,0,-0.0885510469924763
X600016.CH.EQUITY,0,0,0.298161105622513,0,0,0,0,0,0,0,0,-0.224554197547596,0,0,0,0,0.456991177991834,0,0,0,0,0,-0.0180403908472942,0,0,0,0,0.12582619312025,0,0,0,0,0.492614568581406,0,0,0,0,0,0,0,0,0.0383252078869159,0,0,0,0,0,-0.0868095643289613,0,0
X002142.CH.EQUITY,0,0,0,0,0.107709364620788,0,0,0,0,0,0,0,0.0541471231089251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254012376965476,0,-0.0628653259254245,0,0,0,0,0,0.191262398335738,0,0,0,0,0,0,0,0,0,0.0273427429870868,0,0,0
X601818.CH.EQUITY,-0.0266050628822667,0.322814369657581,0,0,0,0,0,0,0,0,0.233372715352802,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738552633336989,0.207034957656298,0,0.163688340474594,0,0,0,0.215535986742483,0,0,0,0,0,0,0,0,0,0.0545246866055631,0,0,0,0,-0.0059402801612691,0,0,0.0547349276315987,0
X600999.CH.EQUITY,0,0,0,0,0.0641509361480427,0.158443478530495,0,0.107791786409759,0,0,0,-0.114299189529067,0,0,0,-0.00445979460836989,0,0,0.0700656534536528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25329225362521,0,0,0,0,0.0897434555977178,0.134536432845395,0,0,0,0,0,0.0729542710912602,0,0.111497920255873,0,0,0.0406648208915212
X1109.HK.EQUITY,0,-0.159217244485486,0,0,0.00228312330553892,0,0.0216235620860698,0,0,0,0,0,0.188764061618708,0,0,0,0,0,0,0,0,0,-0.00578878510056033,0.100935280608963,0,0,0.0542845370100259,0,0,0,0,0,0,0,0,0.260743732767465,0,0,0,0,0,-0.0357433455326753,0.177015266087873,0,0,0,0,0,0,0.147590129061525
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0730123125400824,0.00287557946401518,0.0501221395324238,0.0918916587336296,0,0,0.269289475443405,0,-0.136419556981188,0,-0.0403619906653715,0,0,0,-0.0593724033914514,0,0,0,0,0,0.154277021123042,0,0,0,0,-0.0137971185750118,0.118906624586941,0,0,0,0,0,0,0,0,0,0,0,0.153992005349071,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348684583315135,0.149314141471813,0,0,0,0.300681783832286,0,0.27443211474843,-0.193235128236384,0,-0.0170406040585131,0.041096823615955,0,0,0,0,0,-0.120512109857042,0,0,0,0,0,0,0,0.101771214687373,0.165014426681041,0.111529643440309,0,0,0,0,-0.0230286604345817,0,0,0,0,0,0,0.382650061329333
X601688.CH.EQUITY,0,0,0,0,-0.0281911311750569,-0.0544569737895041,0.0649425602011172,0,0,0,0,-0.123446149016356,0,0.314313288431887,0,0,0,0,0,0,0.0219162760678284,0,0,0,0,0.323132751313904,0,0,0,0,0,0,0,0.450770210947595,0,0,0.0558374310079251,0,0,0,0,0,0,0,0,0,0,0,0,0.00450440199540792
X601211.CH.EQUITY,0,0.010964991077614,0,0,0,0,0,0,0,0,0,0,0,0.0391226369035585,0,0,0.194897849881879,0,0,0,0,0.0241394881772961,0,0,0,0,0,0.0592174693498664,0.0345176590226212,0,0,0,0.322888716073285,0,0,0,0,0,0.0544369600759961,0,0.0640191876782815,0,0,0,0.0444639547806627,0.131551111254005,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0641725076378928,0.0123574554387976,0.0923876059062456,0,0,0,0,0,0,0,0,0,0,0.049817589259412,0,0,0,0,0,0,0,0,0,0,0,0,-0.127896697476272,0,0,0.157699598067251,0.242958701865135,0,0,0.00569199318748786,0.109042305385596,0,0,0,0.03656594412866,0,1.32820973030578e-05,0.169672593974636,0,0.147742104556856,0,0,0
X688.HK.EQUITY,0.289357041951385,0,0.131767879345314,0,0,0,0,0,0,-0.0908769973813758,0.0116350918512018,0,0,-0.211830496774428,0,0,0,0,-0.0624923866267891,0,0,0,0,0.154489505995679,0,0,0,0,0,0.285510941403929,0.483106332100299,0,0,0,0,0,0,0,0,0,-0.177950750013369,-0.0440523755348724,0,0,0,0,-0.199254290738221,0,-0.0847564868475256,0
X601336.CH.EQUITY,0,0,0,0,0,0.027086925005564,0.455399725821074,0,0,0.0127718569597609,0.0230818709062003,-0.170014475463485,0.0565511745670343,0.165035617404549,0.0949143019052612,-0.19377625701424,0,0,0,0,0,0.0771174880324087,0,0,0,0,0.0188458822238855,0,0,0,0,0.220109732936917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989700763855773
X267.HK.EQUITY,0.203412478691538,0,0,0,0,0.0939969568357298,0.304988811295648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488906768901751,0,0,0,0,0.149550940446652,0,0,0.220062661331299,0,0,0,0,0.00331165550428231,0,0,0,0,0.220904632341974,0,-0.188955842920006,0,0,0.277420510657067,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.000912504173765071,0,0.17597854374406,0,0,-0.0518071951182844,0,0,0,0,0,0,0,0,0,-0.133976867506093,-0.0112153489980681,0.0634959027283804,0,0,0,0.157004870277911,0,0,0,0,0.199932344365784,0,0,0,0,0,0,0,0,0,0.0909339534129168,0.2383317843794,0,0,0,-0.219083398749831,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280762082427965,0,0,0,0,0.184059271278188,0,0,0.265211422451943,-0.142172251686583,-0.135181174277453,0,0,-0.0536403651961893,0.0317292953391388,0,0,0,0,0,0.12008616067401,0,0.0358049710040092,0,0,0,0,0.391579510856436,0,0,0,-0.0459171897960546,-6.93889390390723e-18,0,0.11609296815073
