,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0131316451910423,0,0,0,-0.0775369821949704,0.238208846456488,0,0,0,0,0,0,0,0.40479017826256,0,-0.185881415850674,0,0,0,0,0,-0.136385905355877,0,0,0,0,0,0,0,0,0,0.771673721701641,0,0,-0.0574103582720336,0,0,0,0,0,0,-0.00694498320012617,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0
X601939.CH.EQUITY,0.242854245718356,0,0,0,0,0,0,0,0,0.0409946755587425,0,0,0,0,-0.0109256436315067,0,0,0,0,0,0,0,0.057701222289446,0,0,0,-0.163608511080718,0,0,0,0,0,0,0,0,0,0,0.0491628780722988,0.080424330750367,0,0.515971419389844,0,0,0,0,0,0,0,0,0.115986748414313
X601288.CH.EQUITY,0,0,0,0,-0.182617407999067,0,0,0,0.00373724381572924,0,0.431531885874603,0,0,0.343747150076156,-0.100480123661162,0,0,0,0,0,-0.149474707864586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295117614211722,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.146975407266717,0,0.21311458860721,0,0,0.113426491778927,0,-0.00367883408963197,0.214577286767462,0,0,0,0.0738765666784783,0,0,0,0,3.46944695195361e-18,0,0,0,0.0216354810723887,-0.168530047831818,0,0,0,0,0,0,0,0,0,0.129650557397661,0.0971001946472299,0,0,0,0,0,0,-0.0966360358236566,0,0,0.15472775178806,0
X601988.CH.EQUITY,0,0,0,-0.0453539766086862,0.367819325555886,0,0,0,0,0,0,0,0,0.0529747974248398,0.0283278780805565,0,0,0.0649519991450776,0,0,-0.159012447496103,0,0,0,0.266300523485288,0,0,0,0,0,0,-0.358388323743973,0,0,0,0,0,0,0,0,0,0,0,0,0.0237402012630482,0.108043841390266,0,0,0,0
X600036.CH.EQUITY,0,0.268807386496286,-0.0797147996621459,0,0,0,0,0,0,0.384754517451808,0,0.0627178604948687,0,0,0.0715110030316619,0,0,0,0,0,0.287447994505389,0,0,0,0,0,0,0,0.14816508512368,0,0,0,0,-0.146880482342248,0,0,-0.157429926127899,0,-0.0212557277444577,0,0,0,0,0.280179124706416,0,-0.0617458117368801,0,0,0,0
X1299.HK.EQUITY,0,0.0948324431775546,0.00452791157283866,0,0.366172924322246,0,0,0,0,0,0,0,0,0,0,0,0,0.050116195493615,0.0773070450938791,0,0,0,0,0,0,0,0.147475301236724,0.0291158477705582,-0.104021592648007,0.0465936036545607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178151836943119,-0.117000869905096,0,0,0.131004243545484,-0.0110511255801052,0
X601628.CH.EQUITY,0,0.0154047656447495,0.0275832133615534,0.0593631525700103,0,0,0,0,0,0,0,0,0,0,-0.0477133656313591,0,0.31416039573895,0,0,0,0,0,0,0,0.114680525127072,0,0,0,0,0,0,0,-0.0442429964829567,0,0.139624081880532,0.0980740760375021,0.0773706421249377,0,0,0,0,0.239802765850291,0,0.071060047139747,0.0800240027127943,0,0,0,0,-0.0891708610254628
X601328.CH.EQUITY,0,0,0.00945250518941098,0,0,0,0.644269757450543,0,0,0,0,0,0.0221397336170952,0,0,0.0958869266148003,0,0,0,0,0.15394298454871,0,0,0,0,0,0.132989747429546,0.193598030843008,0,0,0,0,0,0,0,0,0,-0.200780003538441,0,0,0,0,0,0.060056115971153,0,-0.324476090718036,0,0,0,-0.0593996723579783
