,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.38301852374107,0,0,0.0957906940536775,0,0,0,0,0,0,0,0,0.0183512804850525,0,0,0,0,0,0,0.0265474995482518,0,0,0,0,0,0,0,0,-0.0454193408414579,0,0,0,0.141398241428998,0,0,0.0995965105173975,0,0,0,0,0,0,0,0,0.111387004342392,0.0123399104701118,0.0886270561942891,0
X601318.CH.EQUITY,0,0,0,0,0.022318672918443,0,0,0.0233811697774096,0.145131813742249,0,0.053446288265492,0,0.0996059231033235,0,0,0,0,0,0.215348957410833,0,0.228888712711735,0,0,0,0.0247699334760782,0,0,-0.0150762022436371,0,0.0824700789585091,0,0,0,0,0,0,0,0.032790256895568,0,0,0,0,0,0.0370504835821373,0,0,0,0,0,0,0.0854772695751316
X601939.CH.EQUITY,0,0,0,0.253694902146431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540735976919862,0,0.736787495205235,0,0.0320463039646957,-0.248129997181565,0,-0.209551255470282,0.00919488551586383,0,0.159600420502774,0,0,0,0,0,0,0,0,0,0,-0.0666219736274558,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.313881794297678,0,0,0,0,0,0.272857677157662,0,0,0,0.0390114020099436,0,0,0,0,0.169555757090766,0,0,0,0,0,0.0188876391538803,0,0,0.0286529208174068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176828298315702,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.180834835824677,0,0,0,0.0679023152040878,0.0915999491136677,0,0,0,0,0,0.201705245080739,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.312893949292206,0,0,0,0,0.0248795174715053,0,0,0,0.0813932476166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179302718660859
X601628.CH.EQUITY,0,0,0,0.101676874968222,0,0,0,0,0,0.0334273694205705,0,0,0,0,0,0,0,0.0583819666118834,0,0,0,0,-0.0996038471031519,0,0.263866285512587,0,0,0,0,0,0,0,0.253060773695224,0,0,0.487656662733808,0,0,0,0,0.0193448474917335,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.186574757185583,0,0,0.123241542524995,0.0718830342646124,0,0,0,0,0,0,0,0.185302659553093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177491861217448,0,0.26085814358384,0,0.104905554206049,0,0,0,0,0,0,0,0,-0.0189986962650087,0,-0.0815482197316471,0,0,0,0,0,0,0.345863996449981,0
X1299.HK.EQUITY,0,0,0,-0.0332613468642756,0,0,0,0,0,0.153657333032825,-0.0374021187205321,-0.0300366591313611,-0.125264589059247,0,0,0,0,0,0,0,0,0,0,0,0,0.248072324489918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932278802509647,0.0539489926678107,0.1329738817868,0.0169059061606273,0.038598058020066,0,0.0343740692066112,0.178950233314298,0,0.105254012379019,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659436654696787,0,0,0,0,0,0,0,0,0,0.0373668015364743,0.104437553267146,0.609265633242035,0,0,0,0.0544586422690738,0.106421114599465,0,0,0,0,0,0,0,0,0.20720611191898,-0.0973085001490806,0.0992954044692475,0,0,0,0.130184947192882,0,0.173607900862415,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0605111247521587,0,0,0,0,0.0259871610243541,0,0,0,-0.0295794682207269,0,0,-0.160364443583681,0,0,0,0,0.446746971150558,0,0.246756454169896,0,0,0,0,0.217333593875413,0.314274511110706,0,0,0,0,0.185955964222798,0,0,0.0303069270554636,0,0,-1.73472347597681e-18,-0.486916374589419,0,0.106393416364677,0,0,0,0
