,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.142243988487563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365200259678204,0,0.426338750309326,0.295082725132306,0.0146007226981694,0,0,0,-0.0775359181610352,0,0,0.234248858753209,0,0,0,-0.272279644362496,0,0,0,0,0,0,0.0472045756380074,0,0,0,0,0,-0.293514481693855,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.185644009953535,0,0,0,0,0,0,0,0,0,0,0,0.0532199487152397,0.0939353621098084,0,0,0,0,0,0,0,0,0.0199549474211488,0,0.0687502677908277,0.00416758173208047,0,0,0,0,0,0,0.232605276501998,0,0,0,0,0,0,0,0,0.0759764401390574,0,0,0.217929728170683,0.105664709252582
X601939.CH.EQUITY,0,0.00324538293515148,0,0.813509315267585,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0312623179449427,0.123248817961309,0,0.0255714737947214,0,0,0,0,0,0,0,0.0262650652440155,0,0,0,0,0.0300268994889375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143450152078355,0,0.0117273296655932
X601288.CH.EQUITY,0,0,0.878388575762535,0,-0.0682072747610206,0,0,0,0,-0.00621249089730447,0,0,0,0,0,0.0831206491540772,0.05120716613887,0,0.123127551030745,0,0,0,0,0,-0.0678335755451472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148087913951401,-0.11200300885498,0,0,0,0,0,0,0,0,-0.0484683732560756,0,0
X601628.CH.EQUITY,-0.0105326111450755,0,0,0,0,0,0,0,0,0.0395579382244896,0,0.408236251690061,0,0,0,0,-0.02981543924174,0,0,0,0,0.12534768109319,0,0,0,0,0,0,0,0,0,0,0,0,0.485408713268344,-0.127015825450503,0,0,0,0,0,0,0,0,0.0103198195303384,0.087265846664604,0,0,0,0,0.0902286503866986
X600036.CH.EQUITY,0,0,0.38756970302016,0,0,0,0,0,0.00873220526815972,0,0,0,0,0,0,0,0.122234379569775,0,0,0.00563909383267591,0.0203087211347829,0,0,0,0,0,0.191206635642187,0,0,0,0,0.168400197954022,0,0,0,0,0,0,0,0,0,0,0,0.0250187576545952,0,-0.00890247187758202,0,0,0,0,0
X601988.CH.EQUITY,0,-0.000430219701909512,0,0,-0.0402803530119849,0.137398488590952,0,0,0,0,-0.0752777954380326,-0.0885768085272873,0,0,0,0,0,0,0,0,-0.0172756345059195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122145654727589,0,0,0,0.028489707744988,0,0,0,0,-0.049447628586142,1.08067113213487,0
X1299.HK.EQUITY,0,0,0,0,0.257023194527553,0,0,0,0,0.182064524384953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236489743230728,0.0735483154239535,0,0.395170550266631,0.187885035016692,0,0.110344200632918,0.182150048597042,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973011535677156,0.105576392227988,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.357194850106499,0.283515251047918,0,0,0,0,0,0,0,-0.223684575800074,0,0,0,0,0,0,0,0,0.0331942995940425,0,0,0,0,0.365798220857276,0,-0.0325482882311085
X388.HK.EQUITY,0,0,0,0,0.284766533177626,0,0,0,0.105539313406318,0,0,0,0,0,0,0.0940103042048061,0,-0.391667675975138,0,0,0,0,0.278331156690085,0,0.206992207108884,0,0,0,0,0,0.0037639960684717,0,0,0,0,0,0,0,0,0,0,0,-0.17058715246698,0,0,0.220785197968753,0,0,0,0,0.0685135948485407
X601658.CH.Equity,0,0,3.46944695195361e-18,0.235948181820538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275282084815218,0.0141492833136076,-0.089491459232777,0,0,0,-0.0668220759606878,0,0,0,0,0,0.0703952223013303,0,0,0,0,0,0,0,-0.0437140083449959,0,0.331126767355299,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0408188196182628,0,0,-0.0431520847574146,-0.0190345506236732,0.0815101318039664,0,0,0.231194982039402,0,0,0,0,0,0,0,-0.0219579702362394,0,0,0,0,0,0,0,0,0,0,0,0,0.105907392682117,0.220535447139516,0,0,0,0,0,0,0.0513965504748121,0.113786223113655,0,0,0.0360350371919841,0.244454855581802,0,0,0,0.0333254637377364
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.563908926069173,0,0,0,0,0,0,0,0,0,0,0,0,-0.111146980011335,0,0,0,0.269362957925317,0,0,0.0365531172293918,0,0.0341089933006334,8.67361737988404e-19,0,0,0,0.100065396549383,0,0,0,0.0224796753686133,0,0,0,0,0.0310426306754057,-0.0373583504550571,0,-0.0117258018257797
