,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.141458071670055,0,0,0,0,0,0,0,0.124061761208137,0,0,0,0,0,0,0,0,0.207845603487356,0,0,0,0,0.282685846914716,0,0,0,0,-0.0398323982589206,0,0,0,0,0,-6.93889390390723e-18,0,-0.0403660665627046,0,0.0420480437202607,0.467626111060483,0,0,0,0,-0.013351660420811,0,0,0,0.0856539786475229
X601318.CH.EQUITY,0,0,0,0,0,0,0.1561609123969,0,0.244955697599118,0,0,0,0,0,0,0,0,0.280374022376156,0.0767095405151565,0,0.038241120236841,0,0,0,0,0.0752848930673088,0,0,0,0,0,0,0,0,0,0.0826520188590687,0,0,0,0,0.0290089633364759,0,0,0,0.0127972866886025,0,0,0.0449210628748953,0,0
X601939.CH.EQUITY,0,0,0,0.511158443103914,0.0219378142559113,0,0,0,0,0.339318041470682,0,0,0,0,0,0,0,0,0,0,0.117601799394515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160536355287428,0,0,0,0,0,0,0,0,0,0.00962093461513334
X601288.CH.EQUITY,0,0,0,0,0,0,-0.387690340034067,0,0.0468759503053812,0,0.97504525009832,0,0,0,0,-0.101957152137366,0,0,0,-0.307308068930508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412757195809962,0,0.174854270050556,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.145680342453856,0.398077654168539,0,0,0,3.46944695195361e-18,0,0,0,0,0.0838407851269972,0,0,2.16840434497101e-19,0,0,0.060958728319159,0,0,0,0.0062454278356732,0.0631012463371336,-0.192243460089377,0,0,0,0,0,0,0,0,0.0575400247162109,0,0,0,0.255920229615931,0,0,0,0,0,-0.160268536112773,0,0.0874996683358378,0
X601988.CH.EQUITY,0,0,0.148363917759119,0,0.20737207690774,0,0,0,0,0.022549411965059,0,0,0,0,0.0856527513324487,0,0,0,0,0,-0.181648559386884,0,0,0,0.14424838351826,0,0,0,0,0,-0.0735494377420785,0,0.176955134617613,0,0,0,0,-0.00232745533480537,0,0.0734443185112348,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.229418185052442,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.192808905224097,0,0,0,0,0,0,0,0,0.0389421410426302,0,0.0438969147093755,-0.111385266102168,0.0930295839194722,0.0422299830920844,0,0,0,0,0,0.517730315576815,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0138708601910007
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.423709089514604,0,0.0280493358843389,0.0281131008907823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028881527097645,0.061404516475514,0,0,0,0,0,0,0.149373483015708,0,0,0,0.23563123581224,0,-0.115344620530639,0.314525642272401,0,0,0,0,0,0,-0.0776494529947873
X601628.CH.EQUITY,0,0.00356910096020747,0,0.00137123992192088,-0.0822821740341068,0,0,0,0,0,0,0.0987770194589991,0,0,0,0,0,0.273584805221969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375377147564467,0,0,0,0,0,0.250250472746217,0.0941863179067625,0,0.0591399981969817,0,-0.00638410268164048,0,0,-0.0575443719584353
X601328.CH.EQUITY,0,0,0.148306822807399,0,-0.0850487535569757,0,0,0.406479361947756,0,0,0,-0.0141106005957806,0,0.468765867645925,0,0,0,0,0,0,0.0809664816240789,0.10481384104553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801795181966601,-0.206237289915059,0,0,0,0,0,0,-0.00872225946055327,0,0,0,0,0
