,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.111068470197069,0,0.0506230966525493,0,0,0,-0.0758179363065291,0,0,0,0.482536768669,0,0,0,-0.0723900484833234,0,0,0,0,0,0,0,0,0,0,0,0,0.0567724035430844,0,0,0,6.93889390390723e-18,0,0,0,0.0897252148716033,0,0,0,0,0,0.218745497781831,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0799157698077063,0,0.139778266785379,0,0,0.118140008446507,0,0.0902302828551236,0,0,-0.103924339526811,0.0974440588900189,0.0184560690546911,0,0,0,0,0,-0.078886548304244,0,0,0,0,0,0,0,0,0,0,0,0,0.180680525787742,0,0,0,0,-0.232370497099376,0,0.354732320134412,0.188075283030656,0.154210350130631,0,0,0,0,0,0.210953136061165,0
X601939.CH.EQUITY,0.328699869079029,0,0,0.292480034979111,0,0.089252631477303,0,-0.0475369875739019,0,0,0,0,0,0,0.136764148017867,0.0323160542758547,0,0,0,0,0,0,0,0.0719046761505561,0,0,0,0,0,0,0,-0.011182294012924,0,0,0,0,-0.108559734648346,0,0,0.333890157783512,0,0,0,0,0,0,-0.0403692481168713,0,0,0.0117972284166456,0
X601288.CH.EQUITY,0.371882403275021,0,0.124011944044579,0,0,0.235346841580292,0,0,0.111735447080234,0,0,0,0,0,0,0,0.064600914948889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110324054392112,0,0,0,0,0,0,0,0,0.177012195730776,0,0
X5.HK.EQUITY,0,0,0.0596220740531347,0.23066412063421,0,0.126723362742786,0,-0.406864348251891,0,0,0,0,0.10974940486156,0,0,0,0,-0.00119558520947676,0,0,0.413149579947112,0,0,0,0,0.499780047403068,0,0,0,0,0,0,0,0.100500856075489,0,0,0,0,0,0,0,0,0,0,-0.200278158613131,0,0.115317052140579,0,0,0,-0.00665089233488965
X601988.CH.EQUITY,0.230266905084946,0,0.220382543588024,0,0,0,0,0,0.100741562870682,0,0.0814287170972987,0.086080636132529,0,-0.294390511348015,0,0,0,0,0,0,0,0,0.0377138435599332,0.237377825700662,0,0,0,0.117227342428534,0,0,-0.0367683882971462,0,0,0,-8.67361737988404e-19,0,0.00891290159911666,0,0,0,0,0,0,0.093441321975431,0,0,0,0,0,0,0.0462986540052667
X600036.CH.EQUITY,0,0,0,0,0.0983145392554033,0,0,0.248996994369379,0,-0.0409680279421657,0.00908839750831405,0,0.294409364824925,0,0.261385986410432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969366419973747,0,0.00932042433588462,0.0893420696845927,0,0,-8.67361737988404e-19,0.122146306796489,0,0.0145531945243212,0,0,0,0,0,0,3.46944695195361e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0761422712796448,0,0,0,0.118907667274069,0,0,0,-0.148233021435469,0.0449105981142776,0,0,0.362322460799832,0,0.249921930877259,-0.0175761213178425,0,0,0,0,0,0.054939461655509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.209216254711726,0.266321117241378,0,0,0.156305746025436,0,0,0,0,0.0271286210306653,0,0,0,0,0,0,0,0.0710707640368365,0,0,-0.17906786084135,0,0,0,0,0,0,0.265385773144113,0,0,-0.32270154152984,0,0,0,0,0,-0.0840922317952003,0,0,0.0349688226678633,0,0,0,0,0,0,0,0,0,0,0.0523892873930483
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12765531679195,0,0,0,0,0,0,0,0.303140312070383,0,0,0,0,0,0,0.0128588096635669,-0.0124152260810095,0,0,0,0,0,0,0,0,0,-0.217368779767246,0,0,0,0.0443286840242822,0,0,0,0,0
