,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.492819586729452,0.102656397417093,0,0,0.0415634115773977,0,0,0.0759178860736381,-0.112195922350915,0.058752761818418,0,0,-0.0557316287789476,0,0,0,0,0,0.0634292198882523,0,0,-0.0114742299373653,0,0,0,0,0,0,0,0.0122849919458743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766387889068862,0.0519026024560787,0
X601939.CH.EQUITY,0.417331791612512,0,0,0.20714966716543,0,0,0,0,0,0,0,0,0,0.17692101415166,-0.229989241213734,0,0,0,0,0,0,0,0,0,0,0.23757788363326,0,0,0,0,-0.00796410366133877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107081405523024,0,0.0219463509279631,0
X601318.CH.EQUITY,0,0,0,0,0.191122578211471,0.0799715478417202,0,0,0,0,0,0,0,0,0.108566044709252,0,0,0,0,0.230598606115513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140337245677807,0,0,0,0,0.0977328949589409,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.297126946371539,0.0952945651150267,0,0,0.174379866234519,0,0,0,0,0,0,0,0,0.189430547626444,0,0,0,0,0,0,0.0452706264416678,0,0,0,0,0,0,0,0,0,0,0,0,0.121962256722656,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-3.46944695195361e-18,0
X601988.CH.EQUITY,0,0,0,0.379252713142289,0,0,0,0,0,0.333074952524572,0,0,0,0,-3.46944695195361e-18,0.211848521436728,0,0.137103964243133,0,0,0,0,0,0,0,0,0.0685930133801227,0,0,0,0,0,0,0,0,0,0,-0.505467454911855,0,0,0,0,0,0,0,0.0115242045660859,0,0,0,0,0.310952656669688
X600036.CH.EQUITY,0,0.0319435664997529,0,0,0,0,0,0,0.010311118139484,0,0,-0.0293299895274241,0.203930739394166,0,-0.00934715323287348,0,0,0.102341547912949,0,0.212113608912371,0,0,0,0.0744765856766597,0,0,0,0,0,0,0,0.335191901823936,0,0,0,0,0,0,0,0,0,0.0267148734981455,0,0.147296461353913,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20636369334395,0,0,0.386924802907594,0,0,0,0,0,0.0576601591135893,0,0,0,0,0,0.0496582911569139,0,0,0,0,0,0,0,0,0,0.140857736840867,0,0.0830757048356789,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152455984733368,0,3.46944695195361e-18,-0.153515563774166,0,0,0,0,-0.450415386694195,0.636241903150197,0,0.0992009877085105,0,0.698759058369242,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.106246863459029,0,0,0.327923740684949,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.156803205115886,0,0,0,0,0,0,0,0.359352891584599,0,0,0,-1.73472347597681e-18,0,0.0557597486500876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289536296671969,0,0,0,0,0,0,0.184371570358555,0,0,0
X601658.CH.Equity,0,0,0,0,0.136053109560852,0,0,0,0,0,0,0,0,0,0,0,0,0.26824871991689,0,0,0,0.028015011613905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32344896445882,0,0.164187571557999,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
