,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.076702071978103,0.400153128229649,0,0,0,0.0244983382998258,0,0,0,0,0,0,0,0,0,0,0.0681423997134629,0,0,0,0,0,0,0,0,0,0,-0.00932072964201442,0,0,0,0,0,0,0,0.194987829243893,0,0,0,0,0,0.0423457376489108,0,0,0,0.0390207171675403,0.0546092819995343,0.203779580714078,0
X601318.CH.EQUITY,0,0,0,0,0.046683266175412,0,0,0.0485945410256512,0.0893018536660815,0,0,0,0,0.0493277239968618,0,0,0,0,0.251095401829078,0,0.254830593528467,0.136500213050715,0,0,0,0,0.0579519835375753,0.0842658928761546,0,0,0,0,0,0,0,0.00548395409703358,0,0,0,0,0,0,0,0,0,0.0196794960441091,0,0,0,0,0.112475491199609
X601939.CH.EQUITY,0,0,0,0.279700056224216,0,0,0,0,0,-0.0135878756407293,0.0840883111411808,0,6.93889390390723e-18,0,0,0,0,0,0,0.0400821480648561,0,-0.253750617274824,0.0280394812745252,0.574326760608082,0,0.122823935745491,-0.158231996007013,0.1036753960202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837589376924963,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.305436658808655,0,0,0,0,0,0,0.27501214804962,0,0,0.0252772417834173,0,0,0,0,0.19041828285178,0,0,0,0,0,0.0197528429427485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176828274971421,0,0,0.0466527329314547,0,0
X600036.CH.EQUITY,0,0.201232047077334,0,0,0,0.0187577091615317,0.113530998826178,0.0971159118312336,0,0,0,0,0,0.181697805020043,0,0,0,0,0,0,0,0,0.0882657755544144,0,0,0,0,0,0.338692640450765,0.0058393473383927,0,0.0591156919652376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293287038359829
X601628.CH.EQUITY,0.0860302946626888,0,0,0,0,0,0,0,0,0.00230980242827727,0,0,0,0,0,-0.0427397835321623,0,0.185384252049361,0,0,0,0.0531287611682541,0,0,0,0,-0.0418548867532657,0,-0.104833445545292,0,0,0.0376887947693453,0.21722099847039,0,0.0856763872318327,0,0,0.54594698736864,0,0,-0.0354067534950944,0,0.0703083343411715,0,0,0,0,0,0,0,0.0263345131397434
X1299.HK.EQUITY,0,0,-0.0771010955374691,-0.025055342239398,0,0.0300900153358956,0,0,0,0.139621536280451,0,0,0,-0.0898902756321348,-0.0642938858884245,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.118257223080039,0,0,-0.00896734290710314,0,0,0,0,0,0,0,0,0,0,0,0.299835252624595,0.1398540019891,0.138843744379128,0,0.0449934573250278,0,0,0,0.0855157432728004,0.235808939230447,0,0
X601988.CH.EQUITY,0.0628768615374232,0,0.0237075189596446,0.136991366305743,0.267081379859418,0,0,0,0,0,0,0,0,0.109457414911461,0,0.24539836137775,0,0,0,0,0,0,-0.0399677984977135,0,0,0,0,0.145268630125341,0,0.0620217555793036,0,0,-0.123446897506764,0,0,0.15427646567478,0,0,0,-0.0912476722932295,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0283610624252645,0,0,0,0,0,0.0437113924727312,0,0,0,0,0,0,0,0,0,0,0.141877754949814,0,0.0124702501086853,0,0,0,0,0,0,0,0,0,0,0,-0.000397561899817219,0.474188741233236,0,0,0.260805305941265,0,0.194212862509425,0,8.67361737988404e-19,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.0260927536592037,0,0.0760425413150986,0,0,0,-0.0106279983083225,-0.0703840521153056,0,0,0,0,0,0,0,0,0,0.431995176972411,0,0,0,0,0.277366530319159,0,-0.0313390758696562,0,0,0,0,0,0,0,0,0,0.323406309085477,0,0,0,0.021658089774072,0.092525046365692,0,0,0,-6.93889390390723e-18,0,0,0
X601658.CH.Equity,0.0408985849429179,0,0,0,0,0,0,0.131374010100311,0,0,0,0,0,0.163429561968005,0.0970943005323916,4.33680868994202e-19,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0261194930407134,0,0,0,0.0878424470634023,0,0,0,0,0,0,0,-0.0165138079432388,0,-0.0357962923333493,0,0.135139660398825,0,0,1.73472347597681e-18
X601166.CH.EQUITY,0,0,0,0,0,0.026079105691017,0,0,0,0,0,0,0,0.0731627769232479,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.161696633417416,0,0.365688249624677,0,0.0103563118764032,0,0,0,0,0.068197057333428,0,0,0,0,0,1.73472347597681e-18,0,0,0.0992074529309378,0,0,0,0
